time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
60497,1,186,121,-54,-39,29092,0.0,0.0,16
61005,1,186,121,-54,-39,29092,0.0,0.0,21
61525,1,185,118,-55,-42,28920,0.0,0.0,134
61692,1,186,112,-54,-48,28995,0.0,0.0,137
61792,1,186,107,-54,-53,29415,0.0,0.0,13
61925,1,186,108,-54,-52,29307,0.0,0.0,15
62025,1,186,109,-54,-51,29307,0.0,0.0,11
62125,1,188,109,-52,-51,29213,5.0,0.0,13
62225,1,202,109,-38,-51,29126,5.0,0.0,14
62326,1,204,110,-36,-50,29193,0.0,0.0,16
62458,1,197,110,-43,-50,29182,0.0,0.0,19
62558,1,196,110,-44,-50,29076,0.0,0.0,15
62691,1,193,110,-47,-50,29167,-5.0,0.0,14
62795,1,169,109,-71,-51,21034,0.0,0.0,25
62906,1,165,109,-75,-51,29679,0.0,0.0,20
63024,1,164,109,-76,-51,29742,0.0,0.0,12
63124,1,165,108,-75,-52,29742,0.0,0.0,13
63224,1,165,108,-75,-52,29742,0.0,0.0,14
63358,1,166,110,-74,-50,29632,16.0,0.0,16
63458,1,194,107,-46,-53,29077,15.25,0.0,12
63563,1,253,104,13,-56,29613,0.0,0.0,24
63672,1,246,106,6,-54,29417,-2.51,0.0,33
63791,1,237,108,-3,-52,29259,0.0,0.0,41
63891,1,233,108,-7,-52,29158,1.66,0.0,16
63991,1,237,108,-3,-52,29191,1.53,0.0,31
64124,1,242,108,2,-52,29341,0.0,0.0,31
64224,1,241,108,1,-52,29341,0.0,0.0,28
64359,1,241,108,1,-52,29341,0.0,0.0,18
64464,1,241,108,1,-52,29341,0.0,0.0,14
64573,1,254,107,14,-53,29206,8.41,0.0,17
64691,1,288,101,48,-59,30598,1.0,0.0,15
64798,1,290,101,50,-59,30760,-1.27,0.0,14
64906,1,283,102,43,-58,30502,-3.49,0.0,33
65024,1,269,105,29,-55,29992,-4.79,0.0,39
65124,1,247,108,7,-52,29442,-1.0,0.0,15
65224,1,247,108,7,-52,29417,-1.0,0.0,16
65324,1,246,108,6,-52,29351,-1.0,0.0,18
65424,1,243,107,3,-53,29366,-6.79,0.0,34
65590,1,230,108,-10,-52,29073,-8.46,0.0,16
65690,1,171,109,-69,-51,29622,2.2,0.0,16
65790,1,177,109,-63,-51,29425,5.24,0.0,46
65893,1,203,108,-37,-52,29087,5.59,0.0,20
66023,1,223,107,-17,-53,29160,1.0,0.0,17
66123,1,228,107,-12,-53,29088,1.0,0.0,15
66223,1,229,107,-11,-53,29188,1.3,0.0,36
66356,1,234,107,-6,-53,29158,2.28,0.0,16
66471,1,243,106,3,-54,29351,1.02,0.0,14
66576,1,247,106,7,-54,29351,1.34,0.0,18
