time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
44613,1,239,116,-1,-44,36849,8.2,0.0,19
44720,1,258,116,18,-44,38306,4.98,0.0,18
44846,1,278,114,38,-46,40362,-0.62,0.0,17
44948,1,272,114,32,-46,39928,-9.68,0.0,34
45079,1,228,117,-12,-43,35828,0.0,0.0,32
45179,1,226,116,-14,-44,35571,2.81,0.0,26
45280,1,237,116,-3,-44,36210,1.27,0.0,18
45397,1,243,116,3,-44,37062,-1.0,0.0,24
45497,1,240,116,0,-44,36849,-8.65,0.0,21
45649,1,213,116,-27,-44,34980,-3.56,0.0,28
45779,1,202,114,-38,-46,34293,9.03,0.0,38
45879,1,220,115,-20,-45,35026,6.71,0.0,20
46112,1,251,114,11,-46,37878,-1.92,0.0,18
46212,1,236,116,-4,-44,36252,0.0,0.0,34
46314,1,235,116,-5,-44,36464,1.11,0.0,27
46422,1,239,115,-1,-45,36849,0.0,0.0,17
46535,1,240,115,0,-45,36849,0.0,0.0,14
46646,1,241,115,1,-45,36849,0.0,0.0,84
46779,1,240,115,0,-45,36849,0.0,0.0,34
46879,1,240,115,0,-45,36849,0.0,0.0,32
46980,1,240,115,0,-45,36849,0.0,0.0,24
47095,1,240,115,0,-45,36849,0.0,0.0,17
47212,1,240,115,0,-45,36849,8.0,0.0,36
47312,1,247,116,7,-44,37275,7.66,0.0,27
47412,1,269,114,29,-46,39312,3.95,0.0,32
47517,1,281,113,41,-47,40548,-11.82,0.0,17
47645,1,238,116,-2,-44,36636,-2.36,0.0,18
47745,1,229,116,-11,-44,35997,2.5,0.0,31
47845,1,237,116,-3,-44,36464,1.8,0.0,20
47955,1,242,116,2,-44,36888,0.0,0.0,13
48078,1,243,116,3,-44,37062,0.0,0.0,39
48178,1,241,115,1,-45,36849,-8.61,0.0,32
48278,1,220,116,-20,-44,35404,-5.64,0.0,42
48386,1,199,115,-41,-45,34080,10.75,0.0,18
48511,1,229,116,-11,-44,35448,4.23,0.0,18
48611,1,250,116,10,-44,37275,-1.15,0.0,43
48745,1,248,115,8,-45,37450,-2.27,0.0,28
48848,1,233,116,-7,-44,36252,1.46,0.0,17
48961,1,237,116,-3,-44,36252,1.0,0.0,21
49068,1,242,116,2,-44,37062,0.0,0.0,16
49178,1,242,116,2,-44,36888,0.0,0.0,34
49278,1,241,116,1,-44,36849,0.0,0.0,78
49379,1,241,116,1,-44,37062,0.0,0.0,34
49511,1,241,116,1,-44,36849,0.0,0.0,33
49611,1,241,116,1,-44,36849,0.0,0.0,39
49713,1,241,116,1,-44,36849,0.0,0.0,13
49828,1,241,115,1,-45,36849,7.76,0.0,17
49932,1,249,116,9,-44,37275,6.38,0.0,19
50045,1,270,114,30,-46,39312,2.81,0.0,34
50147,1,279,113,39,-47,40548,-12.0,0.0,19
50262,1,241,116,1,-44,36849,-3.93,0.0,24
50373,1,228,116,-12,-44,35997,3.21,0.0,18
50478,1,242,116,2,-44,36636,0.0,0.0,17
50595,1,249,115,9,-45,37450,-1.99,0.0,25
50711,1,242,115,2,-45,36849,-9.07,0.0,22
50844,1,233,116,-7,-44,36210,-7.01,0.0,18
50944,1,209,115,-31,-45,34556,-2.07,0.0,26
51045,1,201,115,-39,-45,34132,11.4,0.0,33
51151,1,235,115,-5,-45,25715,5.4,0.0,16
51310,1,252,114,12,-46,37664,0.0,0.0,24
51412,1,250,115,10,-45,37878,-2.85,0.0,34
51544,1,234,116,-6,-44,36252,0.0,0.0,26
51677,1,235,115,-5,-45,36636,1.4,0.0,40
51777,1,242,115,2,-45,36594,0.0,0.0,32
51910,1,242,116,2,-44,37062,0.0,0.0,58
52010,1,243,116,3,-44,37062,0.0,0.0,24
52110,1,243,116,3,-44,37062,0.0,0.0,13
52210,1,243,116,3,-44,37062,0.0,0.0,14
52314,1,242,116,2,-44,36888,0.0,0.0,14
52446,1,243,116,3,-44,36849,7.53,0.0,17
52546,1,264,115,24,-45,38700,3.25,0.0,16
52676,1,273,114,33,-46,39928,-2.64,0.0,30
52778,1,258,115,18,-45,38485,-7.99,0.0,33
52892,1,228,116,-12,-44,35828,2.72,0.0,30
52994,1,232,116,-8,-44,35997,2.65,0.0,27
53111,1,244,116,4,-44,37062,0.0,0.0,13
53220,1,241,116,1,-44,36849,-1.0,0.0,18
53343,1,240,115,0,-45,36849,-8.07,0.0,25
53443,1,222,115,-18,-45,35358,-5.71,0.0,33
53543,1,201,114,-39,-46,34132,0.73,0.0,33
53643,1,206,115,-34,-45,34506,12.0,0.0,25
53809,1,224,115,-16,-45,35404,6.52,0.0,18
53909,1,269,114,29,-46,39312,-5.72,0.0,32
54009,1,244,115,4,-45,37062,-6.13,0.0,43
54110,1,228,116,-12,-44,35659,2.51,0.0,18
54212,1,238,116,-2,-44,36464,1.34,0.0,19
54329,1,243,116,3,-44,37062,0.0,0.0,26
54479,1,242,115,2,-45,36808,0.0,0.0,88
54583,1,241,115,1,-45,36849,0.0,0.0,26
54700,1,241,115,1,-45,36849,0.0,0.0,15
54810,1,241,115,1,-45,36849,0.0,0.0,18
54942,1,241,115,1,-45,36849,0.0,0.0,33
55042,1,241,115,1,-45,36849,7.76,0.0,26
55143,1,269,114,29,-46,27676,4.8,0.0,34
55243,1,284,113,44,-47,40766,-12.0,0.0,17
55351,1,259,114,19,-46,27489,-7.29,0.0,16
55476,1,230,116,-10,-44,35997,2.36,0.0,17
55609,1,240,116,0,-44,36676,1.35,0.0,34
55709,1,244,115,4,-45,37022,-1.33,0.0,19
55819,1,242,116,2,-44,37062,0.0,0.0,21
55933,1,238,116,-2,-44,36464,-7.58,0.0,18
56042,1,225,115,-15,-45,35616,-4.42,0.0,17
56142,1,207,115,-33,-45,34556,-0.44,0.0,40
56242,1,211,117,-29,-43,34440,11.43,0.0,33
56343,1,255,115,15,-45,37878,-1.41,0.0,17
56513,1,256,115,16,-45,38055,-4.84,0.0,17
56641,1,220,116,-20,-44,35192,3.77,0.0,49
56741,1,236,116,-4,-44,36252,2.2,0.0,26
56851,1,247,116,7,-44,37275,-2.23,0.0,24
56965,1,240,116,0,-44,36676,0.0,0.0,18
57073,1,241,116,1,-44,36636,0.0,0.0,14
57175,1,240,115,0,-45,36849,0.0,0.0,42
57275,1,239,116,-1,-44,36849,0.0,0.0,15
57375,1,239,116,-1,-44,36849,0.0,0.0,27
57486,1,239,116,-1,-44,36849,8.28,0.0,17
57608,1,246,116,6,-44,37062,7.88,0.0,33
57708,1,266,115,26,-45,38915,2.75,0.0,27
57808,1,279,113,39,-47,40548,-12.0,0.0,20
57916,1,238,116,-2,-44,36636,-2.74,0.0,18
58041,1,229,116,-11,-44,36040,3.57,0.0,25
58141,1,243,116,3,-44,36888,1.0,0.0,33
58241,1,247,116,7,-44,37275,-1.72,0.0,35
58341,1,243,116,3,-44,36849,-1.39,0.0,39
58441,1,237,116,-3,-44,36423,-7.02,0.0,21
58545,1,219,115,-21,-45,35192,-3.62,0.0,18
58674,1,207,115,-33,-45,34556,2.37,0.0,45
58774,1,217,116,-23,-44,35192,9.04,0.0,33
58877,1,254,115,14,-45,37878,-1.35,0.0,17
58986,1,250,115,10,-45,37664,-3.6,0.0,25
59140,1,241,115,1,-45,36888,-2.43,0.0,18
59240,1,227,116,-13,-44,35828,3.02,0.0,34
59340,1,238,116,-2,-44,36464,2.62,0.0,40
59440,1,248,115,8,-45,37275,-1.17,0.0,33
59553,1,242,115,2,-45,37062,-1.96,0.0,55
59674,1,244,116,4,-44,37062,0.0,0.0,49
59780,1,242,115,2,-45,36849,-1.0,0.0,17
59888,1,240,115,0,-45,36849,0.0,0.0,18
60007,1,239,115,-1,-45,36636,0.0,0.0,43
60107,1,239,115,-1,-45,36849,8.32,0.0,33
60210,1,262,114,22,-46,27380,3.63,0.0,18
60340,1,275,113,35,-47,40145,-4.82,0.0,34
60444,1,246,115,6,-45,37275,-4.06,0.0,18
60576,1,229,115,-11,-45,36040,3.04,0.0,51
60691,1,243,115,3,-45,37062,0.0,0.0,25
60806,1,244,115,4,-45,37450,-2.01,0.0,18
60907,1,239,115,-1,-45,36636,0.0,0.0,18
61023,1,234,115,-6,-45,36464,-6.98,0.0,27
61130,1,216,115,-24,-45,34980,-2.31,0.0,17
61240,1,212,114,-28,-46,34932,9.32,0.0,21
61440,1,233,116,-7,-44,35870,4.37,0.0,16
61542,1,273,114,33,-46,39744,-10.42,0.0,18
61652,1,237,116,-3,-44,36464,-2.35,0.0,26
61761,1,229,116,-11,-44,35828,3.79,0.0,17
61866,1,244,115,4,-45,37275,0.0,0.0,17
61973,1,245,116,5,-44,37062,-1.6,0.0,44
62127,1,232,116,-8,-44,36252,0.0,0.0,71
62228,1,234,116,-6,-44,36252,1.07,0.0,18
62330,1,240,116,0,-44,36636,0.0,0.0,15
62439,1,241,116,1,-44,36849,0.0,0.0,16
62539,1,241,116,1,-44,36849,0.0,0.0,33
62639,1,241,116,1,-44,36849,0.0,0.0,27
62741,1,241,116,1,-44,36849,7.68,0.0,21
62844,1,248,116,8,-44,37062,6.78,0.0,20
62947,1,274,114,34,-46,39928,-1.77,0.0,24
63048,1,266,115,26,-45,39312,-10.84,0.0,20
63172,1,233,117,-7,-43,36252,-1.6,0.0,27
63272,1,222,117,-18,-43,35404,5.47,0.0,34
63373,1,246,116,6,-44,37062,0.0,0.0,16
63485,1,246,116,6,-44,37275,-2.73,0.0,18
63606,1,237,116,-3,-44,36423,0.0,0.0,34
63739,1,233,116,-7,-44,36252,-5.93,0.0,33
63839,1,223,116,-17,-44,35448,-3.74,0.0,26
63939,1,208,115,-32,-45,34393,2.99,0.0,18
64114,1,216,116,-24,-44,34980,10.54,0.0,17
64238,1,291,112,51,-48,41800,-11.48,0.0,33
64338,1,279,113,39,-47,40362,-12.0,0.0,28
64438,1,216,116,-24,-44,35026,0.0,0.0,34
64538,1,217,115,-23,-45,35192,9.95,0.0,34
64640,1,256,115,16,-45,37878,-1.66,0.0,25
64745,1,251,115,11,-45,37664,-5.58,0.0,17
64860,1,230,115,-10,-45,36210,2.0,0.0,18
64967,1,237,115,-3,-45,36423,1.0,0.0,17
65071,1,239,115,-1,-45,36849,0.0,0.0,28
65171,1,241,115,1,-45,36849,0.0,0.0,32
65271,1,241,116,1,-44,36849,0.0,0.0,14
65371,1,241,116,1,-44,36849,0.0,0.0,13
65477,1,241,116,1,-44,36849,0.0,0.0,25
65605,1,246,116,6,-44,36849,7.91,0.0,33
65705,1,272,113,32,-47,39528,6.38,0.0,35
65805,1,292,111,52,-49,41769,2.88,0.0,38
65938,1,283,112,43,-48,40766,-6.86,0.0,33
66038,1,253,114,13,-46,37878,-2.69,0.0,33
66138,1,240,115,0,-45,36849,-1.0,0.0,25
66271,1,239,114,-1,-46,36849,0.0,0.0,16
66371,1,239,115,-1,-45,36636,0.0,0.0,34
66471,1,239,114,-1,-46,36849,-7.91,0.0,40
66571,1,234,115,-6,-45,36252,-7.75,0.0,33
66673,1,208,114,-32,-46,34393,-6.55,0.0,27
66782,1,183,113,-57,-47,33384,6.78,0.0,23
66994,1,217,115,-23,-45,34980,3.2,0.0,20
67137,1,241,115,1,-45,37062,0.0,0.0,16
67237,1,242,115,2,-45,36808,0.0,0.0,26
67337,1,242,115,2,-45,37062,0.0,0.0,13
67437,1,242,115,2,-45,37062,0.0,0.0,14
67537,1,242,115,2,-45,37062,0.0,0.0,27
67637,1,243,115,3,-45,37022,0.0,0.0,15
67737,1,243,115,3,-45,37022,0.0,0.0,15
67842,1,243,115,3,-45,37022,0.0,0.0,24
67946,1,243,115,3,-45,37022,0.0,0.0,17
68070,1,243,115,3,-45,37022,0.0,0.0,36
68170,1,244,116,4,-44,37062,7.73,0.0,41
68270,1,253,116,13,-44,37701,7.39,0.0,34
68370,1,278,114,38,-46,40145,5.41,0.0,27
68483,1,282,113,42,-47,40766,-5.85,0.0,24
68594,1,250,115,10,-45,37488,-1.32,0.0,17
68705,1,244,115,4,-45,36888,-1.0,0.0,18
68837,1,240,115,0,-45,36849,0.0,0.0,13
68937,1,240,115,0,-45,36636,0.0,0.0,33
69037,1,239,115,-1,-45,36849,-7.9,0.0,37
69154,1,232,114,-8,-46,36252,-7.53,0.0,23
69273,1,207,113,-33,-47,34344,-4.9,0.0,25
69406,1,202,114,-38,-46,34132,5.82,0.0,40
69587,1,226,115,-14,-45,35616,2.27,0.0,35
69703,1,243,115,3,-45,37062,0.0,0.0,16
69803,1,242,115,2,-45,37062,0.0,0.0,13
69903,1,243,115,3,-45,37062,0.0,0.0,15
70003,1,242,115,2,-45,37062,0.0,0.0,34
70103,1,243,115,3,-45,37062,0.0,0.0,27
70203,1,243,114,3,-46,37022,0.0,0.0,16
70303,1,243,115,3,-45,37062,0.0,0.0,14
70407,1,243,115,3,-45,37062,0.0,0.0,23
70519,1,243,115,3,-45,37062,0.0,0.0,19
70636,1,243,115,3,-45,37062,7.73,0.0,18
70737,1,247,116,7,-44,37062,7.51,0.0,19
70845,1,271,114,31,-46,39494,5.09,0.0,18
70955,1,287,113,47,-47,41140,-6.05,0.0,23
71069,1,275,113,35,-47,40145,-5.85,0.0,40
71169,1,250,115,10,-45,37664,-1.73,0.0,32
71269,1,243,115,3,-45,37062,-1.0,0.0,40
71369,1,240,115,0,-45,36888,0.0,0.0,33
71469,1,239,115,-1,-45,36636,0.0,0.0,29
71580,1,238,114,-2,-46,36676,-7.73,0.0,24
71693,1,229,113,-11,-47,35828,-7.28,0.0,18
71796,1,206,113,-34,-47,34344,-4.43,0.0,19
71902,1,188,113,-52,-47,33654,6.14,0.0,40
72002,1,209,115,-31,-45,34556,4.99,0.0,33
72135,1,218,115,-22,-45,34980,3.63,0.0,38
72269,1,252,114,12,-46,38092,-1.38,0.0,17
72369,1,249,115,9,-45,37488,-1.15,0.0,27
72478,1,242,115,2,-45,37062,-1.0,0.0,24
72586,1,236,115,-4,-45,36423,0.0,0.0,19
72735,1,237,115,-3,-45,36849,1.0,0.0,59
72835,1,236,115,-4,-45,36423,1.0,0.0,28
72935,1,238,115,-2,-45,36636,0.0,0.0,22
73035,1,238,115,-2,-45,36636,0.0,0.0,15
73137,1,238,116,-2,-44,36676,0.0,0.0,24
73252,1,238,115,-2,-45,36636,0.0,0.0,18
73357,1,241,116,1,-44,36676,8.08,0.0,20
73470,1,263,115,23,-45,38520,6.57,0.0,44
73571,1,286,113,46,-47,41202,-6.39,0.0,17
73671,1,276,113,36,-47,40145,-6.55,0.0,17
73802,1,244,115,4,-45,37022,-1.41,0.0,37
73918,1,239,116,-1,-44,36464,0.0,0.0,19
74023,1,239,115,-1,-45,36849,0.0,0.0,18
74135,1,239,115,-1,-45,36849,0.0,0.0,50
74253,1,237,115,-3,-45,36636,-7.77,0.0,36
74357,1,224,113,-16,-47,35616,-6.95,0.0,20
74568,1,202,113,-38,-47,34344,4.46,0.0,18
74668,1,217,115,-23,-45,34980,4.19,0.0,33
74768,1,235,115,-5,-45,36252,1.43,0.0,39
74868,1,242,115,2,-45,36849,0.0,0.0,33
74968,1,243,115,3,-45,36849,0.0,0.0,16
75090,1,243,115,3,-45,37062,0.0,0.0,25
75201,1,244,115,4,-45,37062,-1.0,0.0,17
75367,1,242,115,2,-45,37062,0.0,0.0,72
75467,1,243,115,3,-45,37062,0.0,0.0,29
75567,1,243,115,3,-45,37062,0.0,0.0,13
75667,1,243,115,3,-45,37062,0.0,0.0,16
75770,1,243,115,3,-45,37062,0.0,0.0,15
75881,1,243,115,3,-45,37062,0.0,0.0,21
76000,1,245,116,5,-44,37062,7.75,0.0,36
76100,1,267,115,27,-45,39130,6.0,0.0,41
76203,1,285,113,45,-47,41172,2.1,0.0,33
76334,1,272,113,32,-47,39528,-7.8,0.0,31
76434,1,241,115,1,-45,36849,-1.0,0.0,27
76535,1,237,115,-3,-45,36423,0.0,0.0,12
76648,1,238,115,-2,-45,36676,0.0,0.0,19
76754,1,238,115,-2,-45,36636,0.0,0.0,25
76868,1,238,114,-2,-46,36636,-7.75,0.0,20
77000,1,227,113,-13,-47,35616,-7.12,0.0,35
77100,1,199,113,-41,-47,34132,-4.1,0.0,41
77303,1,199,114,-41,-46,33920,7.71,0.0,19
77407,1,259,113,19,-47,38270,-1.83,0.0,20
77535,1,250,115,10,-45,37664,-1.96,0.0,27
77658,1,240,115,0,-45,37062,0.0,0.0,34
77766,1,239,115,-1,-45,36636,0.0,0.0,17
77867,1,239,115,-1,-45,36849,0.0,0.0,14
77986,1,239,115,-1,-45,36849,0.0,0.0,72
78090,1,239,115,-1,-45,36849,0.0,0.0,15
78200,1,239,115,-1,-45,36849,0.0,0.0,34
78301,1,239,115,-1,-45,36849,0.0,0.0,21
78404,1,239,115,-1,-45,36849,0.0,0.0,18
78533,1,241,116,1,-44,37062,8.15,0.0,35
78633,1,264,115,24,-45,38700,6.29,0.0,39
78737,1,285,113,45,-47,40953,-7.66,0.0,18
78853,1,260,115,20,-45,38520,-5.7,0.0,18
78966,1,238,116,-2,-44,36636,0.0,0.0,26
79070,1,237,115,-3,-45,36636,0.0,0.0,16
79199,1,236,116,-4,-44,36676,1.0,0.0,34
79299,1,240,115,0,-45,36676,0.0,0.0,37
79399,1,240,115,0,-45,36676,-7.99,0.0,36
79499,1,236,114,-4,-46,36423,-7.9,0.0,28
79599,1,209,114,-31,-46,34604,-5.75,0.0,35
79700,1,189,114,-51,-46,33654,9.95,0.0,14
79919,1,229,115,-11,-45,35828,3.69,0.0,22
80022,1,259,114,19,-46,38485,-2.54,0.0,19
80132,1,248,115,8,-45,37450,-2.38,0.0,44
80232,1,238,115,-2,-45,36849,-1.0,0.0,33
80332,1,236,115,-4,-45,36423,1.0,0.0,16
80444,1,238,115,-2,-45,36849,1.0,0.0,26
80565,1,239,115,-1,-45,36636,0.0,0.0,14
80665,1,239,115,-1,-45,36636,0.0,0.0,28
80765,1,239,115,-1,-45,36849,0.0,0.0,15
80875,1,239,115,-1,-45,36849,0.0,0.0,13
80998,1,239,115,-1,-45,36849,0.0,0.0,29
81098,1,239,115,-1,-45,36849,8.15,0.0,37
81198,1,247,116,7,-44,37236,7.58,0.0,18
81299,1,273,114,33,-46,39744,3.52,0.0,25
81401,1,286,112,46,-48,41391,-9.33,0.0,21
81504,1,259,115,19,-45,38306,-5.1,0.0,17
81633,1,239,115,-1,-45,36849,0.0,0.0,24
81765,1,239,115,-1,-45,36849,0.0,0.0,34
81865,1,238,115,-2,-45,36636,0.0,0.0,14
81972,1,238,116,-2,-44,36636,-7.7,0.0,19
82098,1,235,114,-5,-46,36252,-7.28,0.0,32
82198,1,207,114,-33,-46,34393,-4.85,0.0,33
82300,1,188,113,-52,-47,33812,10.24,0.0,25
82500,1,229,115,-11,-45,35448,3.23,0.0,16
82632,1,253,114,13,-46,37664,-1.05,0.0,34
82764,1,248,115,8,-45,37275,-1.83,0.0,34
82864,1,239,115,-1,-45,36636,-1.0,0.0,39
82965,1,237,116,-3,-44,36464,0.0,0.0,13
83080,1,237,116,-3,-44,36464,0.0,0.0,19
83186,1,237,116,-3,-44,36464,0.0,0.0,14
83292,1,237,116,-3,-44,36636,0.0,0.0,17
83397,1,237,116,-3,-44,36636,0.0,0.0,34
83497,1,237,116,-3,-44,36636,0.0,0.0,27
83597,1,237,116,-3,-44,36636,8.45,0.0,19
83704,1,248,116,8,-44,37488,7.57,0.0,18
83808,1,276,114,36,-46,39744,2.61,0.0,23
83931,1,282,113,42,-47,41172,-8.9,0.0,34
84047,1,248,116,8,-44,37450,-3.47,0.0,29
84149,1,240,115,0,-45,36849,0.0,0.0,13
84264,1,239,115,-1,-45,36849,0.0,0.0,16
84364,1,239,115,-1,-45,36636,0.0,0.0,36
84465,1,238,115,-2,-45,36676,0.0,0.0,13
84582,1,237,114,-3,-46,36636,-7.67,0.0,30
84697,1,213,114,-27,-46,34768,-4.77,0.0,17
84797,1,194,114,-46,-46,33708,8.55,0.0,18
84907,1,224,115,-16,-45,35070,5.34,0.0,19
85130,1,246,115,6,-45,37236,1.0,0.0,34
85230,1,250,114,10,-46,37664,-1.82,0.0,34
85330,1,242,115,2,-45,37062,-1.0,0.0,28
85430,1,237,115,-3,-45,36676,0.0,0.0,14
85536,1,238,115,-2,-45,36849,0.0,0.0,16
85698,1,238,115,-2,-45,36849,0.0,0.0,70
85830,1,238,115,-2,-45,36849,0.0,0.0,30
85930,1,238,115,-2,-45,36849,0.0,0.0,15
86063,1,238,115,-2,-45,36849,0.0,0.0,13
86163,1,238,115,-2,-45,36849,0.0,0.0,33
86263,1,238,115,-2,-45,36849,8.18,0.0,33
86365,1,254,116,14,-44,37878,7.56,0.0,40
86465,1,283,113,43,-47,40734,3.67,0.0,16
86565,1,283,113,43,-47,40953,-5.93,0.0,18
86675,1,254,115,14,-45,38092,-1.91,0.0,26
86796,1,249,115,9,-45,37664,-1.0,0.0,33
86899,1,244,115,4,-45,37062,-1.0,0.0,18
87006,1,240,115,0,-45,36849,0.0,0.0,20
87129,1,240,115,0,-45,36676,-7.87,0.0,17
87229,1,235,114,-5,-46,36423,-7.81,0.0,34
87329,1,206,113,-34,-47,34344,-5.83,0.0,26
87436,1,185,113,-55,-47,33598,6.74,0.0,20
87543,1,211,115,-29,-45,34768,3.74,0.0,18
87666,1,215,116,-25,-44,34815,3.06,0.0,22
87796,1,242,115,2,-45,36849,0.0,0.0,35
87899,1,244,115,4,-45,37062,-1.0,0.0,18
88005,1,241,115,1,-45,37062,0.0,0.0,23
88130,1,240,115,0,-45,36636,0.0,0.0,39
88295,1,240,115,0,-45,36849,0.0,0.0,78
88401,1,240,115,0,-45,36849,0.0,0.0,23
88512,1,240,115,0,-45,36849,0.0,0.0,13
88629,1,240,115,0,-45,36849,0.0,0.0,47
88729,1,240,115,0,-45,36849,0.0,0.0,34
88829,1,240,115,0,-45,36636,8.0,0.0,40
88929,1,251,116,11,-44,37878,7.53,0.0,33
89029,1,276,113,36,-47,40112,4.37,0.0,26
89142,1,287,112,47,-48,41580,-7.85,0.0,24
89262,1,249,116,9,-44,37488,-1.88,0.0,20
89369,1,241,115,1,-45,36849,-1.0,0.0,17
89480,1,240,115,0,-45,36676,0.0,0.0,15
89595,1,239,115,-1,-45,36423,0.0,0.0,50
89695,1,239,115,-1,-45,36849,0.0,0.0,34
89795,1,238,114,-2,-46,36676,-7.88,0.0,39
89898,1,220,113,-20,-47,35192,-6.58,0.0,16
90002,1,199,113,-41,-47,34080,5.18,0.0,17
90108,1,219,115,-21,-45,34980,4.17,0.0,27
90261,1,226,115,-14,-45,35828,2.39,0.0,19
90361,1,244,114,4,-46,37062,0.0,0.0,34
90462,1,244,114,4,-46,37275,-1.0,0.0,26
90595,1,242,115,2,-45,37062,0.0,0.0,17
90695,1,240,115,0,-45,36636,0.0,0.0,33
90796,1,240,115,0,-45,36849,0.0,0.0,27
90909,1,240,115,0,-45,37062,0.0,0.0,19
91009,1,240,115,0,-45,37062,0.0,0.0,19
91130,1,240,115,0,-45,37062,0.0,0.0,45
91245,1,240,115,0,-45,37062,0.0,0.0,16
91347,1,240,115,0,-45,37062,8.0,0.0,18
91462,1,247,115,7,-45,37450,7.63,0.0,28
91594,1,283,113,43,-47,40766,4.75,0.0,39
91694,1,291,112,51,-48,41610,-5.7,0.0,34
91795,1,271,114,31,-46,39528,-4.88,0.0,27
91903,1,246,115,6,-45,37275,-1.0,0.0,22
92016,1,239,115,-1,-45,36888,0.0,0.0,18
92127,1,240,115,0,-45,36636,0.0,0.0,36
92233,1,240,115,0,-45,36636,-7.97,0.0,18
92334,1,237,115,-3,-45,36464,-7.8,0.0,20
92462,1,217,113,-23,-47,35192,-7.06,0.0,14
92578,1,185,113,-55,-47,33598,5.3,0.0,28
92794,1,229,115,-11,-45,35828,5.15,0.0,127
92894,1,243,114,3,-46,36808,0.0,0.0,19
