time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
1400,SQUARE,118,82,11,58,0,0,0,0,0,6,48,1,76,0,0,0
1420,SQUARE,118,82,11,58,0,0,0,0,0,6,48,1,78,0,0,0
1440,SQUARE,118,82,55,58,0,0,0,0,0,6,48,1,79,0,0,0
1460,SQUARE,118,82,13,58,0,0,0,0,0,6,48,1,80,0,0,0
1480,SQUARE,118,82,46,68,0,0,0,0,0,6,48,1,81,0,0,0
1500,SQUARE,118,82,46,58,0,0,0,0,0,6,48,1,82,0,0,0
1520,SQUARE,118,82,13,58,0,0,0,0,0,6,48,1,83,0,0,0
1540,SQUARE,118,82,11,58,0,0,0,0,0,6,48,1,84,0,0,0
1560,SQUARE,118,82,11,58,0,0,0,0,0,6,48,1,84,0,0,0
1580,SQUARE,118,82,55,58,0,0,0,0,0,6,48,1,85,0,0,0
1600,SQUARE,118,82,46,58,0,0,0,0,0,6,48,1,85,0,0,0
1620,SQUARE,118,82,13,68,0,0,0,0,0,6,48,1,85,0,0,0
1640,SQUARE,118,82,55,58,0,0,0,0,0,6,48,1,86,0,0,0
1660,SQUARE,118,82,46,58,0,0,0,0,0,6,48,1,86,0,0,0
1680,SQUARE,118,82,13,68,0,0,0,0,0,6,48,1,87,0,0,0
1700,SQUARE,118,82,55,58,0,0,0,0,0,6,48,1,88,0,0,0
1720,SQUARE,118,82,14,68,0,0,0,0,0,6,48,1,88,0,0,0
1740,SQUARE,118,82,55,58,0,0,0,0,0,6,48,1,89,0,0,0
1760,SQUARE,125,59,14,68,0,0,0,0,0,11,32,1,90,0,0,0
1780,SQUARE,125,59,55,102,0,0,0,0,0,11,32,1,91,0,0,0
1800,SQUARE,125,59,57,60,0,0,0,0,0,11,32,1,92,0,0,0
1820,SQUARE,125,59,14,101,0,0,0,0,0,11,32,1,92,0,0,0
1840,SQUARE,125,59,55,60,0,0,0,0,0,11,32,1,92,0,0,0
1860,SQUARE,125,59,57,58,0,0,0,0,0,11,32,1,91,0,0,0
1880,SQUARE,125,59,57,58,0,0,0,0,0,11,32,1,91,0,0,0
1900,SQUARE,125,35,57,17,0,0,0,0,0,23,96,1,90,0,0,0
1920,SQUARE,125,35,14,98,0,0,0,0,0,23,96,1,89,0,0,0
1940,SQUARE,125,35,55,49,0,0,0,0,0,23,96,1,88,0,0,0
1960,SQUARE,125,35,57,55,0,0,0,0,0,23,96,1,87,0,0,0
1980,SQUARE,125,35,11,57,0,0,0,0,0,23,96,1,87,0,0,0
2000,SQUARE,125,35,46,57,0,0,0,0,0,23,96,1,87,0,0,0
2020,SQUARE,125,35,11,55,0,0,0,0,0,23,96,1,86,0,0,0
2040,SQUARE,125,35,46,57,0,0,0,0,0,23,96,1,86,0,0,0
2060,SQUARE,125,35,11,47,0,0,0,0,0,23,96,1,86,0,0,0
2080,SQUARE,125,35,44,13,0,0,0,0,0,23,96,1,85,0,0,0
