time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
10881,SQUARE,171,57,127,72,0,0,0,0,0,11,32,1,-176,1,0,84
10901,SQUARE,171,57,171,113,0,0,0,0,0,11,32,1,-183,1,0,84
10921,SQUARE,171,57,162,61,0,0,0,0,0,11,32,1,-191,1,0,84
10941,SQUARE,171,57,162,69,0,0,0,0,0,11,32,1,-199,1,0,84
10961,SQUARE,171,57,173,69,0,0,0,0,0,11,32,1,-207,1,0,84
10981,SQUARE,171,57,130,102,0,0,0,0,0,11,32,1,-215,1,0,84
11001,SQUARE,167,73,171,104,0,0,0,0,0,6,48,1,-223,1,0,84
11021,SQUARE,167,73,173,104,0,0,0,0,0,6,48,1,-231,1,0,84
11041,SQUARE,167,73,163,104,0,0,0,0,0,6,48,1,-238,1,0,84
11061,SQUARE,167,73,173,104,0,0,0,0,0,6,48,1,-245,1,0,84
11081,SQUARE,167,73,173,104,0,0,0,0,0,6,48,1,-252,1,0,84
11101,SQUARE,167,73,163,104,0,0,0,0,0,6,48,1,-258,1,0,84
11121,SQUARE,167,73,129,104,0,0,0,0,0,6,48,1,-263,1,0,84
11141,SQUARE,167,73,127,104,0,0,0,0,0,6,48,1,-268,1,0,84
11161,SQUARE,167,73,171,71,0,0,0,0,0,6,48,1,-273,1,0,84
11181,SQUARE,167,73,173,69,0,0,0,0,0,6,48,1,-277,1,0,84
11201,SQUARE,167,73,163,69,0,0,0,0,0,6,48,1,-282,1,0,84
11221,SQUARE,167,73,173,69,0,0,0,0,0,6,48,1,-289,1,0,84
11241,SQUARE,167,73,173,69,0,0,0,0,0,6,48,1,-294,1,0,84
11261,SQUARE,167,73,130,113,0,0,0,0,0,6,48,1,-299,1,0,84
11281,SQUARE,167,73,171,104,0,0,0,0,0,6,48,1,-304,1,0,84
11301,SQUARE,167,73,173,104,0,0,0,0,0,6,48,1,-309,1,0,84
11321,SQUARE,167,73,163,60,0,0,0,0,0,6,48,1,-314,1,0,84
11341,SQUARE,167,73,184,69,0,0,0,0,0,6,48,1,-320,1,0,84
11361,SQUARE,167,73,174,69,0,0,0,0,0,6,48,1,-326,1,0,84
11381,SQUARE,167,73,174,102,0,0,0,0,0,6,48,1,-331,1,0,84
11401,SQUARE,167,73,174,60,0,0,0,0,0,6,48,1,-336,1,0,84
11421,SQUARE,167,73,174,69,0,0,0,0,0,6,48,1,-341,1,0,84
11441,SQUARE,147,93,174,102,0,0,0,0,0,2,16,1,-346,1,0,84
11461,SQUARE,132,108,174,104,0,0,0,0,0,2,16,1,-348,1,0,84
11481,SQUARE,132,108,174,71,0,0,0,0,0,2,16,1,-352,1,0,84
11501,SQUARE,132,108,174,102,0,0,0,0,0,2,16,1,-357,1,0,84
11521,SQUARE,132,108,130,104,0,0,0,0,0,2,16,1,-361,1,0,84
11541,SQUARE,132,108,171,71,0,0,0,0,0,2,16,1,-364,1,0,84
11561,SQUARE,122,118,173,69,0,0,0,0,0,0,24,1,-366,1,0,84
11581,SQUARE,120,120,173,113,0,0,0,0,0,0,24,1,-369,1,0,84
11601,SQUARE,120,120,163,104,0,0,0,0,0,0,24,1,-373,1,0,84
11621,SQUARE,120,120,173,104,0,0,0,0,0,0,24,1,-376,1,0,84
11641,SQUARE,120,120,130,71,0,0,0,0,0,0,24,1,-379,1,0,84
11661,SQUARE,120,120,171,113,0,0,0,0,0,0,24,1,-383,1,0,84
11681,SQUARE,108,132,130,104,0,0,0,0,0,-2,8,1,-385,1,0,84
11701,SQUARE,108,132,171,71,0,0,0,0,0,-2,8,1,-387,1,0,84
11721,SQUARE,108,132,130,113,0,0,0,0,0,-2,8,1,-389,1,0,84
11741,SQUARE,108,132,171,115,0,0,0,0,0,-2,8,1,-391,1,0,84
11761,SQUARE,108,132,162,115,0,0,0,0,0,-2,8,1,-392,1,0,84
11781,SQUARE,108,132,129,115,0,0,0,0,0,-2,8,1,-394,1,0,84
11801,SQUARE,108,132,171,115,0,0,0,0,0,-2,8,1,-395,1,0,84
11821,SQUARE,100,140,130,115,0,0,0,0,0,-6,12,1,-396,1,0,84
11841,SQUARE,84,156,171,115,0,0,0,0,0,-6,12,1,-397,1,0,84
11861,SQUARE,73,167,162,115,0,0,0,0,0,-6,12,1,-399,1,0,84
11881,SQUARE,73,167,162,126,0,0,0,0,0,-6,12,1,-401,1,0,84
11901,SQUARE,57,171,162,160,0,0,0,0,0,-11,4,1,-403,1,0,84
11921,SQUARE,57,171,118,118,0,0,0,0,0,-11,4,1,-403,1,0,84
11941,SQUARE,57,171,159,127,0,0,0,0,0,-11,4,1,-404,1,0,84
11961,SQUARE,57,171,118,160,0,0,0,0,0,-11,4,1,-405,1,0,84
11981,SQUARE,57,171,127,162,0,0,0,0,0,-11,4,1,-404,1,0,84
12001,SQUARE,57,171,127,162,0,0,0,0,0,-11,4,1,-404,1,0,84
12021,SQUARE,57,171,116,118,0,0,0,0,0,-11,4,1,-403,1,0,84
12041,SQUARE,57,171,126,127,0,0,0,0,0,-11,4,1,-402,1,0,84
12061,SQUARE,57,171,116,127,0,0,0,0,0,-11,4,1,-401,1,0,84
