time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
1400,SQUARE,167,73,218,126,0,0,0,0,0,6,48,1,-24,0,0,0
1420,SQUARE,167,73,220,160,0,0,0,0,0,6,48,1,-29,0,0,0
1440,SQUARE,167,73,176,118,0,0,0,0,0,6,48,1,-36,0,0,0
1460,SQUARE,167,73,228,116,0,0,0,0,0,6,48,1,-42,0,0,0
1480,SQUARE,167,73,220,126,0,0,0,0,0,6,48,1,-48,0,0,0
1500,SQUARE,167,73,220,116,0,0,0,0,0,6,48,1,-53,0,0,0
1520,SQUARE,167,73,220,126,0,0,0,0,0,6,48,1,-58,0,0,0
1540,SQUARE,167,73,220,116,0,0,0,0,0,6,48,1,-63,0,0,0
1560,SQUARE,167,73,187,159,0,0,0,0,0,6,48,1,-68,0,0,0
1580,SQUARE,167,73,185,118,0,0,0,0,0,6,48,1,-73,0,0,0
1600,SQUARE,167,73,229,159,0,0,0,0,0,6,48,1,-78,0,0,0
1620,SQUARE,167,73,220,118,0,0,0,0,0,6,48,1,-84,0,0,0
1640,SQUARE,167,73,187,116,0,0,0,0,0,6,48,1,-91,0,0,0
1660,SQUARE,167,73,207,116,0,0,0,0,0,6,48,1,-94,0,0,0
1680,SQUARE,167,73,186,159,0,0,0,0,0,6,48,1,-99,0,0,0
1700,SQUARE,157,83,229,118,0,0,0,0,0,2,16,1,-104,0,0,0
1720,SQUARE,137,103,177,116,0,0,0,0,0,2,16,1,-109,0,0,0
1740,SQUARE,122,118,185,159,0,0,0,0,0,0,24,1,-113,0,0,0
1760,SQUARE,120,120,185,162,0,0,0,0,0,0,24,1,-117,0,0,0
1780,SQUARE,120,120,185,118,0,0,0,0,0,0,24,1,-120,0,0,0
1800,SQUARE,120,120,174,159,0,0,0,0,0,0,24,1,-123,0,0,0
1820,SQUARE,120,120,184,162,0,0,0,0,0,0,24,1,-125,0,0,0
1840,SQUARE,120,120,174,162,0,0,0,0,0,0,24,1,-127,0,0,0
1860,SQUARE,120,120,184,162,0,0,0,0,0,0,24,1,-130,0,0,0
1880,SQUARE,120,120,174,162,0,0,0,0,0,0,24,1,-131,0,0,0
1900,SQUARE,120,120,184,162,0,0,0,0,0,0,24,1,-132,0,0,0
1920,SQUARE,120,120,174,129,0,0,0,0,0,0,24,1,-134,0,0,0
1940,SQUARE,110,130,217,127,0,0,0,0,0,-2,8,1,-135,0,0,0
1960,SQUARE,100,140,176,127,0,0,0,0,0,-6,12,1,-136,0,0,0
1982,SQUARE,92,148,174,162,0,0,0,0,0,-6,12,1,-137,0,0,0
2003,SQUARE,76,164,206,195,0,0,0,0,0,-6,12,1,-139,0,0,0
2023,SQUARE,73,167,132,164,0,0,0,0,0,-6,12,1,-140,0,0,0
2043,SQUARE,73,167,171,129,0,0,0,0,0,-6,12,1,-140,0,0,0
2063,SQUARE,73,167,162,171,0,0,0,0,0,-6,12,1,-139,0,0,0
2083,SQUARE,73,167,173,173,0,0,0,0,0,-6,12,1,-138,0,0,0
2103,SQUARE,73,167,173,173,0,0,0,0,0,-6,12,1,-136,0,0,0
2123,SQUARE,73,167,163,173,0,0,0,0,0,-6,12,1,-134,0,0,0
2143,SQUARE,73,167,173,173,0,0,0,0,0,-6,12,1,-132,0,0,0
2163,SQUARE,73,167,130,173,0,0,0,0,0,-6,12,1,-130,0,0,0
2183,SQUARE,57,171,171,173,0,0,0,0,0,-11,4,1,-127,0,0,0
2203,SQUARE,57,171,130,217,0,0,0,0,0,-11,4,1,-125,0,0,0
2223,SQUARE,57,171,171,176,0,0,0,0,0,-11,4,1,-121,0,0,0
2243,SQUARE,57,171,162,185,0,0,0,0,0,-11,4,1,-118,0,0,0
2263,SQUARE,57,171,118,185,0,0,0,0,0,-11,4,1,-114,0,0,0
2283,SQUARE,57,171,127,185,0,0,0,0,0,-11,4,1,-109,0,0,0
2303,SQUARE,57,171,127,218,0,0,0,0,0,-11,4,1,-105,0,0,0
2323,SQUARE,57,171,127,220,0,0,0,0,0,-11,4,1,-100,0,0,0
2343,SQUARE,57,171,127,176,0,0,0,0,0,-11,4,1,-95,0,0,0
2376,SQUARE,57,171,160,185,0,0,0,0,0,-11,4,1,-84,0,0,0
2397,SQUARE,57,171,107,272,0,0,0,0,0,-11,4,1,-78,0,0,0
