time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
7511,SQUARE,167,73,130,112,0,0,0,0,0,6,48,1,-100,0,0,0
7531,SQUARE,167,73,171,104,0,0,0,0,0,6,48,1,-106,0,0,0
7551,SQUARE,167,73,217,104,0,0,0,0,0,6,48,1,-112,0,0,0
7571,SQUARE,167,73,165,104,0,0,0,0,0,6,48,1,-117,0,0,0
7591,SQUARE,155,85,216,104,0,0,0,0,0,0,62,0,-123,0,0,0
8671,SQUARE,145,55,104,44,0,0,0,0,0,6,48,1,0,1,0,93
8691,SQUARE,136,104,60,46,0,0,0,0,0,6,48,1,-7,1,0,93
8711,SQUARE,152,88,58,46,0,0,0,0,0,6,48,1,-12,1,0,93
8731,SQUARE,167,73,68,46,0,0,0,0,0,6,48,1,-17,1,0,93
8751,SQUARE,167,73,58,57,0,0,0,0,0,6,48,1,-21,1,0,93
8771,SQUARE,167,73,68,14,0,0,0,0,0,6,48,1,-24,1,0,93
8791,SQUARE,167,73,102,55,0,0,0,0,0,6,48,1,-28,1,0,93
8811,SQUARE,167,73,104,57,0,0,0,0,0,6,48,1,-32,1,0,93
8831,SQUARE,167,73,104,57,0,0,0,0,0,6,48,1,-38,1,0,93
8851,SQUARE,157,83,71,57,0,0,0,0,0,2,16,1,-42,1,0,93
8871,SQUARE,137,103,113,57,0,0,0,0,0,2,16,1,-47,1,0,93
8891,SQUARE,132,108,104,101,0,0,0,0,0,2,16,1,-51,1,0,93
8911,SQUARE,132,108,115,60,0,0,0,0,0,2,16,1,-54,1,0,93
8931,SQUARE,122,118,105,69,0,0,0,0,0,0,24,1,-58,1,0,93
8951,SQUARE,120,120,115,69,0,0,0,0,0,0,24,1,-60,1,0,93
8971,SQUARE,120,120,115,69,0,0,0,0,0,0,24,1,-63,1,0,93
8991,SQUARE,120,120,72,113,0,0,0,0,0,0,24,1,-65,1,0,93
9011,SQUARE,120,120,113,72,0,0,0,0,0,0,24,1,-67,1,0,93
9031,SQUARE,120,120,115,113,0,0,0,0,0,0,24,1,-69,1,0,93
9051,SQUARE,108,132,115,115,0,0,0,0,0,-2,8,1,-70,1,0,93
9071,SQUARE,108,132,115,115,0,0,0,0,0,-2,8,1,-71,1,0,93
9091,SQUARE,108,132,115,115,0,0,0,0,0,-2,8,1,-72,1,0,93
9111,SQUARE,100,140,115,115,0,0,0,0,0,-6,12,1,-73,1,0,93
9131,SQUARE,84,156,115,115,0,0,0,0,0,-6,12,1,-74,1,0,93
9151,SQUARE,73,167,72,115,0,0,0,0,0,-6,12,1,-75,1,0,93
9171,SQUARE,73,167,113,126,0,0,0,0,0,-6,12,1,-75,1,0,93
9191,SQUARE,57,171,115,160,0,0,0,0,0,-11,4,1,-74,1,0,93
9211,SQUARE,57,171,115,118,0,0,0,0,0,-11,4,1,-74,1,0,93
9231,SQUARE,57,171,72,159,0,0,0,0,0,-11,4,1,-73,1,0,93
9251,SQUARE,57,171,113,162,0,0,0,0,0,-11,4,1,-72,1,0,93
9271,SQUARE,57,171,115,162,0,0,0,0,0,-11,4,1,-69,1,0,93
9291,SQUARE,57,171,115,162,0,0,0,0,0,-11,4,1,-68,1,0,93
9311,SQUARE,57,171,105,162,0,0,0,0,0,-11,4,1,-66,1,0,93
9331,SQUARE,29,171,115,129,0,0,0,0,0,-18,6,1,-63,1,0,93
9351,SQUARE,29,171,105,171,0,0,0,0,0,-18,6,1,-61,1,0,93
9371,SQUARE,29,171,104,162,0,0,0,0,0,-18,6,1,-58,1,0,93
9391,SQUARE,5,175,71,129,0,0,0,0,0,-25,2,1,-55,1,0,93
9411,SQUARE,5,175,58,171,0,0,0,0,0,-25,2,1,-52,1,0,93
9431,SQUARE,5,175,68,162,0,0,0,0,0,-25,2,1,-48,1,0,93
9451,SQUARE,5,175,58,173,0,0,0,0,0,-25,2,1,-44,1,0,93
