time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
16060,SQUARE,217,343,188,336,134,165,29,7,-306,-6,12,1,0,3,0,76
16080,SQUARE,265,295,229,336,155,122,36,-41,-309,-2,8,1,0,3,0,76
16100,SQUARE,265,295,220,292,161,146,45,3,-312,-2,8,1,0,3,0,76
16120,SQUARE,265,295,187,246,180,173,78,49,-314,-2,8,1,0,3,0,76
16140,SQUARE,280,280,229,330,169,111,51,-50,-317,0,24,1,0,3,0,76
16160,SQUARE,280,280,231,292,168,134,49,-12,-319,0,24,1,0,3,0,76
16180,SQUARE,280,280,231,290,168,135,49,-10,-320,0,24,1,0,3,0,76
16200,SQUARE,280,280,275,246,142,159,5,34,-322,0,24,1,0,3,0,76
16220,SQUARE,280,280,234,287,166,136,46,-7,-324,0,24,1,0,3,0,76
16240,SQUARE,280,280,232,289,167,135,48,-9,-324,0,24,1,0,3,0,76
16260,SQUARE,280,280,275,279,142,140,5,1,-325,0,24,1,0,3,0,76
16280,SQUARE,280,280,234,245,166,160,46,35,-327,0,24,1,0,3,0,76
16300,SQUARE,280,280,232,243,167,161,48,37,-328,0,24,1,0,3,0,76
16320,SQUARE,280,280,232,243,167,161,48,37,-328,0,24,1,0,3,0,76
16340,SQUARE,280,280,275,243,142,161,5,37,-329,0,24,1,0,3,0,76
16360,SQUARE,280,280,234,243,166,161,46,37,-330,0,24,1,0,3,0,76
16380,SQUARE,295,265,275,287,156,123,20,-22,-330,2,16,1,0,3,0,76
16400,SQUARE,350,210,278,235,205,102,72,-25,-330,2,16,1,0,3,0,76
16420,SQUARE,350,210,278,243,205,97,72,-33,-329,2,16,1,0,3,0,76
16440,SQUARE,350,210,289,221,199,110,61,-11,-327,2,16,1,0,3,0,76
16460,SQUARE,350,210,322,242,180,98,28,-32,-325,2,16,1,0,3,0,76
16480,SQUARE,350,210,292,189,197,128,58,21,-322,2,16,1,0,3,0,76
16500,SQUARE,350,210,290,229,198,105,60,-19,-319,2,16,1,0,3,0,76
16520,SQUARE,350,210,333,231,173,104,17,-21,-316,2,16,1,0,3,0,76
16540,SQUARE,350,210,292,221,197,110,58,-11,-313,2,16,1,0,3,0,76
16560,SQUARE,350,210,301,220,192,111,49,-10,-309,2,16,1,0,3,0,76
16580,SQUARE,350,210,301,187,192,129,49,23,-305,2,16,1,0,3,0,76
16600,SQUARE,335,225,301,185,177,144,34,40,-302,0,24,1,0,3,0,76
16620,SQUARE,335,225,301,229,177,119,34,-4,-298,0,24,1,0,3,0,76
16640,SQUARE,335,225,334,231,158,118,1,-6,-296,0,24,1,0,3,0,76
16660,SQUARE,335,225,292,221,182,123,43,4,-292,0,24,1,0,3,0,76
16680,SQUARE,335,225,301,220,177,123,34,5,-288,0,24,1,0,3,0,76
16700,SQUARE,280,280,301,187,128,193,-21,93,-285,0,24,1,0,3,0,76
16720,SQUARE,280,280,247,229,159,169,33,51,-284,0,24,1,0,3,0,76
16740,SQUARE,265,295,287,231,123,182,-22,64,-282,-2,8,1,0,3,0,76
16760,SQUARE,265,295,289,242,122,175,-24,53,-281,-2,8,1,0,3,0,76
16780,SQUARE,265,295,279,232,127,181,-14,63,-280,-2,8,1,0,3,0,76
16800,SQUARE,265,295,245,242,146,175,20,53,-280,-2,8,1,0,3,0,76
16820,SQUARE,217,343,243,243,103,219,-26,100,-280,-6,12,1,0,3,0,76
16840,SQUARE,217,343,276,287,84,193,-59,56,-282,-6,12,1,0,3,0,76
16860,SQUARE,217,343,191,289,133,192,26,54,-284,-6,12,1,0,3,0,76
16880,SQUARE,217,343,229,289,112,192,-12,54,-286,-6,12,1,0,3,0,76
16900,SQUARE,162,398,231,333,60,217,-69,65,-290,-6,12,1,0,3,0,76
16920,SQUARE,162,398,221,336,66,215,-59,62,-294,-6,12,1,0,3,0,76
16940,SQUARE,162,398,176,336,92,215,-14,62,-299,-6,12,1,0,3,0,76
16960,SQUARE,162,398,174,347,94,209,-12,51,-305,-6,12,1,0,3,0,76
16980,SQUARE,162,398,174,380,94,190,-12,18,-311,-6,12,1,0,3,0,76
17000,SQUARE,210,350,174,350,136,164,36,0,-317,-2,8,1,0,3,0,76
17020,SQUARE,210,350,174,304,136,190,36,46,-322,-2,8,1,0,3,0,76
17040,SQUARE,225,335,217,345,125,153,8,-10,-327,0,24,1,0,3,0,76
17060,SQUARE,225,335,165,304,155,175,60,31,-333,0,24,1,0,3,0,76
17080,SQUARE,225,335,216,301,126,177,9,34,-337,0,24,1,0,3,0,76
17100,SQUARE,225,335,176,301,149,177,49,34,-342,0,24,1,0,3,0,76
17120,SQUARE,225,335,174,345,150,153,51,-10,-347,0,24,1,0,3,0,76
17140,SQUARE,240,320,184,304,158,162,56,16,-352,2,16,1,0,3,0,76
17160,SQUARE,240,320,218,301,138,164,22,19,-356,2,16,1,0,3,0,76
17180,SQUARE,288,272,220,301,181,121,68,-29,-360,6,48,1,0,3,0,76
17200,SQUARE,343,217,220,290,232,76,123,-73,-363,6,48,1,0,3,0,76
17220,SQUARE,343,217,231,290,225,76,112,-73,-364,6,48,1,0,3,0,76
17240,SQUARE,343,217,275,279,200,83,68,-62,-364,6,48,1,0,3,0,76
17260,SQUARE,343,217,245,234,217,109,98,-17,-362,6,48,1,0,3,0,76
17280,SQUARE,343,217,287,232,193,110,56,-15,-361,6,48,1,0,3,0,76
17300,SQUARE,343,217,278,221,198,116,65,-4,-358,6,48,1,0,3,0,76
17320,SQUARE,343,217,289,231,192,110,54,-14,-356,6,48,1,0,3,0,76
17340,SQUARE,343,217,300,188,185,134,43,29,-353,6,48,1,0,3,0,76
17360,SQUARE,343,217,290,229,191,112,53,-12,-350,6,48,1,0,3,0,76
17380,SQUARE,343,217,290,220,191,117,53,-3,-347,6,48,1,0,3,0,76
17400,SQUARE,343,217,300,187,185,135,43,30,-344,6,48,1,0,3,0,76
17420,SQUARE,440,120,334,229,255,22,106,-109,-340,11,32,1,0,3,0,76
17440,SQUARE,440,120,347,133,247,78,93,-13,-333,11,32,1,0,3,0,76
17460,SQUARE,343,217,347,171,159,144,-4,46,-327,6,48,1,0,3,0,76
17480,SQUARE,343,217,304,173,183,143,39,44,-322,6,48,1,0,3,0,76
17500,SQUARE,343,217,345,184,160,137,-2,33,-317,6,48,1,0,3,0,76
17520,SQUARE,343,217,336,174,165,142,7,43,-312,6,48,1,0,3,0,76
17540,SQUARE,343,217,336,174,165,142,7,43,-307,6,48,1,0,3,0,76
17560,SQUARE,343,217,347,184,159,137,-4,33,-302,6,48,1,0,3,0,76
17580,SQUARE,343,217,337,174,164,142,6,43,-298,6,48,1,0,3,0,76
17600,SQUARE,343,217,336,184,165,137,7,33,-293,6,48,1,0,3,0,76
17620,SQUARE,120,440,303,218,0,322,-183,222,-289,-17,23,1,0,3,0,76
18200,SQUARE,295,265,57,162,283,194,238,103,-354,2,16,1,0,4,0,81
