time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
60764,SQUARE,226,334,220,290,124,183,6,44,-1409,-6,12,1,0,13,0,43
60784,SQUARE,226,334,220,300,124,177,6,34,-1413,-6,12,1,0,13,0,43
60804,SQUARE,267,293,187,301,181,140,80,-8,-1416,-2,8,1,0,13,0,43
60824,SQUARE,267,293,229,290,157,145,38,3,-1418,-2,8,1,0,13,0,43
60844,SQUARE,267,293,231,246,155,171,36,47,-1420,-2,8,1,0,13,0,43
60864,SQUARE,267,293,231,298,155,142,36,-5,-1422,-2,8,1,0,13,0,43
60884,SQUARE,267,293,231,290,155,145,36,3,-1424,-2,8,1,0,13,0,43
60904,SQUARE,267,293,231,290,155,145,36,3,-1426,-2,8,1,0,13,0,43
60924,SQUARE,267,293,231,290,155,145,36,3,-1428,-2,8,1,0,13,0,43
60944,SQUARE,291,269,231,279,177,131,60,-10,-1430,0,24,1,0,13,0,43
60964,SQUARE,280,280,275,289,142,135,5,-9,-1430,0,24,1,0,13,0,43
60984,SQUARE,280,280,234,246,166,159,46,34,-1432,0,24,1,0,13,0,43
61004,SQUARE,280,280,275,287,142,136,5,-7,-1432,0,24,1,0,13,0,43
61024,SQUARE,280,280,234,278,166,141,46,2,-1433,0,24,1,0,13,0,43
61044,SQUARE,280,280,275,245,142,160,5,35,-1433,0,24,1,0,13,0,43
61064,SQUARE,280,280,234,287,166,136,46,-7,-1435,0,24,1,0,13,0,43
61084,SQUARE,280,280,243,278,161,141,37,2,-1435,0,24,1,0,13,0,43
61104,SQUARE,335,225,276,245,192,110,59,-20,-1435,0,24,1,0,13,0,43
61124,SQUARE,348,212,278,232,203,106,70,-20,-1434,2,16,1,0,13,0,43
61144,SQUARE,348,212,289,232,197,106,59,-20,-1432,2,16,1,0,13,0,43
61164,SQUARE,348,212,289,232,197,106,59,-20,-1430,2,16,1,0,13,0,43
61184,SQUARE,348,212,289,232,197,106,59,-20,-1428,2,16,1,0,13,0,43
61204,SQUARE,348,212,289,188,197,130,59,24,-1424,2,16,1,0,13,0,43
61224,SQUARE,348,212,300,229,190,108,48,-17,-1422,2,16,1,0,13,0,43
61244,SQUARE,348,212,290,188,196,130,58,24,-1418,2,16,1,0,13,0,43
61264,SQUARE,324,236,300,229,168,129,24,7,-1415,0,24,1,0,13,0,43
61284,SQUARE,335,225,301,220,177,123,34,5,-1412,0,24,1,0,13,0,43
61304,SQUARE,335,225,290,231,184,118,45,-6,-1408,0,24,1,0,13,0,43
61324,SQUARE,242,318,300,177,94,234,-58,141,-1405,-9,30,1,0,13,0,43
61864,SQUARE,293,267,57,127,280,216,236,140,-1466,2,16,1,473,14,0,74
61884,SQUARE,293,267,101,214,255,165,192,53,-1469,2,16,1,473,14,0,74
61904,SQUARE,293,267,169,176,215,187,124,91,-1469,2,16,1,473,14,0,74
61924,SQUARE,293,267,184,217,207,164,109,50,-1469,2,16,1,473,14,0,74
61944,SQUARE,293,267,174,220,213,162,119,47,-1470,2,16,1,473,14,0,74
61964,SQUARE,293,267,184,231,207,155,109,36,-1471,2,16,1,473,14,0,74
61984,SQUARE,293,267,218,231,187,155,75,36,-1472,2,16,1,473,14,0,74
62004,SQUARE,269,291,231,231,158,177,38,60,-1473,0,24,1,473,14,0,74
62024,SQUARE,280,280,231,242,168,162,49,38,-1473,0,24,1,473,14,0,74
62044,SQUARE,280,280,231,276,168,142,49,4,-1474,0,24,1,473,14,0,74
62064,SQUARE,280,280,231,245,168,160,49,35,-1475,0,24,1,473,14,0,74
62084,SQUARE,267,293,275,243,131,173,-8,50,-1476,-2,8,1,473,14,0,74
62104,SQUARE,267,293,234,287,154,147,33,6,-1477,-2,8,1,473,14,0,74
62124,SQUARE,212,348,232,246,106,222,-20,102,-1478,-2,8,1,473,14,0,74
62144,SQUARE,212,348,199,330,124,173,13,18,-1481,-2,8,1,473,14,0,74
62164,SQUARE,212,348,186,292,132,195,26,56,-1484,-2,8,1,473,14,0,74
62184,SQUARE,212,348,229,333,108,171,-17,15,-1487,-2,8,1,473,14,0,74
62204,SQUARE,212,348,220,292,113,195,-8,56,-1491,-2,8,1,473,14,0,74
62224,SQUARE,212,348,187,301,131,190,25,47,-1495,-2,8,1,473,14,0,74
62244,SQUARE,212,348,229,301,108,190,-17,47,-1498,-2,8,1,473,14,0,74
62264,SQUARE,212,348,188,301,130,190,24,47,-1502,-2,8,1,473,14,0,74
62284,SQUARE,212,348,185,301,132,190,27,47,-1506,-2,8,1,473,14,0,74
62304,SQUARE,212,348,185,301,132,190,27,47,-1510,-2,8,1,473,14,0,74
62324,SQUARE,212,348,185,301,132,190,27,47,-1514,-2,8,1,473,14,0,74
62344,SQUARE,212,348,229,301,108,190,-17,47,-1517,-2,8,1,473,14,0,74
62364,SQUARE,236,324,177,301,159,168,59,23,-1522,0,24,1,473,14,0,74
62384,SQUARE,225,335,185,301,144,177,40,34,-1525,0,24,1,473,14,0,74
62404,SQUARE,225,335,185,334,144,158,40,1,-1529,0,24,1,473,14,0,74
62424,SQUARE,293,267,185,336,206,95,108,-69,-1533,2,16,1,473,14,0,74
62444,SQUARE,293,267,229,292,181,121,64,-25,-1535,2,16,1,473,14,0,74
62464,SQUARE,293,267,231,246,179,147,62,21,-1537,2,16,1,473,14,0,74
62484,SQUARE,293,267,231,287,179,124,62,-20,-1539,2,16,1,473,14,0,74
62504,SQUARE,293,267,231,289,179,123,62,-22,-1539,2,16,1,473,14,0,74
62524,SQUARE,293,267,242,279,173,129,51,-12,-1540,2,16,1,473,14,0,74
62544,SQUARE,293,267,276,245,153,147,17,22,-1540,2,16,1,473,14,0,74
62564,SQUARE,293,267,278,243,152,148,15,24,-1540,2,16,1,473,14,0,74
62584,SQUARE,293,267,234,243,178,148,59,24,-1541,2,16,1,473,14,0,74
62604,SQUARE,339,221,243,243,215,108,96,-22,-1541,6,48,1,473,14,0,74
62624,SQUARE,334,226,287,243,185,112,47,-17,-1540,6,48,1,473,14,0,74
62644,SQUARE,334,226,278,189,190,142,56,37,-1539,6,48,1,473,14,0,74
62664,SQUARE,334,226,289,240,184,113,45,-14,-1537,6,48,1,473,14,0,74
62684,SQUARE,334,226,289,232,184,118,45,-6,-1535,6,48,1,473,14,0,74
62704,SQUARE,334,226,289,232,184,118,45,-6,-1532,6,48,1,473,14,0,74
62724,SQUARE,334,226,289,232,184,118,45,-6,-1530,6,48,1,473,14,0,74
62744,SQUARE,334,226,300,221,177,123,34,5,-1527,6,48,1,473,14,0,74
62764,SQUARE,334,226,290,231,183,119,44,-5,-1525,6,48,1,473,14,0,74
