time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
18620,SQUARE,268,292,243,246,150,170,25,46,-361,-2,8,1,0,4,0,81
18640,SQUARE,268,292,276,287,132,146,-8,5,-361,-2,8,1,0,4,0,81
18660,SQUARE,229,331,234,278,120,187,-5,53,-362,-6,12,1,0,4,0,81
18680,SQUARE,229,331,232,289,121,181,-3,42,-363,-6,12,1,0,4,0,81
18700,SQUARE,229,331,232,289,121,181,-3,42,-366,-6,12,1,0,4,0,81
18720,SQUARE,229,331,232,289,121,181,-3,42,-368,-6,12,1,0,4,0,81
18740,SQUARE,229,331,232,289,121,181,-3,42,-371,-6,12,1,0,4,0,81
18760,SQUARE,229,331,221,289,126,181,8,42,-373,-6,12,1,0,4,0,81
18780,SQUARE,229,331,231,289,121,181,-2,42,-375,-6,12,1,0,4,0,81
18800,SQUARE,229,331,231,300,121,174,-2,31,-377,-6,12,1,0,4,0,81
18820,SQUARE,229,331,231,290,121,180,-2,41,-381,-6,12,1,0,4,0,81
18840,SQUARE,229,331,221,290,126,180,8,41,-384,-6,12,1,0,4,0,81
18860,SQUARE,268,292,220,333,163,121,48,-41,-387,-2,8,1,0,4,0,81
18880,SQUARE,268,292,231,249,157,168,37,43,-389,-2,8,1,0,4,0,81
18900,SQUARE,268,292,231,287,157,146,37,5,-391,-2,8,1,0,4,0,81
18920,SQUARE,268,292,231,289,157,145,37,3,-392,-2,8,1,0,4,0,81
18940,SQUARE,268,292,231,289,157,145,37,3,-394,-2,8,1,0,4,0,81
18960,SQUARE,268,292,231,289,157,145,37,3,-396,-2,8,1,0,4,0,81
18980,SQUARE,335,225,231,246,218,109,104,-21,-397,0,24,1,0,4,0,81
19000,SQUARE,335,225,275,287,192,86,60,-62,-398,0,24,1,0,4,0,81
19020,SQUARE,335,225,278,235,191,116,57,-10,-397,0,24,1,0,4,0,81
19040,SQUARE,335,225,245,243,210,111,90,-18,-396,0,24,1,0,4,0,81
19060,SQUARE,335,225,287,232,185,117,48,-7,-394,0,24,1,0,4,0,81
19080,SQUARE,335,225,289,232,184,117,46,-7,-392,0,24,1,0,4,0,81
19100,SQUARE,335,225,289,232,184,117,46,-7,-391,0,24,1,0,4,0,81
19120,SQUARE,323,237,289,232,173,127,34,5,-389,-2,8,1,0,4,0,81
19140,SQUARE,323,237,289,188,173,153,34,49,-387,-2,8,1,0,4,0,81
19160,SQUARE,323,237,289,272,173,105,34,-35,-385,-2,8,1,0,4,0,81
19180,SQUARE,323,237,289,234,173,126,34,3,-383,-2,8,1,0,4,0,81
19200,SQUARE,323,237,289,188,173,153,34,49,-381,-2,8,1,0,4,0,81
