time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
8560,SQUARE,280,280,234,289,166,135,46,-9,-135,0,24,1,147,1,0,64
8580,SQUARE,280,280,232,289,167,135,48,-9,-136,0,24,1,147,1,0,64
8600,SQUARE,280,280,275,279,142,140,5,1,-137,0,24,1,147,1,0,64
8620,SQUARE,280,280,234,289,166,135,46,-9,-138,0,24,1,147,1,0,64
8640,SQUARE,280,280,275,279,142,140,5,1,-139,0,24,1,147,1,0,64
8660,SQUARE,280,280,234,245,166,160,46,35,-139,0,24,1,147,1,0,64
8680,SQUARE,280,280,243,287,161,136,37,-7,-140,0,24,1,147,1,0,64
8700,SQUARE,280,280,232,278,167,141,48,2,-141,0,24,1,147,1,0,64
8720,SQUARE,280,280,242,245,162,160,38,35,-141,0,24,1,147,1,0,64
8740,SQUARE,293,267,243,287,173,124,50,-20,-142,2,16,1,147,1,0,64
8760,SQUARE,293,267,243,278,173,129,50,-11,-141,2,16,1,147,1,0,64
8780,SQUARE,293,267,243,234,173,154,50,33,-141,2,16,1,147,1,0,64
8800,SQUARE,293,267,243,243,173,148,50,24,-141,2,16,1,147,1,0,64
8820,SQUARE,293,267,276,243,153,148,17,24,-141,2,16,1,147,1,0,64
8840,SQUARE,293,267,245,243,171,148,48,24,-141,2,16,1,147,1,0,64
8860,SQUARE,293,267,243,243,173,148,50,24,-141,2,16,1,147,1,0,64
8880,SQUARE,334,226,287,276,185,92,47,-50,-140,6,48,1,147,1,0,64
8900,SQUARE,280,280,278,278,141,141,2,2,-139,0,60,1,147,1,0,64
9480,SQUARE,293,267,102,162,254,195,191,105,-213,2,16,1,10,2,0,80
9500,SQUARE,293,267,158,173,222,189,135,94,-214,2,16,1,10,2,0,80
9520,SQUARE,293,267,183,184,207,183,110,83,-212,2,16,1,10,2,0,80
9540,SQUARE,293,267,185,218,206,163,108,49,-212,2,16,1,10,2,0,80
9560,SQUARE,293,267,218,187,187,181,75,80,-214,2,16,1,10,2,0,80
9580,SQUARE,293,267,176,272,211,133,117,-5,-215,2,16,1,10,2,0,80
9600,SQUARE,334,226,228,234,219,117,106,-8,-215,6,48,1,10,2,0,80
9620,SQUARE,334,226,231,188,217,143,103,38,-215,6,48,1,10,2,0,80
9640,SQUARE,334,226,242,229,211,120,92,-3,-214,6,48,1,10,2,0,80
9660,SQUARE,334,226,287,231,185,119,47,-5,-212,6,48,1,10,2,0,80
9680,SQUARE,334,226,278,231,190,119,56,-5,-211,6,48,1,10,2,0,80
9700,SQUARE,334,226,289,231,184,119,45,-5,-209,6,48,1,10,2,0,80
9720,SQUARE,334,226,289,231,184,119,45,-5,-207,6,48,1,10,2,0,80
9740,SQUARE,334,226,289,231,184,119,45,-5,-205,6,48,1,10,2,0,80
9760,SQUARE,334,226,289,231,184,119,45,-5,-202,6,48,1,10,2,0,80
9780,SQUARE,334,226,333,231,158,119,1,-5,-200,6,48,1,10,2,0,80
9800,SQUARE,334,226,292,231,182,119,42,-5,-197,6,48,1,10,2,0,80
9820,SQUARE,293,267,290,221,145,161,3,46,-195,2,16,1,10,2,0,80
9840,SQUARE,293,267,290,274,145,131,3,-7,-194,2,16,1,10,2,0,80
9860,SQUARE,293,267,290,234,145,154,3,33,-192,2,16,1,10,2,0,80
