time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
20620,SQUARE,224,336,220,336,123,159,4,0,-376,-6,12,1,0,4,0,81
20640,SQUARE,224,336,187,292,142,184,37,44,-379,-6,12,1,0,4,0,81
20660,SQUARE,224,336,185,301,143,179,39,35,-383,-6,12,1,0,4,0,81
20680,SQUARE,224,336,229,301,119,179,-5,35,-386,-6,12,1,0,4,0,81
20700,SQUARE,224,336,220,334,123,160,4,2,-390,-6,12,1,0,4,0,81
20720,SQUARE,266,294,220,336,161,120,46,-42,-393,-2,8,1,0,4,0,81
20740,SQUARE,266,294,187,249,180,170,79,45,-395,-2,8,1,0,4,0,81
20760,SQUARE,266,294,229,287,156,148,37,7,-398,-2,8,1,0,4,0,81
20780,SQUARE,266,294,231,333,155,122,35,-39,-400,-2,8,1,0,4,0,81
20800,SQUARE,280,280,231,292,168,134,49,-12,-402,0,24,1,0,4,0,81
20820,SQUARE,280,280,231,290,168,135,49,-10,-403,0,24,1,0,4,0,81
20840,SQUARE,280,280,275,246,142,159,5,34,-405,0,24,1,0,4,0,81
20860,SQUARE,280,280,234,287,166,136,46,-7,-407,0,24,1,0,4,0,81
20880,SQUARE,280,280,275,289,142,135,5,-9,-407,0,24,1,0,4,0,81
20900,SQUARE,280,280,234,279,166,140,46,1,-408,0,24,1,0,4,0,81
20920,SQUARE,280,280,275,278,142,141,5,2,-409,0,24,1,0,4,0,81
20940,SQUARE,280,280,234,289,166,135,46,-9,-409,0,24,1,0,4,0,81
20960,SQUARE,280,280,243,279,161,140,37,1,-409,0,24,1,0,4,0,81
20980,SQUARE,280,280,243,278,161,141,37,2,-411,0,24,1,0,4,0,81
21000,SQUARE,349,211,276,245,205,97,73,-34,-411,2,16,1,0,4,0,81
21020,SQUARE,349,211,278,243,204,98,71,-32,-409,2,16,1,0,4,0,81
21040,SQUARE,349,211,289,221,197,111,60,-10,-407,2,16,1,0,4,0,81
21060,SQUARE,349,211,289,231,197,105,60,-20,-405,2,16,1,0,4,0,81
21080,SQUARE,349,211,289,231,197,105,60,-20,-402,2,16,1,0,4,0,81
21100,SQUARE,335,225,289,231,184,118,46,-6,-400,0,24,1,0,4,0,81
21120,SQUARE,335,225,300,221,178,123,35,4,-396,0,24,1,0,4,0,81
21140,SQUARE,349,211,290,231,197,105,59,-20,-394,2,16,1,0,4,0,81
21160,SQUARE,349,211,300,188,191,129,49,23,-391,2,16,1,0,4,0,81
21180,SQUARE,335,225,301,185,177,144,34,40,-387,0,24,1,0,4,0,81
21200,SQUARE,335,225,334,229,158,119,1,-4,-384,0,24,1,0,4,0,81
21220,SQUARE,335,225,292,231,182,118,43,-6,-381,0,24,1,0,4,0,81
21240,SQUARE,335,225,290,221,184,123,45,4,-378,0,24,1,0,4,0,81
21260,SQUARE,335,225,300,220,178,123,35,5,-374,0,24,1,0,4,0,81
21280,SQUARE,335,225,334,187,158,143,1,38,-371,0,24,1,0,4,0,81
21300,SQUARE,280,280,292,185,134,195,-12,95,-368,0,24,1,0,4,0,81
21320,SQUARE,280,280,290,229,135,169,-10,51,-366,0,24,1,0,4,0,81
21340,SQUARE,280,280,290,231,135,168,-10,49,-365,0,24,1,0,4,0,81
21360,SQUARE,266,294,279,275,128,155,-13,19,-363,-2,8,1,0,4,0,81
21380,SQUARE,266,294,245,234,147,178,21,60,-363,-2,8,1,0,4,0,81
21400,SQUARE,266,294,287,275,123,155,-21,19,-363,-2,8,1,0,4,0,81
21420,SQUARE,224,336,278,245,90,211,-54,91,-363,-6,12,1,0,4,0,81
21440,SQUARE,169,391,234,287,65,237,-65,104,-364,-6,12,1,0,4,0,81
21460,SQUARE,169,391,232,289,66,236,-63,102,-367,-6,12,1,0,4,0,81
21480,SQUARE,169,391,177,333,98,210,-8,58,-372,-6,12,1,0,4,0,81
21500,SQUARE,169,391,185,336,93,208,-16,55,-376,-6,12,1,0,4,0,81
21520,SQUARE,211,349,174,347,137,164,37,2,-382,-2,8,1,0,4,0,81
21540,SQUARE,211,349,217,337,113,169,-6,12,-386,-2,8,1,0,4,0,81
21560,SQUARE,211,349,220,347,111,164,-9,2,-391,-2,8,1,0,4,0,81
21580,SQUARE,225,335,176,337,149,157,49,-2,-395,0,24,1,0,4,0,81
21600,SQUARE,225,335,185,336,144,158,40,-1,-400,0,24,1,0,4,0,81
21620,SQUARE,225,335,218,336,125,158,7,-1,-404,0,24,1,0,4,0,81
21640,SQUARE,225,335,176,336,149,158,49,-1,-409,0,24,1,0,4,0,81
21660,SQUARE,225,335,185,336,144,158,40,-1,-413,0,24,1,0,4,0,81
21680,SQUARE,225,335,185,303,144,176,40,32,-417,0,24,1,0,4,0,81
21700,SQUARE,239,321,185,334,157,147,54,-13,-421,2,16,1,0,4,0,81
21720,SQUARE,281,279,218,336,176,106,63,-57,-425,6,48,1,0,4,0,81
21740,SQUARE,336,224,187,292,245,82,149,-68,-427,6,48,1,0,4,0,81
21760,SQUARE,336,224,229,246,221,109,107,-22,-428,6,48,1,0,4,0,81
21780,SQUARE,336,224,242,243,213,110,94,-19,-428,6,48,1,0,4,0,81
21800,SQUARE,336,224,243,276,212,91,93,-52,-427,6,48,1,0,4,0,81
