time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
23160,SQUARE,280,280,243,243,161,161,37,37,-471,0,24,1,0,5,0,76
23180,SQUARE,280,280,243,243,161,161,37,37,-471,0,24,1,0,5,0,76
23200,SQUARE,280,280,243,243,161,161,37,37,-471,0,24,1,0,5,0,76
23220,SQUARE,267,293,243,243,148,173,24,50,-471,-2,8,1,0,5,0,76
23240,SQUARE,267,293,243,287,148,147,24,6,-472,-2,8,1,0,5,0,76
23260,SQUARE,267,293,276,278,130,152,-9,15,-473,-2,8,1,0,5,0,76
23280,SQUARE,267,293,234,245,154,171,33,48,-473,-2,8,1,0,5,0,76
23300,SQUARE,267,293,243,287,148,147,24,6,-473,-2,8,1,0,5,0,76
23320,SQUARE,267,293,243,278,148,152,24,15,-474,-2,8,1,0,5,0,76
23340,SQUARE,267,293,243,289,148,146,24,4,-475,-2,8,1,0,5,0,76
23360,SQUARE,267,293,276,279,130,152,-9,14,-476,-2,8,1,0,5,0,76
23380,SQUARE,267,293,234,289,154,146,33,4,-476,-2,8,1,0,5,0,76
23400,SQUARE,267,293,243,279,148,152,24,14,-477,-2,8,1,0,5,0,76
23420,SQUARE,267,293,276,278,130,152,-9,15,-478,-2,8,1,0,5,0,76
23440,SQUARE,267,293,234,289,154,146,33,4,-478,-2,8,1,0,5,0,76
23460,SQUARE,267,293,275,279,131,152,-8,14,-480,-2,8,1,0,5,0,76
23480,SQUARE,267,293,234,245,154,171,33,48,-480,-2,8,1,0,5,0,76
23500,SQUARE,267,293,243,287,148,147,24,6,-480,-2,8,1,0,5,0,76
23520,SQUARE,322,238,276,246,180,121,46,-8,-482,-2,8,1,0,5,0,76
23540,SQUARE,322,238,278,243,179,123,44,-5,-481,-2,8,1,0,5,0,76
23560,SQUARE,322,238,245,232,198,128,77,6,-480,-2,8,1,0,5,0,76
23580,SQUARE,322,238,287,275,174,104,35,-37,-479,-2,8,1,0,5,0,76
23600,SQUARE,322,238,246,234,198,127,76,4,-478,-2,8,1,0,5,0,76
23620,SQUARE,322,238,287,275,174,104,35,-37,-476,-2,8,1,0,5,0,76
23640,SQUARE,322,238,289,234,173,127,33,4,-474,-2,8,1,0,5,0,76
23660,SQUARE,322,238,289,232,173,128,33,6,-472,-2,8,1,0,5,0,76
23680,SQUARE,322,238,289,232,173,128,33,6,-470,-2,8,1,0,5,0,76
