time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
3300,SQUARE,271,289,220,300,166,137,51,-11,-1,-2,8,1,0,0,0,0
3320,SQUARE,271,289,187,290,185,143,84,-1,-4,-2,8,1,0,0,0,0
3340,SQUARE,271,289,229,290,161,143,42,-1,-6,-2,8,1,0,0,0,0
3360,SQUARE,271,289,231,290,160,143,40,-1,-8,-2,8,1,0,0,0,0
3380,SQUARE,280,280,231,290,168,135,49,-10,-10,0,24,1,0,0,0,0
3400,SQUARE,280,280,231,246,168,159,49,34,-11,0,24,1,0,0,0,0
3420,SQUARE,280,280,275,287,142,136,5,-7,-12,0,24,1,0,0,0,0
3440,SQUARE,280,280,234,289,166,135,46,-9,-14,0,24,1,0,0,0,0
3460,SQUARE,280,280,275,279,142,140,5,1,-14,0,24,1,0,0,0,0
3480,SQUARE,280,280,234,245,166,160,46,35,-15,0,24,1,0,0,0,0
3500,SQUARE,280,280,275,287,142,136,5,-7,-16,0,24,1,0,0,0,0
3520,SQUARE,280,280,278,278,141,141,2,2,-16,0,24,1,0,0,0,0
3540,SQUARE,280,280,234,245,166,160,46,35,-17,0,24,1,0,0,0,0
3560,SQUARE,289,271,243,287,169,128,46,-16,-18,2,16,1,0,0,0,0
3580,SQUARE,289,271,276,278,150,133,13,-7,-18,2,16,1,0,0,0,0
3600,SQUARE,289,271,278,278,149,133,11,-7,-18,2,16,1,0,0,0,0
3620,SQUARE,289,271,278,278,149,133,11,-7,-18,2,16,1,0,0,0,0
3640,SQUARE,371,189,278,234,224,83,93,-45,-17,6,48,1,0,0,0,0
3660,SQUARE,371,189,289,232,218,85,82,-43,-15,6,48,1,0,0,0,0
3680,SQUARE,371,189,289,232,218,85,82,-43,-12,6,48,1,0,0,0,0
3700,SQUARE,371,189,333,221,193,91,38,-32,-9,6,48,1,0,0,0,0
3720,SQUARE,371,189,336,187,191,110,35,2,-4,6,48,1,0,0,0,0
3740,SQUARE,371,189,303,218,210,93,68,-29,1,6,48,1,0,0,0,0
3760,SQUARE,371,189,301,176,211,116,70,13,5,6,48,1,0,0,0,0
3780,SQUARE,344,216,345,185,161,135,-1,31,9,2,16,1,0,0,0,0
3800,SQUARE,344,216,304,185,184,135,40,31,13,2,16,1,0,0,0,0
3820,SQUARE,344,216,334,229,166,111,10,-13,17,2,16,1,0,0,0,0
3840,SQUARE,344,216,303,177,184,140,41,39,22,2,16,1,0,0,0,0
3860,SQUARE,344,216,301,185,185,135,43,31,25,2,16,1,0,0,0,0
3880,SQUARE,335,225,301,218,177,125,34,7,30,0,24,1,0,0,0,0
3900,SQUARE,335,225,334,220,158,123,1,5,34,0,24,1,0,0,0,0
3920,SQUARE,335,225,336,220,158,123,-1,5,38,0,24,1,0,0,0,0
3940,SQUARE,280,280,292,220,134,174,-12,60,41,0,24,1,0,0,0,0
3960,SQUARE,280,280,290,231,135,168,-10,49,43,0,24,1,0,0,0,0
3980,SQUARE,280,280,246,221,159,174,34,59,44,0,24,1,0,0,0,0
4000,SQUARE,280,280,287,242,136,162,-7,38,45,0,24,1,0,0,0,0
4020,SQUARE,271,289,289,232,127,176,-18,57,47,-2,8,1,0,0,0,0
4040,SQUARE,244,316,246,242,126,194,-2,74,47,-6,12,1,0,0,0,0
4060,SQUARE,244,316,243,276,127,175,1,40,47,-6,12,1,0,0,0,0
4080,SQUARE,244,316,276,278,109,174,-32,38,47,-6,12,1,0,0,0,0
4100,SQUARE,244,316,234,289,132,167,10,27,45,-6,12,1,0,0,0,0
4120,SQUARE,244,316,232,279,133,173,12,37,44,-6,12,1,0,0,0,0
4140,SQUARE,244,316,275,289,110,167,-31,27,42,-6,12,1,0,0,0,0
4160,SQUARE,244,316,234,289,132,167,10,27,41,-6,12,1,0,0,0,0
4180,SQUARE,244,316,232,289,133,167,12,27,38,-6,12,1,0,0,0,0
4200,SQUARE,244,316,232,289,133,167,12,27,37,-6,12,1,0,0,0,0
4220,SQUARE,244,316,232,289,133,167,12,27,35,-6,12,1,0,0,0,0
4240,SQUARE,244,316,232,289,133,167,12,27,33,-6,12,1,0,0,0,0
4260,SQUARE,244,316,232,289,133,167,12,27,31,-6,12,1,0,0,0,0
4280,SQUARE,244,316,232,289,133,167,12,27,28,-6,12,1,0,0,0,0
4300,SQUARE,244,316,221,289,140,167,23,27,25,-6,12,1,0,0,0,0
4320,SQUARE,244,316,231,289,134,167,13,27,23,-6,12,1,0,0,0,0
4340,SQUARE,244,316,231,333,134,143,13,-17,21,-6,12,1,0,0,0,0
4360,SQUARE,189,371,231,325,85,197,-42,46,18,-6,12,1,0,0,0,0
4380,SQUARE,189,371,221,292,91,216,-32,79,14,-6,12,1,0,0,0,0
4400,SQUARE,189,371,176,301,116,211,13,70,9,-6,12,1,0,0,0,0
4420,SQUARE,189,371,217,345,93,186,-28,26,5,-6,12,1,0,0,0,0
4440,SQUARE,189,371,220,336,92,191,-31,35,1,-6,12,1,0,0,0,0
4460,SQUARE,216,344,176,303,141,184,40,41,-4,-2,8,1,0,0,0,0
4480,SQUARE,216,344,185,345,135,161,31,-1,-8,-2,8,1,0,0,0,0
4500,SQUARE,225,335,185,336,144,158,40,-1,-12,0,24,1,0,0,0,0
4520,SQUARE,225,335,229,303,119,176,-4,32,-16,0,24,1,0,0,0,0
4540,SQUARE,225,335,177,334,148,158,48,1,-21,0,24,1,0,0,0,0
4560,SQUARE,225,335,217,336,125,158,8,-1,-25,0,24,1,0,0,0,0
4580,SQUARE,225,335,220,336,123,158,5,-1,-29,0,24,1,0,0,0,0
4600,SQUARE,171,389,220,336,75,207,-49,53,-33,-9,30,1,0,0,0,0
5080,SQUARE,289,271,57,163,277,199,232,108,-123,2,16,1,147,1,0,64
5100,SQUARE,316,244,101,173,276,168,215,71,-125,6,48,1,147,1,0,64
5120,SQUARE,316,244,212,184,212,161,104,60,-124,6,48,1,147,1,0,64
5140,SQUARE,316,244,230,174,201,167,86,70,-124,6,48,1,147,1,0,64
5160,SQUARE,316,244,221,184,207,161,95,60,-123,6,48,1,147,1,0,64
5180,SQUARE,316,244,187,229,226,135,129,15,-123,6,48,1,147,1,0,64
5200,SQUARE,316,244,185,220,227,140,131,24,-124,6,48,1,147,1,0,64
5220,SQUARE,316,244,229,231,202,134,87,13,-124,6,48,1,147,1,0,64
5240,SQUARE,316,244,275,231,175,134,41,13,-123,6,48,1,147,1,0,64
5260,SQUARE,316,244,278,275,174,110,38,-31,-123,6,48,1,147,1,0,64
5280,SQUARE,316,244,234,234,199,132,82,10,-122,6,48,1,147,1,0,64
5300,SQUARE,316,244,286,264,169,116,30,-20,-121,6,48,1,147,1,0,64
5320,SQUARE,316,244,278,234,174,132,38,10,-120,6,48,1,147,1,0,64
5340,SQUARE,316,244,289,275,167,110,27,-31,-118,6,48,1,147,1,0,64
5360,SQUARE,316,244,246,234,192,132,70,10,-118,6,48,1,147,1,0,64
5380,SQUARE,316,244,287,232,168,133,29,12,-116,6,48,1,147,1,0,64
5400,SQUARE,316,244,289,275,167,110,27,-31,-114,6,48,1,147,1,0,64
5420,SQUARE,316,244,289,234,167,132,27,10,-113,6,48,1,147,1,0,64
5440,SQUARE,316,244,279,232,173,133,37,12,-111,6,48,1,147,1,0,64
5460,SQUARE,316,244,300,232,161,133,16,12,-109,6,48,1,147,1,0,64
5480,SQUARE,316,244,247,232,192,133,69,12,-107,6,48,1,147,1,0,64
5500,SQUARE,316,244,298,275,162,110,18,-31,-105,6,48,1,147,1,0,64
5520,SQUARE,316,244,279,234,173,132,37,10,-104,6,48,1,147,1,0,64
5540,SQUARE,316,244,332,232,143,133,-16,12,-101,6,48,1,147,1,0,64
5560,SQUARE,316,244,249,232,190,133,67,12,-100,6,48,1,147,1,0,64
5580,SQUARE,316,244,330,232,144,133,-14,12,-98,6,48,1,147,1,0,64
5600,SQUARE,316,244,249,232,190,133,67,12,-96,6,48,1,147,1,0,64
5620,SQUARE,289,271,287,232,144,159,2,39,-94,2,16,1,147,1,0,64
5640,SQUARE,289,271,289,232,143,159,0,39,-93,2,16,1,147,1,0,64
5660,SQUARE,289,271,289,232,143,159,0,39,-91,2,16,1,147,1,0,64
5680,SQUARE,289,271,279,242,148,153,10,29,-91,2,16,1,147,1,0,64
5700,SQUARE,289,271,245,232,168,159,44,39,-90,2,16,1,147,1,0,64
5720,SQUARE,289,271,287,242,144,153,2,29,-88,2,16,1,147,1,0,64
5740,SQUARE,289,271,246,232,167,159,43,39,-87,2,16,1,147,1,0,64
