time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
47322,SQUARE,267,293,220,292,162,144,47,1,-1051,-2,8,1,362,10,0,69
47342,SQUARE,267,293,231,290,155,145,36,3,-1052,-2,8,1,362,10,0,69
47362,SQUARE,267,293,231,290,155,145,36,3,-1054,-2,8,1,362,10,0,69
47382,SQUARE,267,293,231,322,155,128,36,-29,-1056,-2,8,1,362,10,0,69
47402,SQUARE,267,293,231,324,155,127,36,-31,-1058,-2,8,1,362,10,0,69
47422,SQUARE,267,293,231,248,155,170,36,45,-1060,-2,8,1,362,10,0,69
47442,SQUARE,267,293,231,287,155,147,36,6,-1061,-2,8,1,362,10,0,69
47462,SQUARE,267,293,275,289,131,146,-8,4,-1062,-2,8,1,362,10,0,69
47482,SQUARE,267,293,234,289,154,146,33,4,-1064,-2,8,1,362,10,0,69
47502,SQUARE,267,293,232,279,155,152,35,14,-1065,-2,8,1,362,10,0,69
47522,SQUARE,267,293,232,289,155,146,35,4,-1067,-2,8,1,362,10,0,69
47542,SQUARE,280,280,242,289,162,135,38,-9,-1068,0,24,1,362,10,0,69
47562,SQUARE,280,280,232,279,167,140,48,1,-1069,0,24,1,362,10,0,69
47582,SQUARE,280,280,242,278,162,141,38,2,-1069,0,24,1,362,10,0,69
47602,SQUARE,280,280,276,245,142,160,4,35,-1069,0,24,1,362,10,0,69
47622,SQUARE,280,280,234,287,166,136,46,-7,-1071,0,24,1,362,10,0,69
47642,SQUARE,280,280,275,278,142,141,5,2,-1071,0,24,1,362,10,0,69
47662,SQUARE,351,209,278,278,206,76,73,-69,-1071,2,16,1,362,10,0,69
47682,SQUARE,348,212,278,234,203,105,70,-22,-1070,2,16,1,362,10,0,69
47702,SQUARE,348,212,289,232,197,106,59,-20,-1068,2,16,1,362,10,0,69
47722,SQUARE,348,212,289,232,197,106,59,-20,-1066,2,16,1,362,10,0,69
47742,SQUARE,348,212,289,232,197,106,59,-20,-1063,2,16,1,362,10,0,69
47762,SQUARE,348,212,300,221,190,112,48,-9,-1060,2,16,1,362,10,0,69
47782,SQUARE,348,212,290,231,196,106,58,-19,-1057,2,16,1,362,10,0,69
47802,SQUARE,348,212,300,221,190,112,48,-9,-1054,2,16,1,362,10,0,69
47822,SQUARE,325,235,334,220,150,132,-9,15,-1050,0,24,1,362,10,0,69
47842,SQUARE,335,225,292,231,182,118,43,-6,-1047,0,24,1,362,10,0,69
47862,SQUARE,335,225,301,188,177,142,34,37,-1044,0,24,1,362,10,0,69
47882,SQUARE,335,225,334,185,158,144,1,40,-1040,0,24,1,362,10,0,69
47902,SQUARE,335,225,292,229,182,119,43,-4,-1037,0,24,1,362,10,0,69
47922,SQUARE,335,225,301,220,177,123,34,5,-1034,0,24,1,362,10,0,69
47942,SQUARE,335,225,290,220,184,123,45,5,-1030,0,24,1,362,10,0,69
47962,SQUARE,264,296,300,187,114,208,-36,109,-1027,-2,8,1,362,10,0,69
47982,SQUARE,267,293,290,229,122,181,-23,64,-1025,-2,8,1,362,10,0,69
48002,SQUARE,267,293,235,275,153,154,32,18,-1025,-2,8,1,362,10,0,69
48022,SQUARE,267,293,286,234,124,178,-19,59,-1024,-2,8,1,362,10,0,69
48042,SQUARE,267,293,289,232,123,179,-22,61,-1023,-2,8,1,362,10,0,69
48062,SQUARE,267,293,279,242,129,173,-12,51,-1023,-2,8,1,362,10,0,69
48082,SQUARE,226,334,234,243,117,210,-8,91,-1023,-6,12,1,362,10,0,69
48102,SQUARE,226,334,243,287,112,185,-17,47,-1024,-6,12,1,362,10,0,69
