time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
900,SQUARE,167,167,171,127,99,124,-4,40,19,0,24,1,0,0,0,0
920,SQUARE,171,171,162,127,108,128,9,44,19,0,24,1,0,0,0,0
940,SQUARE,175,175,129,127,130,131,46,48,19,0,24,1,0,0,0,0
960,SQUARE,178,178,171,171,109,109,7,7,19,0,24,1,0,0,0,0
980,SQUARE,182,182,173,173,111,111,9,9,19,0,24,1,0,0,0,0
1000,SQUARE,186,186,173,163,115,121,13,23,19,0,24,1,0,0,0,0
1020,SQUARE,190,190,173,173,118,118,17,17,19,0,24,1,0,0,0,0
1040,SQUARE,193,193,173,173,121,121,20,20,19,0,24,1,0,0,0,0
1060,SQUARE,197,197,173,173,124,124,24,24,20,0,24,1,0,0,0,0
1080,SQUARE,201,201,217,217,104,104,-16,-16,20,0,24,1,0,0,0,0
1100,SQUARE,204,204,176,176,130,130,28,28,20,0,24,1,0,0,0,0
1120,SQUARE,208,208,217,174,110,134,-9,34,20,0,24,1,0,0,0,0
1140,SQUARE,212,212,176,184,137,133,36,28,21,0,24,1,0,0,0,0
1160,SQUARE,216,216,185,174,135,142,31,42,20,0,24,1,0,0,0,0
1180,SQUARE,219,219,218,184,119,139,1,35,20,0,24,1,0,0,0,0
1200,SQUARE,223,223,220,185,121,142,3,38,20,0,24,1,0,0,0,0
1220,SQUARE,227,227,220,185,126,146,7,42,20,0,24,1,0,0,0,0
1240,SQUARE,231,231,220,185,129,149,11,46,21,0,24,1,0,0,0,0
1260,SQUARE,234,234,187,185,151,152,47,49,21,0,24,1,0,0,0,0
1280,SQUARE,293,183,229,185,181,106,64,-2,22,0,24,1,0,0,0,0
1300,SQUARE,297,187,231,185,183,109,66,2,24,0,24,1,0,0,0,0
1320,SQUARE,301,191,275,174,162,118,26,17,26,0,24,1,0,0,0,0
