time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
38163,1,255,115,15,-45,31908,-1.35,0.0,30
38263,1,251,115,11,-45,31570,-2.85,0.0,18
38372,1,239,116,-1,-44,31340,0.0,0.0,12
38496,1,238,116,-2,-44,31532,0.0,0.0,38
38596,1,238,116,-2,-44,31464,0.0,0.0,13
38696,1,238,116,-2,-44,31464,0.0,0.0,13
38836,1,238,116,-2,-44,31464,0.0,0.0,80
38962,1,238,116,-2,-44,31380,0.0,0.0,22
39062,1,238,116,-2,-44,31548,0.0,0.0,12
39162,1,238,116,-2,-44,31548,0.0,0.0,11
39262,1,238,117,-2,-43,31444,0.0,0.0,16
39363,1,239,117,-1,-43,31376,8.48,0.0,16
39478,1,269,114,29,-46,32044,2.99,0.0,21
39596,1,278,114,38,-46,32679,-2.68,0.0,31
39696,1,273,114,33,-46,32418,-11.94,0.0,33
39798,1,233,117,-7,-43,31132,-3.59,0.0,37
39929,1,221,117,-19,-43,31165,4.88,0.0,33
40029,1,239,117,-1,-43,31376,2.39,0.0,33
40131,1,248,116,8,-44,31673,-1.49,0.0,38
40245,1,244,116,4,-44,31529,-9.28,0.0,16
40346,1,224,116,-16,-44,31132,-5.6,0.0,17
40456,1,204,116,-36,-44,31310,2.19,0.0,16
40562,1,211,117,-29,-43,31236,9.43,0.0,34
40662,1,241,116,1,-44,22236,3.68,0.0,33
40768,1,256,116,16,-44,31887,-4.05,0.0,16
40874,1,242,117,2,-43,31548,-1.04,0.0,17
40995,1,234,117,-6,-43,31346,0.0,0.0,30
41095,1,235,117,-5,-43,31464,1.35,0.0,29
41195,1,238,116,-2,-44,31360,1.0,0.0,35
41295,1,241,117,1,-43,31481,0.0,0.0,13
41395,1,242,117,2,-43,31444,0.0,0.0,12
41508,1,241,117,1,-43,31444,0.0,0.0,15
41628,1,242,117,2,-43,31548,0.0,0.0,33
41728,1,241,117,1,-43,31444,0.0,0.0,13
41831,1,242,117,2,-43,31340,0.0,0.0,12
41946,1,249,116,9,-44,31501,6.44,0.0,18
42059,1,268,115,28,-45,32203,0.94,0.0,17
42164,1,272,115,32,-45,32457,-9.71,0.0,17
42278,1,230,117,-10,-43,31190,0.0,0.0,17
42379,1,231,117,-9,-43,31175,3.58,0.0,18
42495,1,243,117,3,-43,31670,0.0,0.0,14
42628,1,243,117,3,-43,31585,0.0,0.0,16
42729,1,244,116,4,-44,31425,-9.06,0.0,16
42829,1,232,116,-8,-44,31136,-6.92,0.0,15
42945,1,208,117,-32,-43,31148,0.15,0.0,20
43049,1,209,116,-31,-44,31233,9.3,0.0,15
43161,1,228,117,-12,-43,31048,4.36,0.0,15
43261,1,248,116,8,-44,31690,0.0,0.0,32
43361,1,248,116,8,-44,31634,-2.4,0.0,33
43461,1,241,116,1,-44,31464,-1.19,0.0,33
43561,1,236,117,-4,-43,31360,1.51,0.0,22
43663,1,238,116,-2,-44,31480,0.0,0.0,15
43768,1,239,116,-1,-44,31548,0.0,0.0,16
43927,1,239,116,-1,-44,31548,0.0,0.0,89
44027,1,239,116,-1,-44,31548,0.0,0.0,38
44137,1,239,116,-1,-44,31548,0.0,0.0,17
44260,1,239,116,-1,-44,31548,0.0,0.0,40
44360,1,239,116,-1,-44,31548,0.0,0.0,33
44460,1,239,116,-1,-44,31548,8.24,0.0,34
44560,1,256,115,16,-45,31721,4.54,0.0,16
44694,1,273,114,33,-46,32260,-2.09,0.0,15
44827,1,260,115,20,-45,31830,-7.97,0.0,33
44927,1,227,117,-13,-43,31276,0.0,0.0,36
45027,1,225,116,-15,-44,31349,4.54,0.0,31
45127,1,241,116,1,-44,31412,1.49,0.0,37
45227,1,247,117,7,-43,31567,-2.05,0.0,15
45329,1,240,116,0,-44,31345,-8.27,0.0,16
45442,1,219,116,-21,-44,31141,-3.0,0.0,21
45562,1,207,116,-33,-44,31227,1.08,0.0,35
45678,1,219,118,-21,-42,31073,6.85,0.0,18
45793,1,245,116,5,-44,31567,-1.29,0.0,16
45895,1,244,116,4,-44,31529,-1.58,0.0,16
46011,1,238,116,-2,-44,31444,0.0,0.0,18
46126,1,238,117,-2,-43,31444,0.0,0.0,15
46228,1,237,117,-3,-43,31444,0.0,0.0,33
46339,1,237,117,-3,-43,31444,0.0,0.0,33
46493,1,236,117,-4,-43,31429,1.0,0.0,73
46600,1,238,116,-2,-44,31480,0.0,0.0,24
46726,1,238,116,-2,-44,31480,0.0,0.0,34
46826,1,239,117,-1,-43,31444,0.0,0.0,34
46930,1,239,117,-1,-43,31444,0.0,0.0,34
47042,1,241,117,1,-43,31461,8.27,0.0,27
47159,1,264,115,24,-45,31949,2.88,0.0,18
47261,1,272,114,32,-46,32336,-2.78,0.0,18
47373,1,257,115,17,-45,31828,-7.24,0.0,31
47492,1,229,117,-11,-43,31348,2.52,0.0,25
47593,1,235,116,-5,-44,31415,2.15,0.0,15
47726,1,246,117,6,-43,31567,-1.47,0.0,20
47826,1,243,117,3,-43,31585,-1.32,0.0,26
47927,1,239,116,-1,-44,31548,-8.2,0.0,33
48042,1,219,116,-21,-44,31141,-2.77,0.0,17
48142,1,210,116,-30,-44,31308,1.78,0.0,22
48261,1,225,117,-15,-43,31003,8.59,0.0,46
48375,1,259,116,19,-44,31981,-6.03,0.0,15
48476,1,242,117,2,-43,31344,-2.09,0.0,17
48592,1,233,117,-7,-43,31278,2.11,0.0,24
48692,1,239,116,-1,-44,31376,1.37,0.0,32
48792,1,243,116,3,-44,31462,0.0,0.0,13
48892,1,244,116,4,-44,31529,-1.18,0.0,22
48992,1,240,117,0,-43,31444,0.0,0.0,12
49095,1,242,117,2,-43,31528,0.0,0.0,12
49200,1,241,117,1,-43,31444,0.0,0.0,17
49325,1,242,116,2,-44,31425,0.0,0.0,35
49425,1,241,117,1,-43,31444,0.0,0.0,13
49528,1,241,117,1,-43,31444,7.7,0.0,21
49641,1,253,116,13,-44,31736,5.06,0.0,18
49743,1,270,115,30,-45,32178,-0.67,0.0,18
49847,1,264,115,24,-45,32059,-8.16,0.0,17
49959,1,242,116,2,-44,22393,-4.39,0.0,33
50091,1,227,116,-13,-44,31245,3.88,0.0,32
50191,1,242,116,2,-44,31356,0.0,0.0,15
50298,1,244,116,4,-44,31529,-1.74,0.0,16
50408,1,240,117,0,-43,31444,0.0,0.0,17
50509,1,235,116,-5,-44,31311,-7.45,0.0,17
50625,1,220,116,-20,-44,31141,-2.68,0.0,18
50758,1,209,116,-31,-44,31334,10.45,0.0,35
50858,1,214,116,-26,-44,31263,9.16,0.0,33
50958,1,245,117,5,-43,31430,3.37,0.0,37
51065,1,253,116,13,-44,31722,-4.67,0.0,17
51191,1,234,117,-6,-43,31311,-1.0,0.0,33
51292,1,229,117,-11,-43,31278,3.8,0.0,18
51410,1,245,116,5,-44,31547,0.0,0.0,21
51524,1,244,116,4,-44,31529,-1.49,0.0,34
51625,1,239,116,-1,-44,31340,0.0,0.0,77
51757,1,240,116,0,-44,31464,0.0,0.0,43
51857,1,240,116,0,-44,31464,0.0,0.0,19
51967,1,240,116,0,-44,31548,0.0,0.0,16
52070,1,240,116,0,-44,31464,0.0,0.0,24
52173,1,240,117,0,-43,31565,8.0,0.0,17
52275,1,257,116,17,-44,31827,3.86,0.0,19
52390,1,269,115,29,-45,32349,-3.11,0.0,15
52524,1,251,116,11,-44,22530,-5.6,0.0,21
52624,1,224,117,-16,-43,31256,2.24,0.0,33
52724,1,234,117,-6,-43,31306,3.29,0.0,15
52824,1,244,116,4,-44,31547,0.0,0.0,13
52924,1,243,117,3,-43,31548,-1.51,0.0,33
53026,1,237,116,-3,-44,31257,-6.94,0.0,15
53132,1,228,116,-12,-44,31253,-5.39,0.0,16
53257,1,212,117,-28,-43,31121,-0.88,0.0,48
53358,1,211,116,-29,-44,31127,11.11,0.0,29
53490,1,248,116,8,-44,31330,3.52,0.0,38
53598,1,254,116,14,-44,31740,-5.87,0.0,16
53705,1,232,117,-8,-43,31335,2.3,0.0,18
53823,1,239,116,-1,-44,31308,2.6,0.0,54
53923,1,246,116,6,-44,31671,-1.39,0.0,34
54024,1,245,116,5,-44,31529,-2.06,0.0,30
54129,1,237,117,-3,-43,31325,0.0,0.0,14
54256,1,238,116,-2,-44,31548,0.0,0.0,14
54358,1,237,116,-3,-44,31464,0.0,0.0,42
54470,1,237,116,-3,-44,31464,0.0,0.0,25
54590,1,237,116,-3,-44,22162,0.0,0.0,20
54690,1,237,116,-3,-44,31360,0.0,0.0,12
54790,1,237,116,-3,-44,31480,8.49,0.0,36
54893,1,260,116,20,-44,31920,5.89,0.0,16
55023,1,280,114,40,-46,32525,2.75,0.0,34
55123,1,277,113,37,-47,32502,-7.62,0.0,15
55230,1,251,116,11,-44,31531,-1.83,0.0,19
55356,1,241,116,1,-44,31444,-1.0,0.0,49
55456,1,237,116,-3,-44,31360,0.0,0.0,32
55556,1,237,116,-3,-44,31444,0.0,0.0,41
55656,1,239,116,-1,-44,31567,-7.66,0.0,37
55756,1,231,116,-9,-44,31253,-7.53,0.0,34
55856,1,218,116,-22,-44,31150,-5.77,0.0,41
55956,1,210,116,-30,-44,31229,3.98,0.0,33
56056,1,219,116,-21,-44,31144,4.3,0.0,29
56161,1,236,117,-4,-43,31340,1.0,0.0,15
56269,1,240,116,0,-44,31480,0.0,0.0,20
56390,1,241,117,1,-43,31528,0.0,0.0,15
56502,1,241,117,1,-43,31444,0.0,0.0,33
56622,1,241,117,1,-43,31444,0.0,0.0,20
56722,1,241,117,1,-43,31444,0.0,0.0,12
56822,1,241,117,1,-43,31444,0.0,0.0,11
56955,1,241,117,1,-43,31444,0.0,0.0,11
57055,1,241,117,1,-43,31444,0.0,0.0,33
57155,1,241,117,1,-43,31444,0.0,0.0,39
57259,1,241,117,1,-43,31444,0.0,0.0,20
57388,1,244,117,4,-43,31480,7.55,0.0,16
57488,1,261,116,21,-44,31897,5.88,0.0,34
57588,1,270,115,30,-45,32286,-4.17,0.0,33
57688,1,258,116,18,-44,31852,-3.39,0.0,16
57794,1,242,117,2,-43,31548,-1.0,0.0,16
57913,1,240,116,0,-44,31548,0.0,0.0,15
58021,1,240,117,0,-43,31444,0.0,0.0,44
58124,1,239,116,-1,-44,31360,0.0,0.0,28
58255,1,239,116,-1,-44,31548,-7.85,0.0,40
58357,1,230,115,-10,-45,31355,-6.96,0.0,17
58457,1,216,116,-24,-44,31066,3.4,0.0,16
58570,1,221,117,-19,-43,31176,3.22,0.0,16
58688,1,236,116,-4,-44,31292,1.18,0.0,35
58789,1,242,117,2,-43,31565,0.0,0.0,33
58921,1,244,116,4,-44,31529,-1.0,0.0,28
59021,1,240,117,0,-43,31444,0.0,0.0,13
59123,1,240,116,0,-44,31548,0.0,0.0,12
59254,1,240,116,0,-44,31325,0.0,0.0,16
59358,1,240,116,0,-44,31548,0.0,0.0,86
59467,1,240,116,0,-44,31444,0.0,0.0,14
59570,1,240,116,0,-44,31444,0.0,0.0,19
59675,1,240,116,0,-44,31444,0.0,0.0,12
59787,1,240,116,0,-44,31444,0.0,0.0,33
59887,1,240,116,0,-44,31548,8.0,0.0,30
59987,1,253,116,13,-44,31736,7.23,0.0,41
60087,1,267,115,27,-45,32070,4.74,0.0,35
60188,1,285,112,45,-48,32847,-8.74,0.0,18
60290,1,251,116,11,-44,31702,-2.5,0.0,16
60421,1,239,116,-1,-44,31444,0.0,0.0,33
60521,1,239,116,-1,-44,31325,0.0,0.0,11
60621,1,238,116,-2,-44,31444,0.0,0.0,15
60728,1,239,116,-1,-44,31548,-7.89,0.0,20
60854,1,231,117,-9,-43,31231,-7.5,0.0,34
60954,1,216,116,-24,-44,31190,-4.67,0.0,17
61054,1,209,116,-31,-44,31229,5.21,0.0,22
61155,1,229,117,-11,-43,31072,2.06,0.0,17
61287,1,234,117,-6,-43,31257,1.0,0.0,16
61387,1,240,116,0,-44,31396,0.0,0.0,38
61487,1,241,117,1,-43,31444,0.0,0.0,12
61587,1,242,117,2,-43,31565,0.0,0.0,14
61692,1,242,117,2,-43,31585,0.0,0.0,22
61820,1,242,117,2,-43,31585,0.0,0.0,44
61920,1,243,117,3,-43,31548,0.0,0.0,77
62023,1,242,116,2,-44,31481,0.0,0.0,23
62153,1,242,116,2,-44,31481,0.0,0.0,11
62253,1,242,117,2,-43,31585,0.0,0.0,31
62353,1,242,117,2,-43,31444,0.0,0.0,39
62453,1,242,117,2,-43,31444,7.68,0.0,33
62553,1,254,117,14,-43,31721,6.73,0.0,33
62653,1,269,115,29,-45,32222,4.01,0.0,41
62753,1,272,115,32,-45,32349,-6.25,0.0,33
62854,1,248,117,8,-43,31549,-3.65,0.0,33
62956,1,233,116,-7,-44,31381,1.07,0.0,16
63071,1,235,116,-5,-44,31360,1.0,0.0,18
63188,1,240,116,0,-44,31548,0.0,0.0,40
63302,1,240,117,0,-43,31444,-7.86,0.0,23
63419,1,234,116,-6,-44,31414,-7.59,0.0,29
63519,1,220,116,-20,-44,31146,-5.45,0.0,18
63619,1,206,116,-34,-44,31198,5.5,0.0,32
63719,1,215,117,-25,-43,31090,5.47,0.0,17
63821,1,240,117,0,-43,31289,1.0,0.0,16
63929,1,244,116,4,-44,31425,-1.0,0.0,16
64052,1,242,116,2,-44,31548,0.0,0.0,58
64152,1,240,117,0,-43,31444,0.0,0.0,14
64252,1,241,116,1,-44,31464,0.0,0.0,11
64355,1,241,116,1,-44,31548,0.0,0.0,24
64523,1,241,116,1,-44,31548,0.0,0.0,102
64624,1,241,116,1,-44,31464,0.0,0.0,25
64740,1,241,116,1,-44,31548,0.0,0.0,18
64852,1,241,116,1,-44,31548,0.0,0.0,12
64952,1,241,116,1,-44,31548,0.0,0.0,12
65052,1,241,116,1,-44,31548,7.84,0.0,42
65152,1,255,116,15,-44,31696,6.58,0.0,38
65252,1,269,115,29,-45,32178,3.45,0.0,35
65352,1,272,114,32,-46,32431,-7.12,0.0,13
65452,1,246,116,6,-44,31616,-1.49,0.0,26
65552,1,242,115,2,-45,31548,-1.0,0.0,18
65652,1,238,116,-2,-44,31428,0.0,0.0,25
65752,1,238,116,-2,-44,31464,0.0,0.0,13
65862,1,238,116,-2,-44,31464,0.0,0.0,11
65985,1,236,116,-4,-44,31346,-7.67,0.0,34
66085,1,223,116,-17,-44,31248,-6.4,0.0,42
66185,1,211,116,-29,-44,31222,5.27,0.0,17
66285,1,222,116,-18,-44,30993,4.22,0.0,18
66385,1,235,116,-5,-44,31443,1.0,0.0,18
66485,1,240,116,0,-44,31480,0.0,0.0,33
66586,1,241,116,1,-44,31633,0.0,0.0,27
66700,1,242,116,2,-44,31462,0.0,0.0,20
66818,1,243,116,3,-44,31529,0.0,0.0,13
66918,1,243,117,3,-43,31567,0.0,0.0,12
67085,1,243,117,3,-43,31670,0.0,0.0,68
67188,1,243,117,3,-43,31670,0.0,0.0,22
67305,1,243,117,3,-43,31670,0.0,0.0,23
67420,1,243,117,3,-43,31670,0.0,0.0,18
67551,1,243,117,3,-43,31670,0.0,0.0,43
67651,1,243,117,3,-43,31670,7.43,0.0,39
67751,1,255,116,15,-44,31715,5.85,0.0,16
67858,1,270,115,30,-45,32375,-5.99,0.0,15
67984,1,254,116,14,-44,31654,-4.51,0.0,22
68084,1,232,116,-8,-44,31367,0.0,0.0,31
68186,1,231,117,-9,-43,31278,1.9,0.0,17
68291,1,238,116,-2,-44,31395,1.0,0.0,17
68417,1,241,116,1,-44,31548,0.0,0.0,34
68517,1,241,116,1,-44,31481,-8.25,0.0,33
68617,1,225,116,-15,-44,31111,-6.85,0.0,38
68717,1,206,116,-34,-44,31148,-2.46,0.0,30
68818,1,206,116,-34,-44,31131,8.19,0.0,17
68935,1,241,116,1,-44,31393,1.72,0.0,33
69035,1,245,117,5,-43,31567,-1.12,0.0,17
69150,1,243,116,3,-44,31529,-1.0,0.0,33
69250,1,239,116,-1,-44,31360,0.0,0.0,13
69350,1,239,117,-1,-43,31444,0.0,0.0,19
69450,1,238,116,-2,-44,31360,0.0,0.0,15
69550,1,238,116,-2,-44,31548,0.0,0.0,33
69651,1,238,116,-2,-44,31548,0.0,0.0,80
69784,1,238,116,-2,-44,31548,0.0,0.0,30
69897,1,238,116,-2,-44,31548,0.0,0.0,20
70004,1,238,116,-2,-44,31548,0.0,0.0,23
70118,1,238,116,-2,-44,31548,0.0,0.0,17
70250,1,240,117,0,-43,31376,8.38,0.0,43
70350,1,258,116,18,-44,31771,6.16,0.0,38
70450,1,272,115,32,-45,32319,1.74,0.0,32
70550,1,271,114,31,-46,32127,-7.81,0.0,28
70650,1,236,116,-4,-44,31310,-2.22,0.0,33
70750,1,230,117,-10,-43,31266,2.44,0.0,15
70856,1,235,116,-5,-44,31257,1.16,0.0,16
70959,1,241,116,1,-44,31528,0.0,0.0,11
71083,1,241,116,1,-44,31481,-8.3,0.0,43
71183,1,234,116,-6,-44,31331,-7.63,0.0,28
71287,1,208,116,-32,-44,31221,-2.32,0.0,21
71400,1,206,117,-34,-43,31164,9.07,0.0,20
71516,1,242,116,2,-44,31410,1.0,0.0,16
71616,1,245,117,5,-43,31567,-1.37,0.0,51
71716,1,242,117,2,-43,31444,-1.0,0.0,35
71816,1,240,116,0,-44,31464,0.0,0.0,13
71916,1,240,116,0,-44,31548,0.0,0.0,20
72018,1,239,116,-1,-44,31360,0.0,0.0,12
72132,1,239,117,-1,-43,31444,0.0,0.0,16
72249,1,239,116,-1,-44,31548,0.0,0.0,81
72349,1,239,116,-1,-44,31548,0.0,0.0,21
72449,1,239,116,-1,-44,31548,0.0,0.0,13
72554,1,239,116,-1,-44,31548,0.0,0.0,24
72683,1,239,116,-1,-44,31548,0.0,0.0,44
72816,1,242,117,2,-43,31356,8.19,0.0,35
72916,1,261,115,21,-45,31776,4.19,0.0,16
73030,1,275,114,35,-46,32490,-8.29,0.0,33
73131,1,254,115,14,-45,31577,-4.76,0.0,19
73249,1,236,116,-4,-44,31408,1.28,0.0,16
73349,1,237,116,-3,-44,31380,1.0,0.0,16
73449,1,241,116,1,-44,31548,0.0,0.0,11
73549,1,241,115,1,-45,31444,0.0,0.0,34
73649,1,241,116,1,-44,31584,-8.25,0.0,21
73749,1,229,116,-11,-44,31323,-6.28,0.0,15
73851,1,210,116,-30,-44,31249,-1.51,0.0,16
73982,1,210,117,-30,-43,31189,7.84,0.0,17
74082,1,246,116,6,-44,31462,1.8,0.0,35
74182,1,252,116,12,-44,31742,-2.86,0.0,30
74282,1,247,116,7,-44,31653,-2.06,0.0,28
74382,1,236,116,-4,-44,31325,0.0,0.0,33
74482,1,236,116,-4,-44,31325,1.04,0.0,18
74582,1,238,117,-2,-43,31444,1.0,0.0,16
74682,1,241,116,1,-44,31444,0.0,0.0,11
74815,1,240,116,0,-44,31340,0.0,0.0,89
74915,1,240,116,0,-44,31444,0.0,0.0,28
75048,1,240,116,0,-44,31360,0.0,0.0,25
75148,1,240,116,0,-44,31360,0.0,0.0,33
75248,1,240,116,0,-44,31464,0.0,0.0,13
75348,1,240,116,0,-44,31464,8.0,0.0,24
75448,1,259,116,19,-44,31726,5.86,0.0,16
75549,1,276,114,36,-46,32507,2.35,0.0,19
75681,1,271,113,31,-47,32208,-7.6,0.0,50
75781,1,237,116,-3,-44,31345,-1.27,0.0,34
75881,1,232,116,-8,-44,31360,1.3,0.0,34
75981,1,234,116,-6,-44,31360,1.0,0.0,18
76082,1,240,116,0,-44,31424,0.0,0.0,13
76196,1,241,116,1,-44,31528,-8.23,0.0,16
76314,1,233,115,-7,-45,31251,-7.43,0.0,26
76414,1,212,116,-28,-44,31143,-5.18,0.0,34
76514,1,206,116,-34,-44,31232,5.99,0.0,17
76614,1,225,116,-15,-44,31279,2.53,0.0,26
76714,1,232,117,-8,-43,31360,1.0,0.0,16
76814,1,238,116,-2,-44,31480,1.0,0.0,36
76914,1,241,116,1,-44,31652,0.0,0.0,20
77021,1,241,116,1,-44,31584,0.0,0.0,18
77147,1,242,116,2,-44,31528,0.0,0.0,34
77247,1,242,116,2,-44,31548,0.0,0.0,14
77366,1,242,116,2,-44,31548,0.0,0.0,65
77480,1,242,116,2,-44,31548,0.0,0.0,12
77581,1,242,115,2,-45,31444,0.0,0.0,17
77688,1,242,115,2,-45,31444,0.0,0.0,24
77814,1,242,115,2,-45,31444,0.0,0.0,34
77916,1,243,117,3,-43,31377,7.84,0.0,14
78020,1,258,116,18,-44,31771,5.6,0.0,15
78149,1,270,115,30,-45,32286,-5.5,0.0,17
78280,1,245,116,5,-44,31531,-2.38,0.0,32
78380,1,232,116,-8,-44,31325,1.64,0.0,16
78486,1,236,116,-4,-44,31443,1.0,0.0,23
78613,1,240,116,0,-44,31548,0.0,0.0,12
78713,1,241,116,1,-44,31481,0.0,0.0,14
78815,1,239,115,-1,-45,31448,-8.34,0.0,38
78929,1,211,116,-29,-44,31222,-3.28,0.0,17
79046,1,205,116,-35,-44,31204,6.94,0.0,40
79147,1,220,116,-20,-44,31003,6.0,0.0,34
79280,1,247,116,7,-44,31634,0.0,0.0,39
79388,1,245,116,5,-44,31634,-1.13,0.0,18
79516,1,243,116,3,-44,31444,-1.0,0.0,34
79626,1,238,117,-2,-43,31444,0.0,0.0,18
79728,1,237,116,-3,-44,31360,0.0,0.0,11
79848,1,237,116,-3,-44,31380,0.0,0.0,33
79960,1,238,116,-2,-44,31548,0.0,0.0,23
80066,1,238,116,-2,-44,31548,0.0,0.0,17
80174,1,238,116,-2,-44,31548,0.0,0.0,20
80279,1,238,116,-2,-44,31548,0.0,0.0,28
80379,1,238,116,-2,-44,31548,0.0,0.0,33
80479,1,238,116,-2,-44,31480,8.32,0.0,16
80579,1,258,116,18,-44,31813,5.74,0.0,17
