time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
28243,SQUARE,280,280,276,289,142,135,4,-9,-717,0,24,1,0,6,0,70
28263,SQUARE,264,296,278,279,126,154,-14,17,-717,-2,8,1,0,6,0,70
28283,SQUARE,267,293,234,278,154,152,33,15,-718,-2,8,1,0,6,0,70
28303,SQUARE,267,293,275,245,131,171,-8,48,-719,-2,8,1,0,6,0,70
28323,SQUARE,267,293,234,287,154,147,33,6,-720,-2,8,1,0,6,0,70
28343,SQUARE,267,293,275,246,131,171,-8,47,-720,-2,8,1,0,6,0,70
28363,SQUARE,267,293,234,287,154,147,33,6,-722,-2,8,1,0,6,0,70
28383,SQUARE,280,280,275,278,142,141,5,2,-722,0,24,1,0,6,0,70
28403,SQUARE,280,280,234,278,166,141,46,2,-723,0,24,1,0,6,0,70
28423,SQUARE,280,280,275,278,142,141,5,2,-723,0,24,1,0,6,0,70
28443,SQUARE,280,280,278,289,141,135,2,-9,-724,0,24,1,0,6,0,70
28463,SQUARE,280,280,234,279,166,140,46,1,-725,0,24,1,0,6,0,70
28483,SQUARE,280,280,243,278,161,141,37,2,-725,0,24,1,0,6,0,70
28503,SQUARE,280,280,232,245,167,160,48,35,-727,0,24,1,0,6,0,70
28523,SQUARE,280,280,242,287,162,136,38,-7,-727,0,24,1,0,6,0,70
28543,SQUARE,280,280,276,278,142,141,4,2,-727,0,24,1,0,6,0,70
28563,SQUARE,335,225,234,245,216,110,101,-20,-728,0,24,1,0,6,0,70
28583,SQUARE,335,225,286,232,186,117,49,-7,-726,0,24,1,0,6,0,70
28603,SQUARE,348,212,278,232,203,106,70,-20,-725,2,16,1,0,6,0,70
28623,SQUARE,335,225,289,275,184,92,46,-50,-724,0,24,1,0,6,0,70
28643,SQUARE,335,225,279,234,190,116,56,-9,-723,0,24,1,0,6,0,70
28663,SQUARE,335,225,289,221,184,123,46,4,-720,0,24,1,0,6,0,70
28683,SQUARE,335,225,289,231,184,118,46,-6,-718,0,24,1,0,6,0,70
28703,SQUARE,335,225,246,231,209,118,89,-6,-716,0,24,1,0,6,0,70
28723,SQUARE,335,225,330,231,160,118,5,-6,-714,0,24,1,0,6,0,70
28743,SQUARE,335,225,325,231,163,118,10,-6,-712,0,24,1,0,6,0,70
28763,SQUARE,335,225,292,221,182,123,43,4,-709,0,24,1,0,6,0,70
28783,SQUARE,335,225,290,231,184,118,45,-6,-707,0,24,1,0,6,0,70
28803,SQUARE,322,238,290,231,172,129,32,7,-705,-2,8,1,0,6,0,70
28823,SQUARE,322,238,290,231,172,129,32,7,-703,-2,8,1,0,6,0,70
28843,SQUARE,322,238,290,188,172,154,32,50,-701,-2,8,1,0,6,0,70
28863,SQUARE,267,293,290,240,122,174,-23,53,-699,-2,8,1,0,6,0,70
28883,SQUARE,267,293,246,232,147,179,21,61,-698,-2,8,1,0,6,0,70
28903,SQUARE,267,293,276,232,130,179,-9,61,-697,-2,8,1,0,6,0,70
28923,SQUARE,267,293,278,242,129,173,-11,51,-697,-2,8,1,0,6,0,70
28943,SQUARE,267,293,278,276,129,153,-11,17,-697,-2,8,1,0,6,0,70
28963,SQUARE,226,334,278,278,91,190,-52,56,-697,-6,12,1,0,6,0,70
28983,SQUARE,226,334,191,245,141,209,35,89,-700,-6,12,1,0,6,0,70
29003,SQUARE,226,334,229,287,120,185,-3,47,-701,-6,12,1,0,6,0,70
29023,SQUARE,226,334,231,289,119,184,-5,45,-703,-6,12,1,0,6,0,70
29043,SQUARE,226,334,231,289,119,184,-5,45,-706,-6,12,1,0,6,0,70
29063,SQUARE,226,334,221,300,123,177,5,34,-709,-6,12,1,0,6,0,70
29083,SQUARE,226,334,231,290,119,183,-5,44,-711,-6,12,1,0,6,0,70
29103,SQUARE,226,334,188,333,143,158,38,1,-715,-6,12,1,0,6,0,70
29123,SQUARE,226,334,229,292,120,182,-3,42,-717,-6,12,1,0,6,0,70
29143,SQUARE,226,334,188,333,143,158,38,1,-721,-6,12,1,0,6,0,70
29163,SQUARE,267,293,229,292,157,144,38,1,-724,-2,8,1,0,6,0,70
29183,SQUARE,267,293,220,290,162,145,47,3,-726,-2,8,1,0,6,0,70
29203,SQUARE,267,293,231,290,155,145,36,3,-728,-2,8,1,0,6,0,70
29223,SQUARE,267,293,231,279,155,152,36,14,-730,-2,8,1,0,6,0,70
29243,SQUARE,267,293,231,300,155,140,36,-7,-732,-2,8,1,0,6,0,70
29263,SQUARE,267,293,231,247,155,170,36,46,-734,-2,8,1,0,6,0,70
29283,SQUARE,267,293,231,287,155,147,36,6,-735,-2,8,1,0,6,0,70
29303,SQUARE,212,348,231,289,106,197,-19,59,-737,-2,8,1,0,6,0,70
29323,SQUARE,212,348,231,289,106,197,-19,59,-739,-2,8,1,0,6,0,70
29343,SQUARE,237,323,221,300,134,167,16,23,-743,0,24,1,0,6,0,70
29363,SQUARE,225,335,220,290,123,184,5,45,-747,0,24,1,0,6,0,70
29383,SQUARE,225,335,231,333,118,159,-6,2,-749,0,24,1,0,6,0,70
29403,SQUARE,225,335,188,292,142,182,37,43,-752,0,24,1,0,6,0,70
29423,SQUARE,225,335,229,290,119,184,-4,45,-755,0,24,1,0,6,0,70
29443,SQUARE,238,322,188,300,154,166,50,22,-758,2,16,1,0,6,0,70
29463,SQUARE,238,322,229,290,130,172,9,32,-760,2,16,1,0,6,0,70
29483,SQUARE,238,322,231,333,129,148,7,-11,-763,2,16,1,0,6,0,70
29503,SQUARE,238,322,221,292,134,171,17,30,-766,2,16,1,0,6,0,70
29523,SQUARE,285,275,187,290,197,130,98,-15,-770,6,48,1,0,6,0,70
29543,SQUARE,279,281,229,290,168,135,50,-9,-771,6,48,1,0,6,0,70
29563,SQUARE,279,281,231,290,166,135,48,-9,-773,6,48,1,0,6,0,70
29583,SQUARE,279,281,231,279,166,141,48,2,-774,6,48,1,0,6,0,70
29603,SQUARE,334,226,275,289,192,85,59,-63,-775,6,48,1,0,6,0,70
29623,SQUARE,440,120,234,246,313,12,206,-126,-775,11,32,1,0,6,0,70
29643,SQUARE,440,120,297,232,276,21,143,-112,-773,11,32,1,0,6,0,70
29663,SQUARE,440,120,333,221,256,27,107,-101,-768,11,32,1,0,6,0,70
29683,SQUARE,440,120,347,166,247,59,93,-46,-761,11,32,1,0,6,0,70
29703,SQUARE,440,120,347,130,247,80,93,-10,-754,11,32,1,0,6,0,70
29723,SQUARE,440,120,391,116,222,87,49,4,-746,11,32,1,0,6,0,70
29743,SQUARE,440,120,394,126,220,82,46,-6,-738,11,32,1,0,6,0,70
29763,SQUARE,440,120,394,160,220,62,46,-40,-729,11,32,1,0,6,0,70
29783,SQUARE,304,256,394,118,96,212,-90,138,-721,6,48,1,0,6,0,70
29803,SQUARE,334,226,350,170,149,153,-16,56,-715,6,48,1,0,6,0,70
29823,SQUARE,334,226,337,173,157,151,-3,53,-709,6,48,1,0,6,0,70
29843,SQUARE,334,226,347,173,151,151,-13,53,-704,6,48,1,0,6,0,70
29863,SQUARE,270,290,337,173,98,210,-67,117,-698,2,16,1,0,6,0,70
29883,SQUARE,293,267,303,217,139,164,-10,50,-695,2,16,1,0,6,0,70
29903,SQUARE,293,267,290,187,145,181,3,80,-692,2,16,1,0,6,0,70
29923,SQUARE,293,267,290,229,145,157,3,38,-690,2,16,1,0,6,0,70
29943,SQUARE,293,267,290,231,145,155,3,36,-688,2,16,1,0,6,0,70
29963,SQUARE,293,267,246,221,171,161,47,46,-685,2,16,1,0,6,0,70
29983,SQUARE,293,267,287,231,147,155,6,36,-685,2,16,1,0,6,0,70
30003,SQUARE,280,280,289,231,135,168,-9,49,-682,0,24,1,0,6,0,70
30023,SQUARE,280,280,279,242,140,162,1,38,-682,0,24,1,0,6,0,70
30043,SQUARE,280,280,278,232,141,167,2,48,-681,0,24,1,0,6,0,70
