time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
35943,SQUARE,226,334,187,300,143,177,39,34,-952,-6,12,1,0,8,0,70
35963,SQUARE,226,334,229,290,120,183,-3,44,-955,-6,12,1,0,8,0,70
35983,SQUARE,226,334,220,300,124,177,6,34,-958,-6,12,1,0,8,0,70
36003,SQUARE,120,440,220,334,27,255,-100,106,-962,-11,4,1,0,8,0,70
36023,SQUARE,226,334,133,336,174,157,93,-2,-969,-6,12,1,0,8,0,70
36043,SQUARE,120,440,214,303,31,273,-94,137,-973,-11,4,1,0,8,0,70
36063,SQUARE,120,440,176,388,53,224,-56,52,-981,-11,4,1,0,8,0,70
36083,SQUARE,120,440,163,350,61,246,-43,90,-988,-11,4,1,0,8,0,70
36103,SQUARE,120,440,162,359,61,240,-42,81,-996,-11,4,1,0,8,0,70
36123,SQUARE,226,334,118,359,183,144,108,-25,-1004,-6,12,1,0,8,0,70
36143,SQUARE,226,334,181,305,147,174,45,29,-1008,-6,12,1,0,8,0,70
36163,SQUARE,226,334,174,345,151,152,52,-11,-1013,-6,12,1,0,8,0,70
36183,SQUARE,226,334,174,347,151,151,52,-13,-1020,-6,12,1,0,8,0,70
36203,SQUARE,226,334,174,337,151,157,52,-3,-1024,-6,12,1,0,8,0,70
36223,SQUARE,226,334,174,336,151,157,52,-2,-1029,-6,12,1,0,8,0,70
36243,SQUARE,226,334,217,303,126,175,9,31,-1034,-6,12,1,0,8,0,70
36263,SQUARE,281,279,176,301,200,127,105,-22,-1039,-6,12,1,0,8,0,70
36283,SQUARE,346,214,185,290,255,73,161,-76,-1042,-2,8,1,0,8,0,70
36303,SQUARE,335,225,229,290,219,84,106,-65,-1043,0,24,1,0,8,0,70
36323,SQUARE,335,225,275,235,192,116,60,-10,-1043,0,24,1,0,8,0,70
36343,SQUARE,335,225,278,243,191,111,57,-18,-1042,0,24,1,0,8,0,70
36363,SQUARE,335,225,278,232,191,117,57,-7,-1041,0,24,1,0,8,0,70
36383,SQUARE,335,225,278,232,191,117,57,-7,-1039,0,24,1,0,8,0,70
36403,SQUARE,335,225,289,188,184,142,46,37,-1037,0,24,1,0,8,0,70
36423,SQUARE,335,225,289,229,184,119,46,-4,-1035,0,24,1,0,8,0,70
36443,SQUARE,335,225,289,231,184,118,46,-6,-1033,0,24,1,0,8,0,70
36463,SQUARE,335,225,322,231,165,118,13,-6,-1031,0,24,1,0,8,0,70
36483,SQUARE,335,225,292,221,182,123,43,4,-1028,0,24,1,0,8,0,70
36503,SQUARE,335,225,290,231,184,118,45,-6,-1026,0,24,1,0,8,0,70
36523,SQUARE,335,225,290,188,184,142,45,37,-1023,0,24,1,0,8,0,70
36543,SQUARE,335,225,290,229,184,119,45,-4,-1020,0,24,1,0,8,0,70
36563,SQUARE,280,280,300,231,129,168,-20,49,-1018,0,24,1,0,8,0,70
36583,SQUARE,220,340,279,231,85,223,-59,109,-1017,-6,12,1,0,8,0,70
36603,SQUARE,226,334,234,231,117,217,-8,103,-1018,-6,12,1,0,8,0,70
36623,SQUARE,226,334,243,286,112,185,-17,48,-1018,-6,12,1,0,8,0,70
36643,SQUARE,226,334,232,278,118,190,-6,56,-1019,-6,12,1,0,8,0,70
36663,SQUARE,226,334,232,289,118,184,-6,45,-1021,-6,12,1,0,8,0,70
36683,SQUARE,267,293,232,289,155,146,35,4,-1023,-2,8,1,0,8,0,70
36703,SQUARE,267,293,242,279,149,152,25,14,-1023,-2,8,1,0,8,0,70
36723,SQUARE,267,293,232,289,155,146,35,4,-1025,-2,8,1,0,8,0,70
36743,SQUARE,292,268,232,279,178,130,60,-11,-1026,0,24,1,0,8,0,70
36763,SQUARE,225,335,232,289,117,184,-7,46,-1027,0,24,1,0,8,0,70
36783,SQUARE,225,335,242,279,112,190,-17,56,-1030,0,24,1,0,8,0,70
36803,SQUARE,225,335,221,332,123,159,4,3,-1032,0,24,1,0,8,0,70
36823,SQUARE,225,335,220,292,123,182,5,43,-1035,0,24,1,0,8,0,70
36843,SQUARE,225,335,231,290,118,184,-6,45,-1038,0,24,1,0,8,0,70
