time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
46943,SQUARE,268,292,243,243,150,172,25,49,-1279,-2,8,1,212,10,0,76
46963,SQUARE,268,292,243,243,150,172,25,49,-1279,-2,8,1,212,10,0,76
46983,SQUARE,268,292,276,287,132,146,-8,5,-1279,-2,8,1,212,10,0,76
47003,SQUARE,268,292,234,278,155,152,34,14,-1279,-2,8,1,212,10,0,76
47023,SQUARE,268,292,243,245,150,171,25,47,-1280,-2,8,1,212,10,0,76
47043,SQUARE,268,292,232,287,156,146,36,5,-1281,-2,8,1,212,10,0,76
47063,SQUARE,268,292,242,278,151,152,26,14,-1282,-2,8,1,212,10,0,76
47083,SQUARE,268,292,243,245,150,171,25,47,-1282,-2,8,1,212,10,0,76
47103,SQUARE,225,335,232,287,117,185,-7,48,-1283,-6,12,1,212,10,0,76
47123,SQUARE,231,329,242,278,117,185,-11,51,-1284,-6,12,1,212,10,0,76
47143,SQUARE,231,329,232,289,123,179,-1,40,-1286,-6,12,1,212,10,0,76
47163,SQUARE,231,329,221,289,128,179,10,40,-1290,-6,12,1,212,10,0,76
47183,SQUARE,231,329,274,289,99,179,-43,40,-1291,-6,12,1,212,10,0,76
47203,SQUARE,231,329,191,300,146,172,40,29,-1294,-6,12,1,212,10,0,76
47223,SQUARE,231,329,229,290,124,178,2,39,-1296,-6,12,1,212,10,0,76
47243,SQUARE,231,329,231,290,123,178,0,39,-1299,-6,12,1,212,10,0,76
47263,SQUARE,231,329,231,300,123,172,0,29,-1301,-6,12,1,212,10,0,76
47283,SQUARE,291,269,231,290,177,124,60,-21,-1303,-2,8,1,212,10,0,76
47303,SQUARE,323,237,231,290,207,95,92,-53,-1305,-2,8,1,212,10,0,76
47323,SQUARE,323,237,275,279,181,101,48,-42,-1305,-2,8,1,212,10,0,76
47343,SQUARE,323,237,245,234,199,126,78,3,-1304,-2,8,1,212,10,0,76
47363,SQUARE,323,237,243,243,200,122,80,-6,-1305,-2,8,1,212,10,0,76
47383,SQUARE,323,237,287,243,174,122,36,-6,-1303,-2,8,1,212,10,0,76
47403,SQUARE,323,237,278,232,180,127,45,5,-1302,-2,8,1,212,10,0,76
47423,SQUARE,323,237,289,232,173,127,34,5,-1300,-2,8,1,212,10,0,76
47443,SQUARE,323,237,246,232,198,127,77,5,-1298,-2,8,1,212,10,0,76
47463,SQUARE,323,237,287,232,174,127,36,5,-1296,-2,8,1,212,10,0,76
47483,SQUARE,286,274,289,264,141,143,-3,10,-1295,-6,12,1,212,10,0,76
