time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
14022,SQUARE,120,440,116,403,87,215,4,37,-273,-11,22,1,13,3,0,47
14042,SQUARE,120,440,126,405,82,214,-6,35,-282,-11,22,1,13,3,0,47
14062,SQUARE,251,309,116,395,208,101,135,-86,-291,-4,20,1,13,3,0,47
14082,SQUARE,251,309,159,361,183,120,92,-52,-298,-4,20,1,13,3,0,47
14102,SQUARE,251,309,129,337,200,134,122,-28,-304,-4,20,1,13,3,0,47
14122,SQUARE,251,309,171,303,176,153,80,6,-310,-4,20,1,13,3,0,47
14142,SQUARE,259,301,173,301,182,147,86,0,-315,-3,28,1,13,3,0,47
14162,SQUARE,280,280,217,301,176,128,63,-21,-318,0,60,1,13,3,0,47
14182,SQUARE,280,280,220,290,174,135,60,-10,-322,0,60,1,13,3,0,47
14202,SQUARE,280,280,187,290,193,135,93,-10,-324,0,60,1,13,3,0,47
14222,SQUARE,280,280,229,290,169,135,51,-10,-326,0,60,1,13,3,0,47
14242,SQUARE,280,280,231,279,168,140,49,1,-327,0,60,1,13,3,0,47
14262,SQUARE,280,280,231,289,168,135,49,-9,-329,0,60,1,13,3,0,47
14282,SQUARE,280,280,275,279,142,140,5,1,-329,0,44,1,13,3,0,47
14302,SQUARE,280,280,234,289,166,135,46,-9,-331,0,44,1,13,3,0,47
14322,SQUARE,280,280,232,279,167,140,48,1,-331,0,44,1,13,3,0,47
14342,SQUARE,280,280,242,278,162,141,38,2,-332,0,44,1,13,3,0,47
14362,SQUARE,280,280,232,289,167,135,48,-9,-334,0,44,1,13,3,0,47
14382,SQUARE,280,280,242,279,162,140,38,1,-334,0,44,1,13,3,0,47
14402,SQUARE,335,225,232,278,217,91,103,-53,-335,0,44,1,13,3,0,47
14422,SQUARE,335,225,242,234,211,116,93,-9,-333,0,44,1,13,3,0,47
14442,SQUARE,335,225,287,232,185,117,48,-7,-332,0,44,1,13,3,0,47
14462,SQUARE,335,225,246,242,209,112,89,-17,-331,0,44,1,13,3,0,47
14482,SQUARE,335,225,287,232,185,117,48,-7,-330,0,44,1,13,3,0,47
14502,SQUARE,335,225,289,232,184,117,46,-7,-328,0,60,1,13,3,0,47
14522,SQUARE,335,225,289,232,184,117,46,-7,-326,0,60,1,13,3,0,47
14542,SQUARE,335,225,289,232,184,117,46,-7,-324,0,52,1,13,3,0,47
14562,SQUARE,335,225,289,221,184,123,46,4,-321,0,52,1,13,3,0,47
14582,SQUARE,335,225,289,231,184,118,46,-6,-319,0,52,1,13,3,0,47
14602,SQUARE,175,385,289,231,38,264,-114,154,-317,-11,22,1,13,3,0,47
14622,SQUARE,175,385,246,275,63,238,-71,110,-317,-11,22,1,13,3,0,47
14642,SQUARE,175,385,222,289,77,230,-47,96,-320,-11,22,1,13,3,0,47
14662,SQUARE,175,385,231,289,72,230,-56,96,-323,-11,22,1,13,3,0,47
14682,SQUARE,175,385,177,333,103,205,-2,52,-327,-11,22,1,13,3,0,47
14702,SQUARE,120,440,185,336,48,254,-65,104,-331,-11,22,1,13,3,0,47
14722,SQUARE,120,440,131,379,79,229,-11,61,-338,-11,22,1,13,3,0,47
14742,SQUARE,251,309,171,349,176,127,80,-40,-345,-4,20,1,13,3,0,47
14762,SQUARE,259,301,217,337,157,127,42,-36,-348,-3,28,1,13,3,0,47
14782,SQUARE,259,301,187,292,174,152,72,9,-351,-3,28,1,13,3,0,47
14802,SQUARE,259,301,174,333,182,129,85,-32,-356,-3,28,1,13,3,0,47
14822,SQUARE,259,301,184,292,176,152,75,9,-360,-3,28,1,13,3,0,47
