time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
6281,SQUARE,280,280,231,287,168,136,49,-7,-111,0,24,1,284,1,0,86
6301,SQUARE,291,269,221,278,183,131,70,-9,-113,2,16,1,284,1,0,86
6321,SQUARE,291,269,274,289,152,125,17,-20,-114,2,16,1,284,1,0,86
6341,SQUARE,291,269,234,279,176,131,57,-10,-115,2,16,1,284,1,0,86
6361,SQUARE,291,269,232,278,177,131,59,-9,-116,2,16,1,284,1,0,86
6381,SQUARE,325,235,275,278,184,100,50,-43,-116,6,48,1,284,1,0,86
6401,SQUARE,325,235,234,234,207,124,91,1,-115,6,48,1,284,1,0,86
6421,SQUARE,325,235,286,243,177,120,39,-8,-115,6,48,1,284,1,0,86
6441,SQUARE,325,235,278,232,182,125,47,3,-114,6,48,1,284,1,0,86
6461,SQUARE,325,235,289,232,175,125,36,3,-112,6,48,1,284,1,0,86
6481,SQUARE,325,235,246,275,200,101,79,-40,-111,6,48,1,284,1,0,86
6501,SQUARE,325,235,287,191,177,149,38,44,-108,6,48,1,284,1,0,86
6521,SQUARE,325,235,289,229,175,127,36,6,-107,6,48,1,284,1,0,86
6541,SQUARE,325,235,289,242,175,120,36,-7,-105,6,48,1,284,1,0,86
6561,SQUARE,325,235,289,189,175,150,36,46,-102,6,48,1,284,1,0,86
6581,SQUARE,325,235,289,229,175,127,36,6,-100,6,48,1,284,1,0,86
6601,SQUARE,380,180,289,231,226,77,91,-51,-98,6,48,1,284,1,0,86
6621,SQUARE,380,180,300,231,220,77,80,-51,-96,6,48,1,284,1,0,86
6641,SQUARE,380,180,334,177,200,107,46,3,-91,6,48,1,284,1,0,86
6661,SQUARE,380,180,336,174,199,109,44,6,-86,6,48,1,284,1,0,86
6681,SQUARE,380,180,303,184,218,104,77,-4,-81,6,48,1,284,1,0,86
6701,SQUARE,380,180,345,185,194,104,35,-5,-77,6,48,1,284,1,0,86
6721,SQUARE,380,180,347,174,193,109,33,6,-71,6,48,1,284,1,0,86
6741,SQUARE,380,180,337,174,198,109,43,6,-65,6,48,1,284,1,0,86
6761,SQUARE,380,180,347,174,193,109,33,6,-59,6,48,1,284,1,0,86
6781,SQUARE,380,180,347,184,193,104,33,-4,-53,6,48,1,284,1,0,86
