time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
3301,SQUARE,244,316,232,279,133,173,12,37,28,-6,12,1,0,0,0,0
3321,SQUARE,244,316,275,289,110,167,-31,27,27,-6,12,1,0,0,0,0
3341,SQUARE,244,316,234,289,132,167,10,27,25,-6,12,1,0,0,0,0
3361,SQUARE,244,316,232,333,133,143,12,-17,23,-6,12,1,0,0,0,0
3381,SQUARE,244,316,232,281,133,172,12,35,21,-6,12,1,0,0,0,0
3401,SQUARE,244,316,232,256,133,186,12,60,19,-6,12,1,0,0,0,0
3421,SQUARE,244,316,232,298,133,162,12,18,17,-6,12,1,0,0,0,0
3441,SQUARE,244,316,232,290,133,167,12,26,16,-6,12,1,0,0,0,0
3461,SQUARE,244,316,242,290,128,167,2,26,14,-6,12,1,0,0,0,0
3481,SQUARE,244,316,221,290,140,167,23,26,11,-6,12,1,0,0,0,0
3501,SQUARE,244,316,231,290,134,167,13,26,9,-6,12,1,0,0,0,0
3521,SQUARE,244,316,231,333,134,143,13,-17,6,-6,12,1,0,0,0,0
3541,SQUARE,244,316,231,292,134,165,13,24,4,-6,12,1,0,0,0,0
3561,SQUARE,244,316,231,290,134,167,13,26,2,-6,12,1,0,0,0,0
3581,SQUARE,244,316,221,290,140,167,23,26,-1,-6,12,1,0,0,0,0
3601,SQUARE,244,316,231,290,134,167,13,26,-4,-6,12,1,0,0,0,0
3621,SQUARE,322,238,231,333,206,70,91,-95,-6,-3,28,1,0,0,0,0
3641,SQUARE,335,225,275,238,192,114,60,-13,-5,0,44,1,0,0,0,0
3661,SQUARE,299,261,278,275,158,125,21,-14,-5,-6,12,1,0,0,0,0
3681,SQUARE,299,261,278,278,158,124,21,-17,-5,-6,12,1,0,0,0,0
3701,SQUARE,299,261,245,278,177,124,54,-17,-5,-6,12,1,0,0,0,0
3721,SQUARE,299,261,243,234,178,148,56,27,-3,-6,12,1,0,0,0,0
3741,SQUARE,299,261,287,243,152,143,12,18,-3,-6,12,1,0,0,0,0
3761,SQUARE,299,261,278,276,158,125,21,-15,-3,-6,12,1,0,0,0,0
3781,SQUARE,299,261,278,234,158,148,21,27,-2,-6,12,1,0,0,0,0
3801,SQUARE,299,261,245,243,177,143,54,18,-2,-6,12,1,0,0,0,0
3821,SQUARE,299,261,287,276,152,125,12,-15,-1,-6,12,1,0,0,0,0
3841,SQUARE,299,261,278,234,158,148,21,27,0,-6,12,1,0,0,0,0
3861,SQUARE,299,261,245,243,177,143,54,18,1,-6,12,1,0,0,0,0
3881,SQUARE,299,261,287,276,152,125,12,-15,1,-6,12,1,0,0,0,0
3901,SQUARE,299,261,278,234,158,148,21,27,2,-6,12,1,0,0,0,0
3921,SQUARE,244,316,245,275,127,175,-1,41,3,-6,12,1,0,0,0,0
3941,SQUARE,244,316,243,278,127,174,1,38,2,-6,12,1,0,0,0,0
3961,SQUARE,244,316,232,245,133,193,12,71,1,-6,12,1,0,0,0,0
3981,SQUARE,244,316,232,287,133,168,12,29,-1,-6,12,1,0,0,0,0
4001,SQUARE,244,316,242,289,128,167,2,27,-2,-6,12,1,0,0,0,0
4021,SQUARE,244,316,232,289,133,167,12,27,-4,-6,12,1,0,0,0,0
4041,SQUARE,244,316,232,289,133,167,12,27,-6,-6,12,1,0,0,0,0
4061,SQUARE,244,316,232,289,133,167,12,27,-8,-6,12,1,0,0,0,0
4081,SQUARE,280,280,242,289,162,135,38,-9,-9,0,44,1,0,0,0,0
4101,SQUARE,244,316,232,289,133,167,12,27,-11,-6,12,1,0,0,0,0
4121,SQUARE,244,316,232,289,133,167,12,27,-13,-6,12,1,0,0,0,0
4141,SQUARE,244,316,232,289,133,167,12,27,-15,-6,12,1,0,0,0,0
4161,SQUARE,244,316,232,289,133,167,12,27,-17,-6,12,1,0,0,0,0
4181,SQUARE,244,316,232,322,133,149,12,-6,-19,-6,12,1,0,0,0,0
4201,SQUARE,267,293,221,281,161,150,46,12,-22,-3,28,1,0,0,0,0
4221,SQUARE,280,280,242,289,162,135,38,-9,-22,0,60,1,0,0,0,0
4241,SQUARE,293,267,265,289,160,123,28,-22,-24,3,56,1,0,0,0,0
4261,SQUARE,293,267,234,235,178,153,59,32,-24,3,56,1,0,0,0,0
4281,SQUARE,293,267,243,243,173,148,50,24,-24,3,56,1,0,0,0,0
4301,SQUARE,293,267,232,243,179,148,61,24,-24,3,56,1,0,0,0,0
4321,SQUARE,225,335,242,287,112,185,-17,48,-26,0,24,1,0,0,0,0
4341,SQUARE,225,335,232,289,117,184,-7,46,-28,0,24,1,0,0,0,0
4361,SQUARE,225,335,232,289,117,184,-7,46,-30,0,24,1,0,0,0,0
4381,SQUARE,225,335,221,289,123,184,4,46,-33,0,24,1,0,0,0,0
4401,SQUARE,225,335,231,289,118,184,-6,46,-35,0,24,1,0,0,0,0
4421,SQUARE,225,335,231,289,118,184,-6,46,-38,0,24,1,0,0,0,0
4441,SQUARE,238,322,221,300,134,166,17,22,-41,3,56,1,0,0,0,0
4461,SQUARE,261,299,231,290,150,151,30,9,-43,6,48,1,0,0,0,0
4481,SQUARE,261,299,275,290,125,151,-14,9,-44,6,48,1,0,0,0,0
4501,SQUARE,261,299,191,290,173,151,70,9,-47,6,48,1,0,0,0,0
4521,SQUARE,261,299,229,290,151,151,32,9,-49,6,48,1,0,0,0,0
4541,SQUARE,225,335,231,290,118,184,-6,45,-51,0,60,1,0,0,0,0
5141,SQUARE,412,148,104,116,363,113,308,32,-125,11,32,1,284,1,0,86
5161,SQUARE,412,148,256,126,275,107,156,22,-122,11,32,1,284,1,0,86
5181,SQUARE,412,148,287,127,257,107,125,21,-116,11,32,1,284,1,0,86
5201,SQUARE,412,148,289,116,256,113,123,32,-111,11,32,1,284,1,0,86
5221,SQUARE,412,148,246,126,281,107,166,22,-105,11,32,1,284,1,0,86
5241,SQUARE,412,148,287,160,257,89,125,-12,-100,11,32,1,284,1,0,86
5261,SQUARE,412,148,300,162,249,87,112,-14,-95,11,32,1,284,1,0,86
5281,SQUARE,412,148,334,162,230,87,78,-14,-89,11,32,1,284,1,0,86
5301,SQUARE,412,148,336,162,229,87,76,-14,-84,11,32,1,284,1,0,86
5321,SQUARE,412,148,347,129,222,106,65,19,-77,11,32,1,284,1,0,86
5341,SQUARE,412,148,347,171,222,82,65,-23,-70,11,32,1,284,1,0,86
5361,SQUARE,316,244,347,130,135,193,-31,114,-64,6,48,1,284,1,0,86
5381,SQUARE,316,244,347,214,135,144,-31,30,-59,6,48,1,284,1,0,86
5401,SQUARE,316,244,293,187,165,160,23,57,-56,6,48,1,284,1,0,86
5421,SQUARE,316,244,333,174,143,167,-17,70,-51,6,48,1,284,1,0,86
5441,SQUARE,316,244,336,228,141,136,-20,16,-47,6,48,1,284,1,0,86
5461,SQUARE,316,244,336,177,141,165,-20,67,-43,6,48,1,284,1,0,86
5481,SQUARE,316,244,292,228,165,136,24,16,-40,6,48,1,284,1,0,86
5501,SQUARE,289,271,333,220,118,166,-44,51,-37,2,16,1,284,1,0,86
5521,SQUARE,289,271,292,231,142,160,-3,40,-35,2,16,1,284,1,0,86
5541,SQUARE,289,271,279,231,148,160,10,40,-34,2,16,1,284,1,0,86
