time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
44943,SQUARE,226,334,220,290,124,183,6,44,-1286,-6,12,1,212,10,0,76
44963,SQUARE,226,334,187,300,143,177,39,34,-1290,-6,12,1,212,10,0,76
44983,SQUARE,226,334,229,301,120,177,-3,33,-1293,-6,12,1,212,10,0,76
45003,SQUARE,226,334,220,334,124,158,6,0,-1296,-6,12,1,212,10,0,76
45023,SQUARE,226,334,220,336,124,157,6,-2,-1300,-6,12,1,212,10,0,76
45043,SQUARE,226,334,220,292,124,182,6,42,-1304,-6,12,1,212,10,0,76
45063,SQUARE,226,334,220,301,124,177,6,33,-1307,-6,12,1,212,10,0,76
45083,SQUARE,267,293,187,334,181,121,80,-41,-1311,-2,8,1,212,10,0,76
45103,SQUARE,267,293,229,281,157,150,38,12,-1313,-2,8,1,212,10,0,76
45123,SQUARE,267,293,231,289,155,146,36,4,-1314,-2,8,1,212,10,0,76
45143,SQUARE,267,293,188,289,180,146,79,4,-1318,-2,8,1,212,10,0,76
45163,SQUARE,267,293,229,257,157,164,38,36,-1320,-2,8,1,212,10,0,76
45183,SQUARE,267,293,231,287,155,147,36,6,-1322,-2,8,1,212,10,0,76
45203,SQUARE,267,293,231,333,155,121,36,-40,-1324,-2,8,1,212,10,0,76
45223,SQUARE,267,293,231,281,155,150,36,12,-1325,-2,8,1,212,10,0,76
45243,SQUARE,294,266,242,289,174,122,52,-23,-1326,0,24,1,212,10,0,76
45263,SQUARE,280,280,232,246,167,159,48,34,-1328,0,24,1,212,10,0,76
45283,SQUARE,280,280,232,287,167,136,48,-7,-1329,0,24,1,212,10,0,76
45303,SQUARE,280,280,232,278,167,141,48,2,-1329,0,24,1,212,10,0,76
45323,SQUARE,335,225,242,245,211,110,93,-20,-1330,0,24,1,212,10,0,76
45343,SQUARE,335,225,276,243,192,111,59,-18,-1330,0,24,1,212,10,0,76
45363,SQUARE,348,212,278,232,203,106,70,-20,-1329,2,16,1,212,10,0,76
45383,SQUARE,348,212,289,232,197,106,59,-20,-1327,2,16,1,212,10,0,76
45403,SQUARE,348,212,289,232,197,106,59,-20,-1325,2,16,1,212,10,0,76
45423,SQUARE,348,212,289,232,197,106,59,-20,-1323,2,16,1,212,10,0,76
45443,SQUARE,348,212,289,188,197,130,59,24,-1320,2,16,1,212,10,0,76
45463,SQUARE,348,212,289,229,197,108,59,-17,-1317,2,16,1,212,10,0,76
45483,SQUARE,348,212,333,188,171,130,15,24,-1314,2,16,1,212,10,0,76
45503,SQUARE,348,212,292,185,195,132,56,27,-1310,2,16,1,212,10,0,76
45523,SQUARE,348,212,301,229,190,108,47,-17,-1308,2,16,1,212,10,0,76
45543,SQUARE,321,239,290,220,171,137,31,19,-1304,0,24,1,212,10,0,76
45563,SQUARE,335,225,300,187,178,143,35,38,-1301,0,24,1,212,10,0,76
45583,SQUARE,335,225,334,229,158,119,1,-4,-1298,0,24,1,212,10,0,76
45603,SQUARE,335,225,292,188,182,142,43,37,-1295,0,24,1,212,10,0,76
45623,SQUARE,280,280,333,185,110,195,-53,95,-1291,0,24,1,212,10,0,76
45643,SQUARE,280,280,249,229,157,169,31,51,-1289,0,24,1,212,10,0,76
45663,SQUARE,267,293,287,231,124,179,-20,62,-1288,-2,8,1,212,10,0,76
45683,SQUARE,267,293,235,231,153,179,32,62,-1287,-2,8,1,212,10,0,76
45703,SQUARE,267,293,286,242,124,173,-19,51,-1287,-2,8,1,212,10,0,76
45723,SQUARE,267,293,246,276,147,153,21,17,-1287,-2,8,1,212,10,0,76
45743,SQUARE,267,293,276,278,130,152,-9,15,-1287,-2,8,1,212,10,0,76
45763,SQUARE,267,293,278,278,129,152,-11,15,-1287,-2,8,1,212,10,0,76
45783,SQUARE,267,293,278,278,129,152,-11,15,-1287,-2,8,1,212,10,0,76
45803,SQUARE,267,293,234,278,154,152,33,15,-1288,-2,8,1,212,10,0,76
45823,SQUARE,212,348,243,245,100,222,-31,103,-1289,-2,8,1,212,10,0,76
45843,SQUARE,212,348,232,287,106,198,-20,61,-1292,-2,8,1,212,10,0,76
45863,SQUARE,212,348,221,300,112,190,-9,48,-1294,-2,8,1,212,10,0,76
45883,SQUARE,212,348,220,290,113,196,-8,58,-1297,-2,8,1,212,10,0,76
45903,SQUARE,212,348,231,333,106,171,-19,15,-1300,-2,8,1,212,10,0,76
45923,SQUARE,212,348,221,336,112,169,-9,12,-1304,-2,8,1,212,10,0,76
45943,SQUARE,212,348,220,292,113,195,-8,56,-1308,-2,8,1,212,10,0,76
