time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
25343,SQUARE,267,293,231,246,155,171,36,47,-612,-2,8,1,0,5,0,45
25363,SQUARE,267,293,231,298,155,142,36,-5,-614,-2,8,1,0,5,0,45
25383,SQUARE,267,293,221,290,161,145,46,3,-616,-2,8,1,0,5,0,45
25403,SQUARE,280,280,242,279,162,140,38,1,-618,0,24,1,0,5,0,45
25423,SQUARE,280,280,232,289,167,135,48,-9,-619,0,24,1,0,5,0,45
25443,SQUARE,280,280,232,246,167,159,48,34,-621,0,24,1,0,5,0,45
25463,SQUARE,280,280,275,287,142,136,5,-7,-621,0,24,1,0,5,0,45
25483,SQUARE,280,280,234,246,166,159,46,34,-623,0,24,1,0,5,0,45
25503,SQUARE,280,280,275,287,142,136,5,-7,-623,0,24,1,0,5,0,45
25523,SQUARE,280,280,234,278,166,141,46,2,-624,0,24,1,0,5,0,45
25543,SQUARE,280,280,243,289,161,135,37,-9,-625,0,24,1,0,5,0,45
25563,SQUARE,280,280,276,279,142,140,4,1,-625,0,24,1,0,5,0,45
25583,SQUARE,280,280,234,278,166,141,46,2,-626,0,24,1,0,5,0,45
25603,SQUARE,280,280,243,245,161,160,37,35,-626,0,24,1,0,5,0,45
25623,SQUARE,296,264,276,287,156,121,20,-23,-627,2,16,1,0,5,0,45
25643,SQUARE,293,267,234,278,178,129,59,-11,-627,2,16,1,0,5,0,45
25663,SQUARE,348,212,243,278,223,79,105,-66,-628,2,16,1,0,5,0,45
25683,SQUARE,348,212,287,234,198,105,61,-22,-626,2,16,1,0,5,0,45
25703,SQUARE,348,212,278,188,203,130,70,24,-623,2,16,1,0,5,0,45
25723,SQUARE,348,212,289,272,197,83,59,-60,-622,2,16,1,0,5,0,45
25743,SQUARE,348,212,300,191,190,129,48,21,-619,2,16,1,0,5,0,45
25763,SQUARE,348,212,290,229,196,108,58,-17,-617,2,16,1,0,5,0,45
25783,SQUARE,348,212,290,231,196,106,58,-19,-614,2,16,1,0,5,0,45
25803,SQUARE,348,212,300,221,190,112,48,-9,-611,2,16,1,0,5,0,45
25823,SQUARE,348,212,334,220,171,113,14,-8,-607,2,16,1,0,5,0,45
25843,SQUARE,348,212,292,187,195,131,56,25,-603,2,16,1,0,5,0,45
25863,SQUARE,348,212,301,185,190,132,47,27,-600,2,16,1,0,5,0,45
25883,SQUARE,325,235,334,229,150,127,-9,6,-597,0,24,1,0,5,0,45
25903,SQUARE,335,225,292,220,182,123,43,5,-594,0,24,1,0,5,0,45
25923,SQUARE,335,225,333,220,159,123,2,5,-590,0,24,1,0,5,0,45
25943,SQUARE,335,225,336,187,158,143,-1,38,-586,0,24,1,0,5,0,45
25963,SQUARE,280,280,292,185,134,195,-12,95,-582,0,24,1,0,5,0,45
25983,SQUARE,280,280,290,229,135,169,-10,51,-580,0,24,1,0,5,0,45
26003,SQUARE,280,280,290,231,135,168,-10,49,-579,0,24,1,0,5,0,45
26023,SQUARE,264,296,279,231,126,182,-15,65,-578,-2,8,1,0,5,0,45
26043,SQUARE,267,293,289,231,123,179,-22,62,-577,-2,8,1,0,5,0,45
26063,SQUARE,267,293,279,242,129,173,-12,51,-576,-2,8,1,0,5,0,45
26083,SQUARE,267,293,245,243,147,173,22,50,-576,-2,8,1,0,5,0,45
26103,SQUARE,226,334,276,276,92,191,-50,58,-576,-6,12,1,0,5,0,45
26123,SQUARE,226,334,234,289,117,184,-8,45,-578,-6,12,1,0,5,0,45
26143,SQUARE,226,334,232,279,118,189,-6,55,-580,-6,12,1,0,5,0,45
26163,SQUARE,226,334,221,300,123,177,5,34,-582,-6,12,1,0,5,0,45
26183,SQUARE,226,334,231,290,119,183,-5,44,-585,-6,12,1,0,5,0,45
26203,SQUARE,226,334,231,290,119,183,-5,44,-587,-6,12,1,0,5,0,45
26223,SQUARE,226,334,188,333,143,158,38,1,-591,-6,12,1,0,5,0,45
26243,SQUARE,226,334,229,292,120,182,-3,42,-593,-6,12,1,0,5,0,45
26263,SQUARE,226,334,188,333,143,158,38,1,-597,-6,12,1,0,5,0,45
26283,SQUARE,226,334,229,292,120,182,-3,42,-599,-6,12,1,0,5,0,45
26303,SQUARE,226,334,188,333,143,158,38,1,-603,-6,12,1,0,5,0,45
26323,SQUARE,286,274,229,292,175,128,57,-18,-606,-2,8,1,0,5,0,45
26343,SQUARE,267,293,188,333,180,121,79,-40,-609,-2,8,1,0,5,0,45
26363,SQUARE,267,293,229,281,157,150,38,12,-610,-2,8,1,0,5,0,45
26383,SQUARE,267,293,231,289,155,146,36,4,-612,-2,8,1,0,5,0,45
26403,SQUARE,212,348,231,289,106,197,-19,59,-614,-2,8,1,0,5,0,45
26423,SQUARE,212,348,188,289,130,197,24,59,-618,-2,8,1,0,5,0,45
26443,SQUARE,225,335,185,344,144,153,40,-9,-622,0,24,1,0,5,0,45
26463,SQUARE,137,423,229,293,38,263,-92,130,-624,-9,30,1,0,5,0,45
26983,SQUARE,293,267,58,162,280,195,235,105,-711,2,16,1,0,6,0,70
27003,SQUARE,293,267,155,216,224,164,138,51,-714,2,16,1,0,6,0,70
27023,SQUARE,334,226,172,176,251,150,162,50,-713,6,48,1,0,6,0,70
27043,SQUARE,334,226,228,217,219,126,106,9,-712,6,48,1,0,6,0,70
27063,SQUARE,334,226,220,220,224,124,114,6,-712,6,48,1,0,6,0,70
27083,SQUARE,334,226,231,220,217,124,103,6,-711,6,48,1,0,6,0,70
27103,SQUARE,274,286,231,187,162,199,43,99,-710,2,16,1,0,6,0,70
27123,SQUARE,293,267,242,229,173,157,51,38,-709,2,16,1,0,6,0,70
27143,SQUARE,293,267,276,231,153,155,17,36,-708,2,16,1,0,6,0,70
27163,SQUARE,293,267,234,275,178,131,59,-8,-708,2,16,1,0,6,0,70
