time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
20522,SQUARE,224,336,231,300,117,179,-7,36,-402,-6,12,1,0,4,0,70
20542,SQUARE,224,336,221,290,122,185,3,46,-406,-6,12,1,0,4,0,70
20562,SQUARE,224,336,187,300,142,179,37,36,-409,-6,12,1,0,4,0,70
20582,SQUARE,224,336,229,290,119,185,-5,46,-412,-6,12,1,0,4,0,70
20602,SQUARE,224,336,188,300,141,179,36,36,-416,-6,12,1,0,4,0,70
20622,SQUARE,224,336,185,334,143,160,39,2,-419,-6,12,1,0,4,0,70
20642,SQUARE,224,336,229,292,119,184,-5,44,-423,-6,12,1,0,4,0,70
20662,SQUARE,224,336,177,301,148,179,47,35,-426,-6,12,1,0,4,0,70
20682,SQUARE,224,336,228,334,119,160,-4,2,-429,-6,12,1,0,4,0,70
20702,SQUARE,224,336,220,336,123,159,4,0,-433,-6,12,1,0,4,0,70
20722,SQUARE,224,336,220,292,123,184,4,44,-437,-6,12,1,0,4,0,70
20742,SQUARE,224,336,220,301,123,179,4,35,-441,-6,12,1,0,4,0,70
20762,SQUARE,266,294,187,301,180,140,79,-7,-445,-2,8,1,0,4,0,70
20782,SQUARE,280,280,185,301,195,128,95,-21,-448,0,24,1,0,4,0,70
20802,SQUARE,280,280,229,279,169,140,51,1,-450,0,24,1,0,4,0,70
20822,SQUARE,280,280,231,289,168,135,49,-9,-452,0,24,1,0,4,0,70
20842,SQUARE,280,280,231,257,168,153,49,23,-454,0,24,1,0,4,0,70
20862,SQUARE,280,280,231,287,168,136,49,-7,-454,0,24,1,0,4,0,70
20882,SQUARE,280,280,242,289,162,135,38,-9,-456,0,24,1,0,4,0,70
20902,SQUARE,335,225,232,279,217,90,103,-54,-457,0,24,1,0,4,0,70
20922,SQUARE,335,225,275,245,192,110,60,-20,-457,0,24,1,0,4,0,70
20942,SQUARE,335,225,245,232,210,117,90,-7,-456,0,24,1,0,4,0,70
20962,SQUARE,335,225,287,232,185,117,48,-7,-454,0,24,1,0,4,0,70
20982,SQUARE,335,225,278,232,191,117,57,-7,-452,0,24,1,0,4,0,70
21002,SQUARE,335,225,289,232,184,117,46,-7,-450,0,24,1,0,4,0,70
21022,SQUARE,335,225,289,232,184,117,46,-7,-449,0,24,1,0,4,0,70
21042,SQUARE,335,225,289,232,184,117,46,-7,-446,0,24,1,0,4,0,70
21062,SQUARE,335,225,289,188,184,142,46,37,-443,0,24,1,0,4,0,70
21082,SQUARE,335,225,300,229,178,119,35,-4,-441,0,24,1,0,4,0,70
21102,SQUARE,335,225,290,231,184,118,45,-6,-439,0,24,1,0,4,0,70
21122,SQUARE,335,225,290,231,184,118,45,-6,-436,0,24,1,0,4,0,70
21142,SQUARE,335,225,300,221,178,123,35,4,-433,0,24,1,0,4,0,70
21162,SQUARE,335,225,290,231,184,118,45,-6,-430,0,24,1,0,4,0,70
21182,SQUARE,335,225,333,221,159,123,2,4,-427,0,24,1,0,4,0,70
21202,SQUARE,280,280,292,187,134,193,-12,93,-424,0,24,1,0,4,0,70
21222,SQUARE,280,280,290,229,135,169,-10,51,-422,0,24,1,0,4,0,70
21242,SQUARE,280,280,246,231,159,168,34,49,-420,0,24,1,0,4,0,70
21262,SQUARE,280,280,287,231,136,168,-7,49,-419,0,24,1,0,4,0,70
21282,SQUARE,280,280,278,242,141,162,2,38,-419,0,24,1,0,4,0,70
21302,SQUARE,280,280,289,276,135,142,-9,4,-418,0,24,1,0,4,0,70
21322,SQUARE,280,280,279,234,140,166,1,46,-417,0,24,1,0,4,0,70
21342,SQUARE,211,349,245,243,97,224,-34,106,-418,-2,8,1,0,4,0,70
21362,SQUARE,169,391,243,287,60,237,-74,104,-418,-6,12,1,0,4,0,70
21382,SQUARE,169,391,221,322,72,217,-52,69,-421,-6,12,1,0,4,0,70
21402,SQUARE,169,391,220,335,73,209,-51,56,-425,-6,12,1,0,4,0,70
21422,SQUARE,225,335,176,336,149,158,49,-1,-430,0,24,1,0,4,0,70
21442,SQUARE,225,335,185,336,144,158,40,-1,-434,0,24,1,0,4,0,70
