time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
1400,SQUARE,120,120,69,104,0,0,0,0,0,0,24,1,11,0,0,0
1420,SQUARE,120,120,69,104,0,0,0,0,0,0,24,1,12,0,0,0
1440,SQUARE,120,120,102,104,0,0,0,0,0,0,24,1,13,0,0,0
1460,SQUARE,120,120,104,115,0,0,0,0,0,0,24,1,14,0,0,0
1480,SQUARE,120,120,60,105,0,0,0,0,0,2,16,1,16,0,0,0
1500,SQUARE,120,120,69,71,0,0,0,0,0,2,16,1,17,0,0,0
1520,SQUARE,120,120,69,113,0,0,0,0,0,2,16,1,18,0,0,0
1540,SQUARE,120,120,69,115,0,0,0,0,0,2,16,1,20,0,0,0
1560,SQUARE,120,120,113,105,0,0,0,0,0,2,16,1,21,0,0,0
1580,SQUARE,120,120,104,115,0,0,0,0,0,2,16,1,22,0,0,0
1600,SQUARE,120,120,104,115,0,0,0,0,0,2,16,1,23,0,0,0
1620,SQUARE,120,120,71,115,0,0,0,0,0,2,16,1,25,0,0,0
1640,SQUARE,120,120,69,115,0,0,0,0,0,2,16,1,27,0,0,0
1660,SQUARE,120,120,69,115,0,0,0,0,0,2,16,1,29,0,0,0
1680,SQUARE,120,120,69,115,0,0,0,0,0,2,16,1,30,0,0,0
1700,SQUARE,120,120,113,115,0,0,0,0,0,2,16,1,33,0,0,0
1720,SQUARE,120,120,104,115,0,0,0,0,0,2,16,1,34,0,0,0
1740,SQUARE,120,120,104,115,0,0,0,0,0,2,16,1,36,0,0,0
1760,SQUARE,120,120,104,72,0,0,0,0,0,2,16,1,38,0,0,0
1780,SQUARE,120,120,104,113,0,0,0,0,0,2,16,1,39,0,0,0
1800,SQUARE,128,96,104,115,0,0,0,0,0,6,48,1,42,0,0,0
1820,SQUARE,130,94,104,115,0,0,0,0,0,6,48,1,44,0,0,0
1840,SQUARE,130,94,104,115,0,0,0,0,0,6,48,1,46,0,0,0
1860,SQUARE,130,94,104,115,0,0,0,0,0,6,48,1,47,0,0,0
1880,SQUARE,130,94,104,115,0,0,0,0,0,6,48,1,48,0,0,0
1900,SQUARE,130,94,104,72,0,0,0,0,0,6,48,1,49,0,0,0
1920,SQUARE,130,94,104,113,0,0,0,0,0,6,48,1,50,0,0,0
1940,SQUARE,130,94,104,115,0,0,0,0,0,6,48,1,52,0,0,0
1960,SQUARE,130,94,60,105,0,0,0,0,0,6,48,1,53,0,0,0
1980,SQUARE,130,94,69,115,0,0,0,0,0,6,48,1,54,0,0,0
2000,SQUARE,130,94,69,115,0,0,0,0,0,6,48,1,55,0,0,0
2020,SQUARE,130,94,102,105,0,0,0,0,0,6,48,1,57,0,0,0
2040,SQUARE,130,94,60,115,0,0,0,0,0,6,48,1,58,0,0,0
2060,SQUARE,130,94,69,105,0,0,0,0,0,6,48,1,59,0,0,0
2080,SQUARE,130,94,69,115,0,0,0,0,0,6,48,1,60,0,0,0
