time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
1400,SQUARE,132,108,174,119,0,0,0,0,0,2,16,1,-54,0,0,0
1420,SQUARE,120,120,174,127,0,0,0,0,0,0,24,1,-56,0,0,0
1440,SQUARE,120,120,174,160,0,0,0,0,0,0,24,1,-58,0,0,0
1460,SQUARE,120,120,174,162,0,0,0,0,0,0,24,1,-59,0,0,0
1480,SQUARE,120,120,174,129,0,0,0,0,0,0,24,1,-61,0,0,0
1500,SQUARE,120,120,174,160,0,0,0,0,0,0,24,1,-63,0,0,0
1520,SQUARE,120,120,174,129,0,0,0,0,0,0,24,1,-64,0,0,0
1540,SQUARE,120,120,174,127,0,0,0,0,0,0,24,1,-66,0,0,0
1560,SQUARE,120,120,174,171,0,0,0,0,0,0,24,1,-66,0,0,0
1580,SQUARE,120,120,174,162,0,0,0,0,0,0,24,1,-67,0,0,0
1600,SQUARE,120,120,174,162,0,0,0,0,0,0,24,1,-68,0,0,0
1620,SQUARE,120,120,174,129,0,0,0,0,0,0,24,1,-68,0,0,0
1640,SQUARE,120,120,174,171,0,0,0,0,0,0,24,1,-69,0,0,0
1660,SQUARE,120,120,130,162,0,0,0,0,0,0,24,1,-69,0,0,0
1680,SQUARE,120,120,171,162,0,0,0,0,0,0,24,1,-70,0,0,0
1700,SQUARE,120,120,173,129,0,0,0,0,0,0,24,1,-71,0,0,0
1720,SQUARE,120,120,173,127,0,0,0,0,0,0,24,1,-72,0,0,0
1740,SQUARE,120,120,173,127,0,0,0,0,0,0,24,1,-73,0,0,0
1760,SQUARE,120,120,173,171,0,0,0,0,0,0,24,1,-74,0,0,0
1780,SQUARE,110,130,173,173,0,0,0,0,0,-2,8,1,-75,0,0,0
1800,SQUARE,108,132,173,163,0,0,0,0,0,-2,8,1,-76,0,0,0
1820,SQUARE,108,132,173,129,0,0,0,0,0,-2,8,1,-77,0,0,0
1840,SQUARE,108,132,173,171,0,0,0,0,0,-2,8,1,-78,0,0,0
1860,SQUARE,108,132,173,173,0,0,0,0,0,-2,8,1,-78,0,0,0
1880,SQUARE,92,148,173,163,0,0,0,0,0,-6,12,1,-78,0,0,0
1900,SQUARE,76,164,173,173,0,0,0,0,0,-6,12,1,-79,0,0,0
1920,SQUARE,73,167,130,173,0,0,0,0,0,-6,12,1,-79,0,0,0
1940,SQUARE,73,167,171,217,0,0,0,0,0,-6,12,1,-77,0,0,0
1960,SQUARE,73,167,130,176,0,0,0,0,0,-6,12,1,-75,0,0,0
1991,SQUARE,73,167,171,174,0,0,0,0,0,-6,12,1,-72,0,0,0
2011,SQUARE,73,167,162,228,0,0,0,0,0,-6,12,1,-71,0,0,0
2031,SQUARE,73,167,129,210,0,0,0,0,0,-6,12,1,-68,0,0,0
2051,SQUARE,73,167,160,187,0,0,0,0,0,-6,12,1,-64,0,0,0
2071,SQUARE,73,167,129,218,0,0,0,0,0,-6,12,1,-61,0,0,0
2091,SQUARE,73,167,171,176,0,0,0,0,0,-6,12,1,-58,0,0,0
2111,SQUARE,73,167,162,217,0,0,0,0,0,-6,12,1,-55,0,0,0
2131,SQUARE,73,167,162,176,0,0,0,0,0,-6,12,1,-52,0,0,0
2151,SQUARE,73,167,118,217,0,0,0,0,0,-6,12,1,-48,0,0,0
2171,SQUARE,73,167,127,176,0,0,0,0,0,-6,12,1,-45,0,0,0
2191,SQUARE,73,167,249,348,0,0,0,0,0,-6,12,1,-41,0,0,0
2211,SQUARE,73,167,124,184,0,0,0,0,0,-6,12,1,-36,0,0,0
2231,SQUARE,73,167,127,185,0,0,0,0,0,-6,12,1,-33,0,0,0
2251,SQUARE,73,167,116,185,0,0,0,0,0,-6,12,1,-29,0,0,0
2271,SQUARE,73,167,159,174,0,0,0,0,0,-6,12,1,-25,0,0,0
2291,SQUARE,73,167,118,184,0,0,0,0,0,-6,12,1,-22,0,0,0
2311,SQUARE,83,157,116,218,0,0,0,0,0,-2,8,1,-18,0,0,0
2331,SQUARE,103,137,126,176,0,0,0,0,0,-2,8,1,-15,0,0,0
2351,SQUARE,108,132,116,174,0,0,0,0,0,-2,8,1,-12,0,0,0
2371,SQUARE,108,132,159,184,0,0,0,0,0,-2,8,1,-8,0,0,0
2391,SQUARE,108,132,118,174,0,0,0,0,0,-2,8,1,-4,0,0,0
