time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
42275,1,233,151,-7,-9,37464,0.0,0.0,139
42381,1,233,148,-7,-12,37464,0.0,0.0,17
42510,1,233,148,-7,-12,37464,0.0,0.0,27
42641,1,233,149,-7,-11,37464,5.0,0.0,46
42741,1,251,149,11,-11,38752,5.0,0.0,15
42842,1,262,149,22,-11,39600,0.0,0.0,19
42974,1,269,148,29,-12,40860,0.0,0.0,28
43111,1,268,149,28,-11,40633,0.0,0.0,14
43211,1,268,149,28,-11,40680,-5.0,0.0,13
43341,1,248,150,8,-10,38752,-5.0,0.0,29
43441,1,235,151,-5,-9,37687,0.0,0.0,33
43542,1,239,150,-1,-10,37910,0.0,0.0,12
43643,1,239,150,-1,-10,37856,0.0,0.0,15
43774,1,239,150,-1,-10,37856,0.0,0.0,48
43876,1,239,150,-1,-10,37856,0.0,0.0,29
44007,1,239,150,-1,-10,37856,0.0,0.0,37
44107,1,239,150,-1,-10,37856,0.0,0.0,33
44208,1,239,150,-1,-10,37856,0.0,0.0,12
44324,1,239,150,-1,-10,37856,0.0,0.0,14
44429,1,239,150,-1,-10,37856,0.0,0.0,20
44534,1,238,151,-2,-9,37856,8.12,0.0,23
44640,1,247,150,7,-10,27020,8.16,0.0,44
44740,1,275,149,35,-11,41268,5.3,0.0,34
44843,1,297,145,57,-15,43804,-9.78,0.0,19
45011,1,287,146,47,-14,30447,-9.44,0.0,19
45140,1,219,151,-21,-9,36572,1.0,0.0,47
45243,1,226,151,-14,-9,37018,1.74,0.0,28
45373,1,237,151,-3,-9,37687,1.0,0.0,37
45478,1,242,150,2,-10,38304,-8.2,0.0,19
45606,1,209,150,-31,-10,35298,-4.7,0.0,18
45707,1,188,148,-52,-12,34944,0.06,0.0,18
45815,1,207,151,-33,-9,35076,7.48,0.0,18
45940,1,235,150,-5,-10,37632,1.6,0.0,47
46040,1,244,150,4,-10,38304,0.0,0.0,28
46142,1,244,149,4,-11,38304,-1.0,0.0,17
46242,1,240,150,0,-10,38080,0.0,0.0,15
46373,1,239,150,-1,-10,37856,0.0,0.0,12
