time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_L,300,0,87,0,343,0,213,0,3
40,STEP_L,300,0,299,0,174,0,1,0,13
60,STEP_L,300,0,334,0,147,0,-34,0,25
80,STEP_L,300,0,303,0,171,0,-3,0,35
100,STEP_L,300,0,334,0,146,0,-34,0,46
120,STEP_L,300,0,292,0,179,0,8,0,57
140,STEP_L,300,0,301,0,173,0,-1,0,67
160,STEP_L,300,0,334,0,146,0,-34,0,78
180,STEP_L,300,0,292,0,179,0,8,0,88
200,STEP_L,300,0,333,0,147,0,-33,0,99
220,STEP_L,300,0,336,0,145,0,-36,0,110
240,STEP_L,300,0,292,0,179,0,8,0,120
260,STEP_L,300,0,333,0,147,0,-33,0,131
280,STEP_L,300,0,292,0,179,0,8,0,142
300,STEP_L,300,0,301,0,173,0,-1,0,152
320,STEP_L,300,0,334,0,145,0,-34,0,163
340,STEP_L,300,0,292,0,178,0,8,0,174
360,STEP_L,300,0,301,0,172,0,-1,0,184
380,STEP_L,300,0,334,0,145,0,-34,0,195
400,STEP_L,300,0,292,0,178,0,8,0,205
420,STEP_L,300,0,333,0,146,0,-33,0,216
440,STEP_L,300,0,292,0,178,0,8,0,227
460,STEP_L,300,0,301,0,172,0,-1,0,237
480,STEP_L,300,0,334,0,145,0,-34,0,248
500,STEP_L,300,0,292,0,178,0,8,0,258
520,STEP_L,300,0,333,0,146,0,-33,0,269
540,STEP_L,300,0,336,0,144,0,-36,0,280
560,STEP_L,300,0,292,0,178,0,8,0,290
580,STEP_L,300,0,333,0,145,0,-33,0,301
600,STEP_L,300,0,292,0,178,0,8,0,312
620,STEP_L,300,0,301,0,171,0,-1,0,322
640,STEP_L,300,0,290,0,179,0,10,0,333
660,STEP_L,300,0,300,0,171,0,0,0,343
680,STEP_L,300,0,301,0,171,0,-1,0,354
700,STEP_L,300,0,290,0,179,0,10,0,364
720,STEP_L,300,0,333,0,145,0,-33,0,375
740,STEP_L,300,0,336,0,143,0,-36,0,386
760,STEP_L,300,0,292,0,177,0,8,0,396
780,STEP_L,300,0,333,0,145,0,-33,0,407
800,STEP_L,300,0,292,0,177,0,8,0,418
820,STEP_L,300,0,301,0,171,0,-1,0,428
840,STEP_L,300,0,290,0,179,0,10,0,439
860,STEP_L,300,0,300,0,171,0,0,0,449
880,STEP_L,300,0,334,0,144,0,-34,0,460
900,STEP_L,300,0,292,0,177,0,8,0,470
920,STEP_L,300,0,301,0,171,0,-1,0,481
940,STEP_L,300,0,290,0,179,0,10,0,492
960,STEP_L,300,0,300,0,171,0,0,0,502
980,STEP_L,300,0,334,0,144,0,-34,0,513
1000,STEP_L,300,0,292,0,177,0,8,0,523
1020,STEP_L,300,0,333,0,145,0,-33,0,534
1040,STEP_L,300,0,292,0,177,0,8,0,545
1060,STEP_L,300,0,301,0,171,0,-1,0,555
1080,STEP_L,300,0,334,0,144,0,-34,0,566
1100,STEP_L,300,0,292,0,177,0,8,0,576
1120,STEP_L,300,0,333,0,145,0,-33,0,587
1140,STEP_L,300,0,292,0,177,0,8,0,598
1160,STEP_L,300,0,301,0,171,0,-1,0,608
1180,STEP_L,300,0,334,0,143,0,-34,0,619
1200,STEP_L,300,0,292,0,176,0,8,0,629
1220,STEP_L,300,0,333,0,144,0,-33,0,640
1240,STEP_L,300,0,292,0,176,0,8,0,650
1260,STEP_L,300,0,301,0,170,0,-1,0,661
1280,STEP_L,300,0,290,0,178,0,10,0,672
1300,STEP_L,300,0,300,0,170,0,0,0,682
1320,STEP_L,300,0,290,0,178,0,10,0,693
1340,STEP_L,300,0,300,0,170,0,0,0,703
1360,STEP_L,300,0,334,0,143,0,-34,0,714
1380,STEP_L,300,0,292,0,176,0,8,0,725
1400,STEP_L,300,0,333,0,144,0,-33,0,735
1420,STEP_L,300,0,292,0,176,0,8,0,746
1440,STEP_L,300,0,301,0,170,0,-1,0,756
1460,STEP_L,300,0,290,0,178,0,10,0,767
1480,STEP_L,300,0,300,0,170,0,0,0,777
1500,STEP_L,300,0,334,0,143,0,-34,0,788
1520,STEP_L,300,0,292,0,176,0,8,0,798
1540,STEP_L,300,0,333,0,143,0,-33,0,809
1560,STEP_L,300,0,292,0,175,0,8,0,819
1580,STEP_L,300,0,333,0,143,0,-33,0,830
1600,STEP_L,300,0,292,0,175,0,8,0,841
1620,STEP_L,300,0,301,0,169,0,-1,0,851
1640,STEP_L,300,0,290,0,177,0,10,0,862
1660,STEP_L,300,0,300,0,169,0,0,0,872
1680,STEP_L,300,0,334,0,142,0,-34,0,883
1700,STEP_L,300,0,292,0,175,0,8,0,893
1720,STEP_L,300,0,290,0,177,0,10,0,904
1740,STEP_L,300,0,300,0,169,0,0,0,914
1760,STEP_L,300,0,334,0,142,0,-34,0,925
1780,STEP_L,300,0,292,0,175,0,8,0,935
1800,STEP_L,300,0,333,0,143,0,-33,0,946
1820,STEP_L,300,0,292,0,175,0,8,0,957
1840,STEP_L,300,0,333,0,143,0,-33,0,967
1860,STEP_L,300,0,292,0,175,0,8,0,978
1880,STEP_L,300,0,301,0,169,0,-1,0,988
1900,STEP_L,300,0,290,0,177,0,10,0,999
1920,STEP_L,300,0,300,0,168,0,0,0,1009
1940,STEP_L,300,0,290,0,177,0,10,0,1020
1960,STEP_L,300,0,300,0,168,0,0,0,1030
1980,STEP_L,300,0,290,0,177,0,10,0,1041
2000,STEP_L,300,0,300,0,168,0,0,0,1051
2020,STEP_L,300,0,290,0,176,0,10,0,1062
