time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_R,0,300,0,43,0,254,0,257,-1
40,STEP_R,0,300,0,165,0,212,0,135,-8
60,STEP_R,0,300,0,282,0,171,0,18,-18
80,STEP_R,0,300,0,289,0,168,0,11,-28
100,STEP_R,0,300,0,300,0,165,0,0,-39
120,STEP_R,0,300,0,290,0,168,0,10,-49
140,STEP_R,0,300,0,300,0,165,0,0,-60
160,STEP_R,0,300,0,301,0,165,0,-1,-70
180,STEP_R,0,300,0,290,0,168,0,10,-81
200,STEP_R,0,300,0,300,0,165,0,0,-92
220,STEP_R,0,300,0,334,0,154,0,-34,-102
240,STEP_R,0,300,0,292,0,167,0,8,-113
260,STEP_R,0,300,0,301,0,165,0,-1,-124
280,STEP_R,0,300,0,334,0,154,0,-34,-134
300,STEP_R,0,300,0,292,0,167,0,8,-145
320,STEP_R,0,300,0,301,0,165,0,-1,-156
340,STEP_R,0,300,0,334,0,154,0,-34,-166
360,STEP_R,0,300,0,292,0,167,0,8,-177
380,STEP_R,0,300,0,301,0,165,0,-1,-188
400,STEP_R,0,300,0,334,0,154,0,-34,-198
420,STEP_R,0,300,0,292,0,167,0,8,-209
440,STEP_R,0,300,0,301,0,165,0,-1,-220
460,STEP_R,0,300,0,334,0,154,0,-34,-230
480,STEP_R,0,300,0,292,0,167,0,8,-241
500,STEP_R,0,300,0,301,0,165,0,-1,-251
520,STEP_R,0,300,0,290,0,168,0,10,-262
540,STEP_R,0,300,0,300,0,165,0,0,-273
560,STEP_R,0,300,0,334,0,154,0,-34,-284
580,STEP_R,0,300,0,292,0,167,0,8,-294
600,STEP_R,0,300,0,301,0,164,0,-1,-305
620,STEP_R,0,300,0,334,0,153,0,-34,-315
640,STEP_R,0,300,0,292,0,166,0,8,-326
660,STEP_R,0,300,0,301,0,164,0,-1,-337
680,STEP_R,0,300,0,334,0,153,0,-34,-347
700,STEP_R,0,300,0,292,0,166,0,8,-358
720,STEP_R,0,300,0,333,0,153,0,-33,-368
740,STEP_R,0,300,0,292,0,166,0,8,-379
760,STEP_R,0,300,0,301,0,164,0,-1,-390
780,STEP_R,0,300,0,290,0,167,0,10,-400
800,STEP_R,0,300,0,300,0,164,0,0,-411
820,STEP_R,0,300,0,334,0,153,0,-34,-421
840,STEP_R,0,300,0,292,0,166,0,8,-432
860,STEP_R,0,300,0,301,0,164,0,-1,-443
880,STEP_R,0,300,0,290,0,167,0,10,-453
900,STEP_R,0,300,0,300,0,164,0,0,-464
920,STEP_R,0,300,0,334,0,153,0,-34,-474
940,STEP_R,0,300,0,292,0,166,0,8,-485
960,STEP_R,0,300,0,301,0,164,0,-1,-496
980,STEP_R,0,300,0,334,0,153,0,-34,-506
1000,STEP_R,0,300,0,292,0,166,0,8,-517
1020,STEP_R,0,300,0,333,0,153,0,-33,-527
1040,STEP_R,0,300,0,292,0,166,0,8,-538
1060,STEP_R,0,300,0,301,0,164,0,-1,-549
1080,STEP_R,0,300,0,290,0,167,0,10,-559
1100,STEP_R,0,300,0,300,0,164,0,0,-570
1120,STEP_R,0,300,0,334,0,153,0,-34,-580
1140,STEP_R,0,300,0,292,0,166,0,8,-591
1160,STEP_R,0,300,0,301,0,164,0,-1,-602
1180,STEP_R,0,300,0,334,0,153,0,-34,-612
1200,STEP_R,0,300,0,292,0,166,0,8,-623
1220,STEP_R,0,300,0,333,0,153,0,-33,-633
1240,STEP_R,0,300,0,292,0,166,0,8,-644
1260,STEP_R,0,300,0,301,0,164,0,-1,-655
1280,STEP_R,0,300,0,334,0,153,0,-34,-665
1300,STEP_R,0,300,0,292,0,166,0,8,-676
1320,STEP_R,0,300,0,333,0,153,0,-33,-686
1340,STEP_R,0,300,0,292,0,166,0,8,-697
1360,STEP_R,0,300,0,301,0,164,0,-1,-708
1380,STEP_R,0,300,0,334,0,153,0,-34,-718
1400,STEP_R,0,300,0,292,0,166,0,8,-729
1420,STEP_R,0,300,0,333,0,153,0,-33,-740
1440,STEP_R,0,300,0,292,0,166,0,8,-750
1460,STEP_R,0,300,0,301,0,164,0,-1,-761
1480,STEP_R,0,300,0,334,0,153,0,-34,-771
1500,STEP_R,0,300,0,292,0,166,0,8,-782
1520,STEP_R,0,300,0,301,0,164,0,-1,-793
1540,STEP_R,0,300,0,290,0,167,0,10,-803
1560,STEP_R,0,300,0,300,0,164,0,0,-814
1580,STEP_R,0,300,0,334,0,153,0,-34,-824
1600,STEP_R,0,300,0,292,0,166,0,8,-835
1620,STEP_R,0,300,0,301,0,164,0,-1,-846
1640,STEP_R,0,300,0,334,0,153,0,-34,-856
1660,STEP_R,0,300,0,292,0,166,0,8,-867
1680,STEP_R,0,300,0,301,0,164,0,-1,-877
1700,STEP_R,0,300,0,290,0,167,0,10,-888
1720,STEP_R,0,300,0,300,0,164,0,0,-899
1740,STEP_R,0,300,0,334,0,153,0,-34,-909
1760,STEP_R,0,300,0,292,0,166,0,8,-920
1780,STEP_R,0,300,0,301,0,164,0,-1,-931
1800,STEP_R,0,300,0,334,0,153,0,-34,-941
1820,STEP_R,0,300,0,292,0,166,0,8,-952
1840,STEP_R,0,300,0,333,0,153,0,-33,-963
1860,STEP_R,0,300,0,292,0,166,0,8,-973
1880,STEP_R,0,300,0,301,0,164,0,-1,-984
1900,STEP_R,0,300,0,334,0,153,0,-34,-994
1920,STEP_R,0,300,0,292,0,166,0,8,-1005
1940,STEP_R,0,300,0,301,0,164,0,-1,-1016
1960,STEP_R,0,300,0,290,0,167,0,10,-1026
1980,STEP_R,0,300,0,300,0,164,0,0,-1037
2000,STEP_R,0,300,0,334,0,152,0,-34,-1047
2020,STEP_R,0,300,0,292,0,165,0,8,-1058
2040,STEP_R,0,300,0,301,0,163,0,-1,-1069
2060,STEP_R,0,300,0,334,0,152,0,-34,-1079
2080,STEP_R,0,300,0,292,0,165,0,8,-1090
2100,STEP_R,0,300,0,333,0,152,0,-33,-1100
2120,STEP_R,0,300,0,292,0,165,0,8,-1111
2140,STEP_R,0,300,0,333,0,152,0,-33,-1121
2160,STEP_R,0,300,0,292,0,165,0,8,-1132
2180,STEP_R,0,300,0,301,0,163,0,-1,-1143
2200,STEP_R,0,300,0,290,0,166,0,10,-1153
2220,STEP_R,0,300,0,300,0,163,0,0,-1164
2240,STEP_R,0,300,0,334,0,152,0,-34,-1174
2260,STEP_R,0,300,0,292,0,165,0,8,-1185
2280,STEP_R,0,300,0,333,0,152,0,-33,-1196
2300,STEP_R,0,300,0,292,0,165,0,8,-1206
2320,STEP_R,0,300,0,301,0,163,0,-1,-1217
2340,STEP_R,0,300,0,334,0,152,0,-34,-1227
2360,STEP_R,0,300,0,292,0,165,0,8,-1238
2380,STEP_R,0,300,0,333,0,152,0,-33,-1248
2400,STEP_R,0,300,0,292,0,165,0,8,-1259
2420,STEP_R,0,300,0,301,0,163,0,-1,-1269
2440,STEP_R,0,300,0,290,0,166,0,10,-1280
2460,STEP_R,0,300,0,300,0,163,0,0,-1291
2480,STEP_R,0,300,0,334,0,152,0,-34,-1301
