time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_R,0,300,0,43,0,215,0,257,-1
40,STEP_R,0,300,0,154,0,193,0,146,-7
60,STEP_R,0,300,0,270,0,170,0,30,-15
80,STEP_R,0,300,0,277,0,168,0,23,-25
100,STEP_R,0,300,0,289,0,166,0,11,-35
120,STEP_R,0,300,0,300,0,164,0,0,-45
140,STEP_R,0,300,0,290,0,166,0,10,-56
160,STEP_R,0,300,0,300,0,164,0,0,-66
180,STEP_R,0,300,0,290,0,166,0,10,-77
200,STEP_R,0,300,0,300,0,164,0,0,-88
220,STEP_R,0,300,0,334,0,158,0,-34,-98
240,STEP_R,0,300,0,292,0,165,0,8,-109
260,STEP_R,0,300,0,301,0,164,0,-1,-120
280,STEP_R,0,300,0,334,0,158,0,-34,-130
300,STEP_R,0,300,0,292,0,165,0,8,-141
320,STEP_R,0,300,0,301,0,164,0,-1,-152
340,STEP_R,0,300,0,334,0,158,0,-34,-162
360,STEP_R,0,300,0,292,0,165,0,8,-173
380,STEP_R,0,300,0,301,0,164,0,-1,-183
400,STEP_R,0,300,0,290,0,166,0,10,-194
420,STEP_R,0,300,0,300,0,164,0,0,-205
440,STEP_R,0,300,0,334,0,158,0,-34,-215
460,STEP_R,0,300,0,292,0,165,0,8,-226
480,STEP_R,0,300,0,301,0,164,0,-1,-237
500,STEP_R,0,300,0,334,0,158,0,-34,-247
520,STEP_R,0,300,0,292,0,165,0,8,-258
540,STEP_R,0,300,0,301,0,164,0,-1,-269
560,STEP_R,0,300,0,334,0,158,0,-34,-279
580,STEP_R,0,300,0,292,0,165,0,8,-290
600,STEP_R,0,300,0,301,0,164,0,-1,-300
620,STEP_R,0,300,0,290,0,166,0,10,-311
640,STEP_R,0,300,0,300,0,164,0,0,-322
660,STEP_R,0,300,0,334,0,158,0,-34,-333
680,STEP_R,0,300,0,292,0,165,0,8,-343
700,STEP_R,0,300,0,301,0,164,0,-1,-354
720,STEP_R,0,300,0,334,0,158,0,-34,-364
740,STEP_R,0,300,0,292,0,165,0,8,-375
760,STEP_R,0,300,0,301,0,164,0,-1,-386
780,STEP_R,0,300,0,334,0,158,0,-34,-396
800,STEP_R,0,300,0,292,0,165,0,8,-407
820,STEP_R,0,300,0,301,0,164,0,-1,-418
840,STEP_R,0,300,0,334,0,158,0,-34,-428
860,STEP_R,0,300,0,292,0,165,0,8,-439
880,STEP_R,0,300,0,301,0,164,0,-1,-450
900,STEP_R,0,300,0,290,0,166,0,10,-460
920,STEP_R,0,300,0,300,0,164,0,0,-471
940,STEP_R,0,300,0,301,0,164,0,-1,-482
960,STEP_R,0,300,0,334,0,158,0,-34,-492
980,STEP_R,0,300,0,292,0,165,0,8,-503
1000,STEP_R,0,300,0,333,0,158,0,-33,-513
1020,STEP_R,0,300,0,292,0,165,0,8,-524
1040,STEP_R,0,300,0,301,0,164,0,-1,-535
1060,STEP_R,0,300,0,334,0,158,0,-34,-545
1080,STEP_R,0,300,0,292,0,165,0,8,-556
1100,STEP_R,0,300,0,301,0,164,0,-1,-567
1120,STEP_R,0,300,0,334,0,158,0,-34,-577
1140,STEP_R,0,300,0,292,0,165,0,8,-588
1160,STEP_R,0,300,0,301,0,164,0,-1,-599
1180,STEP_R,0,300,0,334,0,158,0,-34,-609
1200,STEP_R,0,300,0,292,0,165,0,8,-620
1220,STEP_R,0,300,0,301,0,164,0,-1,-631
1240,STEP_R,0,300,0,334,0,158,0,-34,-641
1260,STEP_R,0,300,0,292,0,165,0,8,-652
1280,STEP_R,0,300,0,301,0,164,0,-1,-663
1300,STEP_R,0,300,0,334,0,158,0,-34,-674
1320,STEP_R,0,300,0,292,0,165,0,8,-684
1340,STEP_R,0,300,0,301,0,164,0,-1,-695
1360,STEP_R,0,300,0,334,0,158,0,-34,-705
1380,STEP_R,0,300,0,292,0,165,0,8,-716
1400,STEP_R,0,300,0,301,0,164,0,-1,-727
1420,STEP_R,0,300,0,334,0,158,0,-34,-738
1440,STEP_R,0,300,0,292,0,165,0,8,-748
1460,STEP_R,0,300,0,301,0,164,0,-1,-759
1480,STEP_R,0,300,0,334,0,158,0,-34,-769
1500,STEP_R,0,300,0,292,0,165,0,8,-780
1520,STEP_R,0,300,0,301,0,164,0,-1,-791
1540,STEP_R,0,300,0,334,0,158,0,-34,-802
1560,STEP_R,0,300,0,292,0,165,0,8,-812
1580,STEP_R,0,300,0,301,0,164,0,-1,-823
1600,STEP_R,0,300,0,334,0,158,0,-34,-833
1620,STEP_R,0,300,0,292,0,165,0,8,-844
1640,STEP_R,0,300,0,301,0,164,0,-1,-855
1660,STEP_R,0,300,0,334,0,158,0,-34,-866
1680,STEP_R,0,300,0,292,0,165,0,8,-876
1700,STEP_R,0,300,0,301,0,164,0,-1,-887
1720,STEP_R,0,300,0,301,0,164,0,-1,-897
1740,STEP_R,0,300,0,290,0,166,0,10,-908
1760,STEP_R,0,300,0,300,0,164,0,0,-919
1780,STEP_R,0,300,0,334,0,158,0,-34,-930
