time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_L,300,0,43,0,222,0,257,0,1
40,STEP_L,300,0,154,0,200,0,146,0,8
60,STEP_L,300,0,270,0,177,0,30,0,16
80,STEP_L,300,0,288,0,173,0,12,0,26
100,STEP_L,300,0,289,0,173,0,11,0,37
120,STEP_L,300,0,289,0,173,0,11,0,47
140,STEP_L,300,0,300,0,171,0,0,0,58
160,STEP_L,300,0,334,0,165,0,-34,0,69
180,STEP_L,300,0,336,0,164,0,-36,0,79
200,STEP_L,300,0,292,0,172,0,8,0,90
220,STEP_L,300,0,301,0,171,0,-1,0,101
240,STEP_L,300,0,334,0,165,0,-34,0,112
260,STEP_L,300,0,336,0,164,0,-36,0,122
280,STEP_L,300,0,292,0,172,0,8,0,133
300,STEP_L,300,0,301,0,171,0,-1,0,144
320,STEP_L,300,0,334,0,165,0,-34,0,155
340,STEP_L,300,0,336,0,164,0,-36,0,165
360,STEP_L,300,0,292,0,172,0,8,0,176
380,STEP_L,300,0,301,0,171,0,-1,0,187
400,STEP_L,300,0,301,0,171,0,-1,0,198
420,STEP_L,300,0,334,0,165,0,-34,0,208
440,STEP_L,300,0,292,0,172,0,8,0,219
460,STEP_L,300,0,301,0,171,0,-1,0,230
480,STEP_L,300,0,301,0,171,0,-1,0,241
500,STEP_L,300,0,334,0,165,0,-34,0,252
520,STEP_L,300,0,336,0,164,0,-36,0,262
540,STEP_L,300,0,292,0,172,0,8,0,273
560,STEP_L,300,0,301,0,171,0,-1,0,284
580,STEP_L,300,0,334,0,165,0,-34,0,295
600,STEP_L,300,0,336,0,164,0,-36,0,305
620,STEP_L,300,0,292,0,172,0,8,0,316
640,STEP_L,300,0,301,0,171,0,-1,0,327
660,STEP_L,300,0,334,0,165,0,-34,0,338
680,STEP_L,300,0,336,0,164,0,-36,0,348
700,STEP_L,300,0,292,0,172,0,8,0,359
720,STEP_L,300,0,301,0,171,0,-1,0,370
740,STEP_L,300,0,334,0,165,0,-34,0,381
760,STEP_L,300,0,336,0,164,0,-36,0,391
780,STEP_L,300,0,292,0,172,0,8,0,402
800,STEP_L,300,0,301,0,171,0,-1,0,413
820,STEP_L,300,0,301,0,171,0,-1,0,424
840,STEP_L,300,0,334,0,165,0,-34,0,434
860,STEP_L,300,0,292,0,172,0,8,0,445
880,STEP_L,300,0,301,0,171,0,-1,0,456
900,STEP_L,300,0,301,0,171,0,-1,0,467
920,STEP_L,300,0,334,0,165,0,-34,0,477
940,STEP_L,300,0,292,0,172,0,8,0,488
960,STEP_L,300,0,301,0,171,0,-1,0,499
980,STEP_L,300,0,301,0,171,0,-1,0,510
1000,STEP_L,300,0,334,0,165,0,-34,0,521
1020,STEP_L,300,0,336,0,164,0,-36,0,531
1040,STEP_L,300,0,292,0,172,0,8,0,542
1060,STEP_L,300,0,301,0,171,0,-1,0,553
1080,STEP_L,300,0,334,0,165,0,-34,0,564
1100,STEP_L,300,0,336,0,164,0,-36,0,574
1120,STEP_L,300,0,292,0,172,0,8,0,585
1140,STEP_L,300,0,301,0,171,0,-1,0,596
1160,STEP_L,300,0,301,0,171,0,-1,0,607
1180,STEP_L,300,0,334,0,165,0,-34,0,617
1200,STEP_L,300,0,292,0,172,0,8,0,628
1220,STEP_L,300,0,301,0,171,0,-1,0,639
1240,STEP_L,300,0,301,0,171,0,-1,0,650
1260,STEP_L,300,0,334,0,165,0,-34,0,660
1280,STEP_L,300,0,292,0,172,0,8,0,671
1300,STEP_L,300,0,301,0,171,0,-1,0,682
1320,STEP_L,300,0,301,0,171,0,-1,0,693
1340,STEP_L,300,0,334,0,165,0,-34,0,704
1360,STEP_L,300,0,336,0,164,0,-36,0,714
1380,STEP_L,300,0,292,0,172,0,8,0,725
1400,STEP_L,300,0,301,0,171,0,-1,0,736
1420,STEP_L,300,0,334,0,165,0,-34,0,747
1440,STEP_L,300,0,336,0,164,0,-36,0,757
1460,STEP_L,300,0,292,0,172,0,8,0,768
1480,STEP_L,300,0,301,0,171,0,-1,0,779
1500,STEP_L,300,0,334,0,165,0,-34,0,790
1520,STEP_L,300,0,336,0,164,0,-36,0,800
1540,STEP_L,300,0,292,0,172,0,8,0,811
1560,STEP_L,300,0,301,0,171,0,-1,0,822
1580,STEP_L,300,0,301,0,171,0,-1,0,833
1600,STEP_L,300,0,334,0,165,0,-34,0,843
1620,STEP_L,300,0,292,0,172,0,8,0,854
1640,STEP_L,300,0,301,0,171,0,-1,0,865
1660,STEP_L,300,0,301,0,171,0,-1,0,876
1680,STEP_L,300,0,334,0,165,0,-34,0,887
1700,STEP_L,300,0,336,0,164,0,-36,0,897
1720,STEP_L,300,0,292,0,172,0,8,0,908
1740,STEP_L,300,0,301,0,171,0,-1,0,919
1760,STEP_L,300,0,334,0,165,0,-34,0,930
1780,STEP_L,300,0,336,0,164,0,-36,0,940
