time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_R,0,300,0,43,0,331,0,257,-2
40,STEP_R,0,300,0,252,0,195,0,48,-11
60,STEP_R,0,300,0,342,0,137,0,-42,-22
80,STEP_R,0,300,0,293,0,168,0,7,-33
100,STEP_R,0,300,0,301,0,164,0,-1,-44
120,STEP_R,0,300,0,334,0,142,0,-34,-54
140,STEP_R,0,300,0,292,0,169,0,8,-65
160,STEP_R,0,300,0,290,0,170,0,10,-75
180,STEP_R,0,300,0,300,0,164,0,0,-86
200,STEP_R,0,300,0,334,0,142,0,-34,-97
220,STEP_R,0,300,0,292,0,169,0,8,-107
240,STEP_R,0,300,0,333,0,143,0,-33,-118
260,STEP_R,0,300,0,292,0,169,0,8,-128
280,STEP_R,0,300,0,333,0,143,0,-33,-139
300,STEP_R,0,300,0,292,0,169,0,8,-149
320,STEP_R,0,300,0,301,0,164,0,-1,-160
340,STEP_R,0,300,0,290,0,170,0,10,-170
360,STEP_R,0,300,0,300,0,164,0,0,-181
380,STEP_R,0,300,0,290,0,170,0,10,-191
400,STEP_R,0,300,0,300,0,164,0,0,-202
420,STEP_R,0,300,0,290,0,170,0,10,-212
440,STEP_R,0,300,0,300,0,164,0,0,-223
460,STEP_R,0,300,0,290,0,170,0,10,-233
480,STEP_R,0,300,0,300,0,164,0,0,-244
500,STEP_R,0,300,0,334,0,142,0,-34,-254
520,STEP_R,0,300,0,292,0,169,0,8,-265
540,STEP_R,0,300,0,333,0,143,0,-33,-275
560,STEP_R,0,300,0,292,0,169,0,8,-286
580,STEP_R,0,300,0,333,0,143,0,-33,-296
600,STEP_R,0,300,0,292,0,169,0,8,-307
620,STEP_R,0,300,0,301,0,164,0,-1,-318
640,STEP_R,0,300,0,290,0,170,0,10,-328
660,STEP_R,0,300,0,300,0,164,0,0,-339
680,STEP_R,0,300,0,290,0,170,0,10,-349
700,STEP_R,0,300,0,300,0,164,0,0,-360
720,STEP_R,0,300,0,290,0,170,0,10,-370
740,STEP_R,0,300,0,300,0,164,0,0,-381
760,STEP_R,0,300,0,334,0,142,0,-34,-391
780,STEP_R,0,300,0,292,0,169,0,8,-402
800,STEP_R,0,300,0,333,0,143,0,-33,-412
820,STEP_R,0,300,0,292,0,169,0,8,-423
840,STEP_R,0,300,0,333,0,143,0,-33,-433
860,STEP_R,0,300,0,292,0,169,0,8,-444
880,STEP_R,0,300,0,333,0,143,0,-33,-454
900,STEP_R,0,300,0,292,0,169,0,8,-465
920,STEP_R,0,300,0,301,0,164,0,-1,-475
940,STEP_R,0,300,0,290,0,170,0,10,-486
960,STEP_R,0,300,0,333,0,143,0,-33,-497
980,STEP_R,0,300,0,292,0,169,0,8,-507
1000,STEP_R,0,300,0,301,0,164,0,-1,-518
1020,STEP_R,0,300,0,290,0,170,0,10,-528
1040,STEP_R,0,300,0,300,0,164,0,0,-539
1060,STEP_R,0,300,0,334,0,142,0,-34,-549
1080,STEP_R,0,300,0,292,0,169,0,8,-560
1100,STEP_R,0,300,0,290,0,170,0,10,-570
1120,STEP_R,0,300,0,300,0,164,0,0,-581
1140,STEP_R,0,300,0,334,0,142,0,-34,-591
1160,STEP_R,0,300,0,292,0,169,0,8,-602
1180,STEP_R,0,300,0,333,0,143,0,-33,-613
1200,STEP_R,0,300,0,292,0,169,0,8,-623
1220,STEP_R,0,300,0,301,0,164,0,-1,-633
1240,STEP_R,0,300,0,290,0,170,0,10,-644
1260,STEP_R,0,300,0,333,0,143,0,-33,-655
1280,STEP_R,0,300,0,292,0,169,0,8,-665
1300,STEP_R,0,300,0,301,0,164,0,-1,-676
1320,STEP_R,0,300,0,290,0,170,0,10,-686
1340,STEP_R,0,300,0,300,0,164,0,0,-697
1360,STEP_R,0,300,0,334,0,142,0,-34,-707
1380,STEP_R,0,300,0,292,0,169,0,8,-718
1400,STEP_R,0,300,0,290,0,170,0,10,-728
1420,STEP_R,0,300,0,300,0,164,0,0,-739
1440,STEP_R,0,300,0,334,0,142,0,-34,-749
1460,STEP_R,0,300,0,292,0,169,0,8,-760
1480,STEP_R,0,300,0,333,0,143,0,-33,-771
1500,STEP_R,0,300,0,292,0,169,0,8,-781
1520,STEP_R,0,300,0,301,0,164,0,-1,-791
1540,STEP_R,0,300,0,290,0,170,0,10,-802
1560,STEP_R,0,300,0,333,0,143,0,-33,-813
1580,STEP_R,0,300,0,336,0,141,0,-36,-823
1600,STEP_R,0,300,0,292,0,169,0,8,-834
1620,STEP_R,0,300,0,290,0,170,0,10,-844
1640,STEP_R,0,300,0,300,0,164,0,0,-855
1660,STEP_R,0,300,0,334,0,142,0,-34,-865
1680,STEP_R,0,300,0,292,0,169,0,8,-876
1700,STEP_R,0,300,0,333,0,143,0,-33,-886
1720,STEP_R,0,300,0,292,0,169,0,8,-897
1740,STEP_R,0,300,0,333,0,143,0,-33,-907
1760,STEP_R,0,300,0,292,0,169,0,8,-918
1780,STEP_R,0,300,0,301,0,164,0,-1,-929
