time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_R,0,300,0,43,0,254,0,257,-2
40,STEP_R,0,300,0,209,0,197,0,91,-9
60,STEP_R,0,300,0,274,0,176,0,26,-18
80,STEP_R,0,300,0,332,0,156,0,-32,-29
100,STEP_R,0,300,0,292,0,169,0,8,-40
120,STEP_R,0,300,0,301,0,167,0,-1,-50
140,STEP_R,0,300,0,301,0,166,0,-1,-61
160,STEP_R,0,300,0,334,0,155,0,-34,-72
180,STEP_R,0,300,0,292,0,168,0,8,-83
200,STEP_R,0,300,0,301,0,166,0,-1,-93
220,STEP_R,0,300,0,334,0,155,0,-34,-104
240,STEP_R,0,300,0,336,0,154,0,-36,-115
260,STEP_R,0,300,0,292,0,168,0,8,-126
280,STEP_R,0,300,0,301,0,166,0,-1,-136
300,STEP_R,0,300,0,334,0,155,0,-34,-147
320,STEP_R,0,300,0,336,0,154,0,-36,-158
340,STEP_R,0,300,0,292,0,168,0,8,-168
360,STEP_R,0,300,0,301,0,166,0,-1,-179
380,STEP_R,0,300,0,334,0,154,0,-34,-190
400,STEP_R,0,300,0,292,0,167,0,8,-201
420,STEP_R,0,300,0,301,0,165,0,-1,-211
440,STEP_R,0,300,0,334,0,154,0,-34,-222
460,STEP_R,0,300,0,336,0,153,0,-36,-233
480,STEP_R,0,300,0,292,0,167,0,8,-243
500,STEP_R,0,300,0,301,0,165,0,-1,-254
520,STEP_R,0,300,0,334,0,154,0,-34,-265
540,STEP_R,0,300,0,292,0,167,0,8,-275
560,STEP_R,0,300,0,333,0,154,0,-33,-286
580,STEP_R,0,300,0,336,0,153,0,-36,-297
600,STEP_R,0,300,0,292,0,167,0,8,-308
620,STEP_R,0,300,0,301,0,165,0,-1,-318
640,STEP_R,0,300,0,334,0,154,0,-34,-329
660,STEP_R,0,300,0,292,0,167,0,8,-340
680,STEP_R,0,300,0,301,0,164,0,-1,-350
700,STEP_R,0,300,0,334,0,153,0,-34,-361
720,STEP_R,0,300,0,292,0,166,0,8,-372
740,STEP_R,0,300,0,301,0,164,0,-1,-382
760,STEP_R,0,300,0,334,0,153,0,-34,-393
780,STEP_R,0,300,0,292,0,166,0,8,-404
800,STEP_R,0,300,0,301,0,164,0,-1,-414
820,STEP_R,0,300,0,290,0,167,0,10,-425
840,STEP_R,0,300,0,300,0,164,0,0,-435
860,STEP_R,0,300,0,301,0,164,0,-1,-446
880,STEP_R,0,300,0,290,0,167,0,10,-457
900,STEP_R,0,300,0,300,0,164,0,0,-467
920,STEP_R,0,300,0,334,0,153,0,-34,-478
940,STEP_R,0,300,0,292,0,166,0,8,-488
960,STEP_R,0,300,0,301,0,164,0,-1,-499
980,STEP_R,0,300,0,334,0,153,0,-34,-510
1000,STEP_R,0,300,0,292,0,166,0,8,-520
1020,STEP_R,0,300,0,333,0,153,0,-33,-531
1040,STEP_R,0,300,0,292,0,166,0,8,-542
1060,STEP_R,0,300,0,301,0,164,0,-1,-552
1080,STEP_R,0,300,0,334,0,153,0,-34,-563
1100,STEP_R,0,300,0,292,0,166,0,8,-574
1120,STEP_R,0,300,0,301,0,164,0,-1,-584
1140,STEP_R,0,300,0,334,0,153,0,-34,-595
1160,STEP_R,0,300,0,292,0,166,0,8,-605
1180,STEP_R,0,300,0,301,0,164,0,-1,-616
1200,STEP_R,0,300,0,290,0,167,0,10,-627
1220,STEP_R,0,300,0,300,0,164,0,0,-637
1240,STEP_R,0,300,0,334,0,153,0,-34,-648
1260,STEP_R,0,300,0,292,0,166,0,8,-659
1280,STEP_R,0,300,0,301,0,164,0,-1,-669
1300,STEP_R,0,300,0,334,0,153,0,-34,-680
1320,STEP_R,0,300,0,292,0,166,0,8,-691
1340,STEP_R,0,300,0,301,0,164,0,-1,-701
1360,STEP_R,0,300,0,290,0,167,0,10,-712
1380,STEP_R,0,300,0,300,0,164,0,0,-722
1400,STEP_R,0,300,0,301,0,163,0,-1,-733
1420,STEP_R,0,300,0,290,0,167,0,10,-744
1440,STEP_R,0,300,0,300,0,163,0,0,-754
1460,STEP_R,0,300,0,334,0,152,0,-34,-765
1480,STEP_R,0,300,0,292,0,165,0,8,-775
1500,STEP_R,0,300,0,333,0,152,0,-33,-786
1520,STEP_R,0,300,0,292,0,165,0,8,-797
1540,STEP_R,0,300,0,301,0,163,0,-1,-807
1560,STEP_R,0,300,0,334,0,152,0,-34,-818
1580,STEP_R,0,300,0,292,0,165,0,8,-828
1600,STEP_R,0,300,0,333,0,152,0,-33,-839
1620,STEP_R,0,300,0,292,0,165,0,8,-850
1640,STEP_R,0,300,0,301,0,163,0,-1,-860
1660,STEP_R,0,300,0,334,0,152,0,-34,-871
1680,STEP_R,0,300,0,292,0,165,0,8,-881
1700,STEP_R,0,300,0,301,0,163,0,-1,-892
1720,STEP_R,0,300,0,290,0,166,0,10,-903
1740,STEP_R,0,300,0,300,0,163,0,0,-913
1760,STEP_R,0,300,0,334,0,152,0,-34,-924
1780,STEP_R,0,300,0,292,0,165,0,8,-935
1800,STEP_R,0,300,0,301,0,162,0,-1,-945
1820,STEP_R,0,300,0,290,0,166,0,10,-956
1840,STEP_R,0,300,0,300,0,162,0,0,-966
1860,STEP_R,0,300,0,334,0,151,0,-34,-977
1880,STEP_R,0,300,0,292,0,164,0,8,-987
1900,STEP_R,0,300,0,301,0,162,0,-1,-998
1920,STEP_R,0,300,0,290,0,165,0,10,-1008
1940,STEP_R,0,300,0,300,0,162,0,0,-1019
1960,STEP_R,0,300,0,334,0,151,0,-34,-1030
1980,STEP_R,0,300,0,292,0,164,0,8,-1040
2000,STEP_R,0,300,0,333,0,151,0,-33,-1051
2020,STEP_R,0,300,0,292,0,164,0,8,-1061
2040,STEP_R,0,300,0,333,0,151,0,-33,-1072
2060,STEP_R,0,300,0,292,0,164,0,8,-1083
2080,STEP_R,0,300,0,301,0,162,0,-1,-1093
2100,STEP_R,0,300,0,290,0,165,0,10,-1104
2120,STEP_R,0,300,0,300,0,162,0,0,-1114
2140,STEP_R,0,300,0,290,0,165,0,10,-1125
2160,STEP_R,0,300,0,300,0,162,0,0,-1135
2180,STEP_R,0,300,0,334,0,151,0,-34,-1146
2200,STEP_R,0,300,0,292,0,164,0,8,-1156
2220,STEP_R,0,300,0,301,0,162,0,-1,-1167
2240,STEP_R,0,300,0,290,0,165,0,10,-1177
2260,STEP_R,0,300,0,300,0,162,0,0,-1188
2280,STEP_R,0,300,0,290,0,165,0,10,-1199
2300,STEP_R,0,300,0,300,0,162,0,0,-1209
2320,STEP_R,0,300,0,334,0,150,0,-34,-1220
2340,STEP_R,0,300,0,292,0,163,0,8,-1230
2360,STEP_R,0,300,0,333,0,150,0,-33,-1241
2380,STEP_R,0,300,0,292,0,163,0,8,-1251
2400,STEP_R,0,300,0,333,0,150,0,-33,-1262
2420,STEP_R,0,300,0,292,0,163,0,8,-1273
2440,STEP_R,0,300,0,301,0,161,0,-1,-1283
2460,STEP_R,0,300,0,290,0,164,0,10,-1293
