time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
1740,STEP_L,300,0,333,0,145,0,-33,0,913
1760,STEP_L,300,0,292,0,177,0,8,0,924
1780,STEP_L,300,0,301,0,171,0,-1,0,934
1800,STEP_L,300,0,290,0,179,0,10,0,945
1820,STEP_L,300,0,300,0,171,0,0,0,955
1840,STEP_L,300,0,334,0,144,0,-34,0,966
1860,STEP_L,300,0,292,0,177,0,8,0,976
1880,STEP_L,300,0,301,0,171,0,-1,0,987
1900,STEP_L,300,0,290,0,179,0,10,0,998
1920,STEP_L,300,0,300,0,171,0,0,0,1008
1940,STEP_L,300,0,290,0,179,0,10,0,1019
1960,STEP_L,300,0,300,0,171,0,0,0,1030
1980,STEP_L,300,0,301,0,171,0,-1,0,1040
2000,STEP_L,300,0,290,0,179,0,10,0,1051
2020,STEP_L,300,0,300,0,171,0,0,0,1061
2040,STEP_L,300,0,290,0,179,0,10,0,1072
2060,STEP_L,300,0,300,0,171,0,0,0,1082
2080,STEP_L,300,0,334,0,144,0,-34,0,1093
2100,STEP_L,300,0,292,0,177,0,8,0,1104
2120,STEP_L,300,0,301,0,171,0,-1,0,1114
2140,STEP_L,300,0,290,0,179,0,10,0,1125
2160,STEP_L,300,0,300,0,171,0,0,0,1135
2180,STEP_L,300,0,334,0,144,0,-34,0,1146
2200,STEP_L,300,0,292,0,177,0,8,0,1156
2220,STEP_L,300,0,333,0,145,0,-33,0,1167
2240,STEP_L,300,0,292,0,177,0,8,0,1178
2260,STEP_L,300,0,301,0,171,0,-1,0,1188
2280,STEP_L,300,0,290,0,179,0,10,0,1199
2300,STEP_L,300,0,300,0,171,0,0,0,1209
2320,STEP_L,300,0,334,0,144,0,-34,0,1220
2340,STEP_L,300,0,292,0,177,0,8,0,1231
2360,STEP_L,300,0,301,0,171,0,-1,0,1241
2380,STEP_L,300,0,290,0,179,0,10,0,1252
2400,STEP_L,300,0,300,0,171,0,0,0,1262
2420,STEP_L,300,0,334,0,144,0,-34,0,1273
2440,STEP_L,300,0,292,0,177,0,8,0,1283
2460,STEP_L,300,0,333,0,145,0,-33,0,1294
2480,STEP_L,300,0,292,0,177,0,8,0,1305
