time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
20,STEP_R,0,300,0,43,0,369,0,257,-3
40,STEP_R,0,300,0,263,0,193,0,37,-13
60,STEP_R,0,300,0,342,0,131,0,-42,-25
80,STEP_R,0,300,0,304,0,161,0,-4,-35
100,STEP_R,0,300,0,290,0,172,0,10,-46
120,STEP_R,0,300,0,300,0,164,0,0,-56
140,STEP_R,0,300,0,290,0,172,0,10,-67
160,STEP_R,0,300,0,300,0,164,0,0,-77
180,STEP_R,0,300,0,290,0,172,0,10,-88
200,STEP_R,0,300,0,300,0,164,0,0,-98
220,STEP_R,0,300,0,290,0,172,0,10,-109
240,STEP_R,0,300,0,300,0,164,0,0,-119
260,STEP_R,0,300,0,290,0,172,0,10,-130
280,STEP_R,0,300,0,300,0,164,0,0,-140
300,STEP_R,0,300,0,290,0,172,0,10,-151
320,STEP_R,0,300,0,300,0,164,0,0,-161
340,STEP_R,0,300,0,334,0,137,0,-34,-172
360,STEP_R,0,300,0,292,0,170,0,8,-182
380,STEP_R,0,300,0,290,0,172,0,10,-193
400,STEP_R,0,300,0,300,0,164,0,0,-203
420,STEP_R,0,300,0,334,0,137,0,-34,-214
440,STEP_R,0,300,0,292,0,170,0,8,-224
460,STEP_R,0,300,0,333,0,138,0,-33,-235
480,STEP_R,0,300,0,292,0,170,0,8,-245
500,STEP_R,0,300,0,333,0,138,0,-33,-256
520,STEP_R,0,300,0,292,0,170,0,8,-266
540,STEP_R,0,300,0,333,0,138,0,-33,-277
560,STEP_R,0,300,0,292,0,170,0,8,-287
580,STEP_R,0,300,0,333,0,138,0,-33,-298
600,STEP_R,0,300,0,292,0,170,0,8,-309
620,STEP_R,0,300,0,301,0,164,0,-1,-319
640,STEP_R,0,300,0,290,0,172,0,10,-329
660,STEP_R,0,300,0,333,0,138,0,-33,-340
680,STEP_R,0,300,0,292,0,170,0,8,-351
700,STEP_R,0,300,0,301,0,164,0,-1,-361
720,STEP_R,0,300,0,290,0,172,0,10,-371
740,STEP_R,0,300,0,300,0,164,0,0,-382
760,STEP_R,0,300,0,290,0,172,0,10,-393
780,STEP_R,0,300,0,300,0,164,0,0,-403
800,STEP_R,0,300,0,290,0,172,0,10,-414
820,STEP_R,0,300,0,300,0,164,0,0,-424
840,STEP_R,0,300,0,290,0,172,0,10,-435
860,STEP_R,0,300,0,300,0,164,0,0,-445
880,STEP_R,0,300,0,334,0,137,0,-34,-456
900,STEP_R,0,300,0,292,0,170,0,8,-466
920,STEP_R,0,300,0,290,0,172,0,10,-477
940,STEP_R,0,300,0,300,0,164,0,0,-487
960,STEP_R,0,300,0,334,0,137,0,-34,-498
980,STEP_R,0,300,0,292,0,170,0,8,-508
1000,STEP_R,0,300,0,333,0,138,0,-33,-519
1020,STEP_R,0,300,0,292,0,170,0,8,-529
1040,STEP_R,0,300,0,333,0,138,0,-33,-540
1060,STEP_R,0,300,0,292,0,170,0,8,-550
1080,STEP_R,0,300,0,333,0,138,0,-33,-561
1100,STEP_R,0,300,0,292,0,170,0,8,-572
1120,STEP_R,0,300,0,301,0,164,0,-1,-582
1140,STEP_R,0,300,0,290,0,172,0,10,-592
1160,STEP_R,0,300,0,333,0,138,0,-33,-603
1180,STEP_R,0,300,0,292,0,170,0,8,-614
1200,STEP_R,0,300,0,301,0,164,0,-1,-624
1220,STEP_R,0,300,0,290,0,172,0,10,-634
1240,STEP_R,0,300,0,300,0,164,0,0,-645
1260,STEP_R,0,300,0,290,0,172,0,10,-655
1280,STEP_R,0,300,0,300,0,164,0,0,-666
1300,STEP_R,0,300,0,290,0,172,0,10,-677
1320,STEP_R,0,300,0,300,0,164,0,0,-687
1340,STEP_R,0,300,0,290,0,172,0,10,-698
1360,STEP_R,0,300,0,300,0,164,0,0,-708
1380,STEP_R,0,300,0,334,0,137,0,-34,-719
1400,STEP_R,0,300,0,292,0,170,0,8,-729
1420,STEP_R,0,300,0,290,0,172,0,10,-740
1440,STEP_R,0,300,0,300,0,164,0,0,-750
1460,STEP_R,0,300,0,334,0,137,0,-34,-761
1480,STEP_R,0,300,0,292,0,170,0,8,-771
1500,STEP_R,0,300,0,333,0,138,0,-33,-782
1520,STEP_R,0,300,0,292,0,170,0,8,-792
1540,STEP_R,0,300,0,333,0,138,0,-33,-803
1560,STEP_R,0,300,0,292,0,170,0,8,-813
1580,STEP_R,0,300,0,333,0,138,0,-33,-824
1600,STEP_R,0,300,0,292,0,170,0,8,-834
1620,STEP_R,0,300,0,333,0,138,0,-33,-845
1640,STEP_R,0,300,0,292,0,170,0,8,-856
1660,STEP_R,0,300,0,301,0,164,0,-1,-866
1680,STEP_R,0,300,0,290,0,172,0,10,-876
1700,STEP_R,0,300,0,300,0,164,0,0,-887
1720,STEP_R,0,300,0,290,0,172,0,10,-898
1740,STEP_R,0,300,0,300,0,164,0,0,-908
1760,STEP_R,0,300,0,290,0,172,0,10,-919
1780,STEP_R,0,300,0,300,0,164,0,0,-929
