time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
1060,SQUARE,185,111,69,118,0,0,0,0,0,6,48,1,164,0,0,0
1080,SQUARE,185,111,113,116,0,0,0,0,0,6,48,1,167,0,0,0
1100,SQUARE,182,106,72,116,0,0,0,0,0,11,32,1,170,0,0,0
1120,SQUARE,180,104,113,116,0,0,0,0,0,11,32,1,173,0,0,0
1140,SQUARE,178,102,72,116,0,0,0,0,0,11,32,1,176,0,0,0
1160,SQUARE,178,102,113,72,0,0,0,0,0,11,32,1,179,0,0,0
1180,SQUARE,182,78,104,113,0,0,0,0,0,23,96,1,181,0,0,0
1200,SQUARE,169,71,115,115,0,0,0,0,0,23,96,1,183,0,0,0
1220,SQUARE,170,70,105,61,0,0,0,0,0,23,96,1,185,0,0,0
1240,SQUARE,156,84,115,69,0,0,0,0,0,23,96,1,186,0,0,0
1260,SQUARE,156,84,105,113,0,0,0,0,0,23,96,1,188,0,0,0
1280,SQUARE,156,84,71,72,0,0,0,0,0,23,96,1,190,0,0,0
1300,SQUARE,156,84,113,113,0,0,0,0,0,23,96,1,191,0,0,0
1320,SQUARE,156,84,72,104,0,0,0,0,0,23,96,1,191,0,0,0
1340,SQUARE,156,84,113,104,0,0,0,0,0,23,96,1,191,0,0,0
1360,SQUARE,156,84,104,60,0,0,0,0,0,23,96,1,191,0,0,0
1380,SQUARE,156,84,71,69,0,0,0,0,0,23,96,1,191,0,0,0
1400,SQUARE,156,84,69,102,0,0,0,0,0,23,96,1,192,0,0,0
1420,SQUARE,156,84,69,60,0,0,0,0,0,23,96,1,192,0,0,0
1440,SQUARE,156,84,113,69,0,0,0,0,0,23,96,1,193,0,0,0
1460,SQUARE,156,84,104,69,0,0,0,0,0,23,96,1,195,0,0,0
1480,SQUARE,156,84,104,69,0,0,0,0,0,23,96,1,196,0,0,0
1500,SQUARE,156,84,71,102,0,0,0,0,0,23,96,1,197,0,0,0
1520,SQUARE,156,84,113,71,0,0,0,0,0,23,96,1,198,0,0,0
1540,SQUARE,156,84,104,102,0,0,0,0,0,23,96,1,200,0,0,0
1560,SQUARE,156,84,104,71,0,0,0,0,0,23,96,1,201,0,0,0
1580,SQUARE,156,84,71,69,0,0,0,0,0,23,96,1,202,0,0,0
1600,SQUARE,156,84,113,69,0,0,0,0,0,23,96,1,204,0,0,0
1620,SQUARE,156,84,72,113,0,0,0,0,0,23,96,1,205,0,0,0
1640,SQUARE,170,70,113,104,0,0,0,0,0,36,64,1,206,0,0,0
1660,SQUARE,171,69,115,104,0,0,0,0,0,36,64,1,207,0,0,0
1680,SQUARE,156,84,159,104,0,0,0,0,0,36,64,1,208,0,0,0
1700,SQUARE,156,84,129,126,0,0,0,0,0,36,64,1,207,0,0,0
1720,SQUARE,156,84,105,105,0,0,0,0,0,36,64,1,207,0,0,0
1740,SQUARE,156,84,115,71,0,0,0,0,0,36,64,1,207,0,0,0
