time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
1400,SQUARE,167,73,173,118,0,0,0,0,0,6,48,1,11,0,0,0
1420,SQUARE,167,73,130,127,0,0,0,0,0,6,48,1,8,0,0,0
1440,SQUARE,167,73,171,160,0,0,0,0,0,6,48,1,6,0,0,0
1460,SQUARE,167,73,173,118,0,0,0,0,0,6,48,1,2,0,0,0
1480,SQUARE,167,73,173,127,0,0,0,0,0,6,48,1,-1,0,0,0
1500,SQUARE,167,73,184,127,0,0,0,0,0,6,48,1,-4,0,0,0
1520,SQUARE,167,73,174,160,0,0,0,0,0,6,48,1,-8,0,0,0
1540,SQUARE,167,73,217,162,0,0,0,0,0,6,48,1,-11,0,0,0
1560,SQUARE,167,73,176,118,0,0,0,0,0,6,48,1,-15,0,0,0
1580,SQUARE,167,73,185,159,0,0,0,0,0,6,48,1,-20,0,0,0
1600,SQUARE,167,73,218,118,0,0,0,0,0,6,48,1,-24,0,0,0
1620,SQUARE,167,73,220,127,0,0,0,0,0,6,48,1,-29,0,0,0
1640,SQUARE,167,73,176,116,0,0,0,0,0,6,48,1,-33,0,0,0
1660,SQUARE,167,73,185,126,0,0,0,0,0,6,48,1,-38,0,0,0
1680,SQUARE,167,73,185,160,0,0,0,0,0,6,48,1,-43,0,0,0
1700,SQUARE,167,73,185,118,0,0,0,0,0,6,48,1,-47,0,0,0
1720,SQUARE,167,73,185,127,0,0,0,0,0,6,48,1,-52,0,0,0
1740,SQUARE,167,73,185,116,0,0,0,0,0,6,48,1,-54,0,0,0
1760,SQUARE,167,73,185,159,0,0,0,0,0,6,48,1,-60,0,0,0
1780,SQUARE,167,73,229,118,0,0,0,0,0,6,48,1,-68,0,0,0
1800,SQUARE,167,73,220,116,0,0,0,0,0,6,48,1,-73,0,0,0
1820,SQUARE,167,73,176,126,0,0,0,0,0,6,48,1,-78,0,0,0
1840,SQUARE,167,73,185,116,0,0,0,0,0,6,48,1,-82,0,0,0
1860,SQUARE,167,73,185,116,0,0,0,0,0,6,48,1,-87,0,0,0
1880,SQUARE,167,73,185,116,0,0,0,0,0,6,48,1,-91,0,0,0
1900,SQUARE,167,73,185,116,0,0,0,0,0,6,48,1,-96,0,0,0
1920,SQUARE,167,73,218,116,0,0,0,0,0,6,48,1,-99,0,0,0
1940,SQUARE,157,83,220,116,0,0,0,0,0,2,16,1,-103,0,0,0
1960,SQUARE,137,103,187,159,0,0,0,0,0,2,16,1,-108,0,0,0
1980,SQUARE,132,108,218,118,0,0,0,0,0,2,16,1,-112,0,0,0
2000,SQUARE,120,120,176,116,0,0,0,0,0,0,24,1,-118,0,0,0
2020,SQUARE,120,120,185,116,0,0,0,0,0,0,24,1,-123,0,0,0
2040,SQUARE,120,120,218,126,0,0,0,0,0,0,24,1,-126,0,0,0
2060,SQUARE,120,120,176,116,0,0,0,0,0,0,24,1,-128,0,0,0
2080,SQUARE,120,120,217,126,0,0,0,0,0,0,24,1,-130,0,0,0
2100,SQUARE,120,120,176,160,0,0,0,0,0,0,24,1,-132,0,0,0
2120,SQUARE,120,120,174,162,0,0,0,0,0,0,24,1,-133,0,0,0
2140,SQUARE,120,120,217,162,0,0,0,0,0,0,24,1,-134,0,0,0
2160,SQUARE,120,120,176,118,0,0,0,0,0,0,24,1,-136,0,0,0
2180,SQUARE,102,138,174,127,0,0,0,0,0,-6,12,1,-138,0,0,0
2200,SQUARE,86,154,174,127,0,0,0,0,0,-6,12,1,-139,0,0,0
2220,SQUARE,73,167,174,171,0,0,0,0,0,-6,12,1,-140,0,0,0
2240,SQUARE,73,167,174,162,0,0,0,0,0,-6,12,1,-140,0,0,0
2260,SQUARE,73,167,163,173,0,0,0,0,0,-6,12,1,-140,0,0,0
2280,SQUARE,73,167,173,173,0,0,0,0,0,-6,12,1,-139,0,0,0
2300,SQUARE,73,167,163,173,0,0,0,0,0,-6,12,1,-138,0,0,0
2320,SQUARE,73,167,173,206,0,0,0,0,0,-6,12,1,-137,0,0,0
2340,SQUARE,73,167,130,176,0,0,0,0,0,-6,12,1,-135,0,0,0
2360,SQUARE,73,167,171,174,0,0,0,0,0,-6,12,1,-132,0,0,0
2380,SQUARE,73,167,162,174,0,0,0,0,0,-6,12,1,-130,0,0,0
