time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff,line_error,line_mask,line_valid,yaw_x10,corner_count,square_state,turn_travel_mm
20,SQUARE,4,4,0,0,48,48,4,4,1,0,24,1,0,0,0,0
40,SQUARE,8,8,10,43,46,27,-2,-35,0,0,24,1,0,0,0,0
60,SQUARE,13,13,0,2,56,55,13,11,0,0,24,1,0,0,0,0
80,SQUARE,17,17,0,43,59,35,17,-26,-1,0,24,1,0,0,0,0
100,SQUARE,22,22,10,2,58,63,12,20,0,0,24,1,0,0,0,0
120,SQUARE,26,26,0,43,68,44,26,-17,-1,0,24,1,0,0,0,0
140,SQUARE,31,31,10,46,67,47,21,-15,-1,0,24,1,0,0,0,0
160,SQUARE,36,36,44,46,53,52,-8,-10,-1,0,24,1,0,0,0,0
180,SQUARE,40,40,46,46,55,55,-6,-6,-1,0,24,1,0,0,0,0
200,SQUARE,45,45,13,46,78,60,32,-1,-1,0,24,1,0,0,0,0
220,SQUARE,49,49,11,13,83,81,38,36,0,0,24,1,0,0,0,0
240,SQUARE,54,54,55,55,63,63,-1,-1,-1,0,24,1,0,0,0,0
260,SQUARE,58,58,46,14,70,89,12,44,-2,0,24,1,0,0,0,0
280,SQUARE,63,63,57,55,69,70,6,8,-2,0,24,1,0,0,0,0
300,SQUARE,67,67,14,57,97,72,53,10,-2,0,24,1,0,0,0,0
320,SQUARE,72,72,22,101,98,53,50,-29,-2,0,24,1,0,0,0,0
340,SQUARE,76,76,99,60,57,79,-23,16,-2,0,24,1,0,0,0,0
360,SQUARE,81,81,60,58,84,85,21,23,-3,0,24,1,0,0,0,0
380,SQUARE,85,85,58,68,88,82,27,17,-3,0,24,1,0,0,0,0
400,SQUARE,90,90,58,102,93,69,32,-12,-3,0,24,1,0,0,0,0
420,SQUARE,94,94,68,60,91,95,26,34,-3,0,24,1,0,0,0,0
440,SQUARE,99,99,102,112,77,71,-3,-13,-3,0,24,1,0,0,0,0
460,SQUARE,104,104,71,104,99,80,33,0,-4,0,24,1,0,0,0,0
480,SQUARE,108,108,69,104,103,83,39,4,-4,0,24,1,0,0,0,0
500,SQUARE,113,113,69,115,108,82,44,-2,-4,0,24,1,0,0,0,0
520,SQUARE,117,117,113,105,86,90,4,12,-5,0,24,1,0,0,0,0
540,SQUARE,122,122,104,115,96,90,18,7,-5,0,24,1,0,0,0,0
560,SQUARE,126,126,115,115,93,93,11,11,-5,0,24,1,0,0,0,0
580,SQUARE,131,131,115,159,98,73,16,-28,-5,0,24,1,0,0,0,0
600,SQUARE,135,135,115,118,101,99,20,17,-6,0,24,1,0,0,0,0
620,SQUARE,140,140,115,116,106,105,25,24,-6,0,24,1,0,0,0,0
640,SQUARE,144,144,115,126,109,103,29,18,-7,0,24,1,0,0,0,0
660,SQUARE,149,149,126,160,108,89,23,-11,-8,0,24,1,0,0,0,0
680,SQUARE,153,153,116,162,118,92,37,-9,-7,0,24,1,0,0,0,0
700,SQUARE,158,158,159,162,98,96,-1,-4,-7,0,24,1,0,0,0,0
720,SQUARE,162,162,162,162,100,100,0,0,-8,0,24,1,0,0,0,0
740,SQUARE,167,167,162,162,103,103,5,5,-9,0,24,1,0,0,0,0
760,SQUARE,172,172,162,173,108,103,10,-1,-9,0,24,1,0,0,0,0
780,SQUARE,176,176,162,163,112,111,14,13,-9,0,24,1,0,0,0,0
800,SQUARE,181,181,129,173,136,110,52,8,-10,0,24,1,0,0,0,0
820,SQUARE,197,173,171,173,126,103,26,0,-10,2,16,1,0,0,0,0
840,SQUARE,202,178,173,173,129,107,29,5,-10,2,16,1,0,0,0,0
860,SQUARE,206,182,173,173,134,111,33,9,-10,2,16,1,0,0,0,0
880,SQUARE,211,187,173,173,138,116,38,14,-10,2,16,1,0,0,0,0
900,SQUARE,215,191,217,173,117,119,-2,18,-9,2,16,1,0,0,0,0
920,SQUARE,220,196,176,173,144,124,44,23,-9,2,16,1,0,0,0,0
940,SQUARE,224,200,217,184,125,122,7,16,-9,2,16,1,0,0,0,0
960,SQUARE,229,205,176,174,152,131,53,31,-9,2,16,1,0,0,0,0
980,SQUARE,233,209,185,184,151,130,48,25,-9,2,16,1,0,0,0,0
1000,SQUARE,238,214,185,185,155,133,53,29,-8,2,16,1,0,0,0,0
1020,SQUARE,242,218,229,218,134,119,13,0,-8,2,16,1,0,0,0,0
1040,SQUARE,247,223,220,220,143,121,27,3,-8,2,16,1,0,0,0,0
1060,SQUARE,252,228,187,187,167,145,65,41,-7,2,16,1,0,0,0,0
1080,SQUARE,256,232,229,229,147,124,27,3,-8,2,16,1,0,0,0,0
1100,SQUARE,261,237,231,220,150,134,30,17,-7,2,16,1,0,0,0,0
1120,SQUARE,265,241,188,231,179,131,77,10,-7,2,16,1,0,0,0,0
1140,SQUARE,270,246,229,188,159,161,41,58,-7,2,16,1,0,0,0,0
1160,SQUARE,262,262,199,229,170,153,63,33,-7,0,24,1,0,0,0,0
1180,SQUARE,267,267,273,231,132,155,-6,36,-7,0,24,1,0,0,0,0
1200,SQUARE,271,271,234,242,158,153,37,29,-7,0,24,1,0,0,0,0
1220,SQUARE,276,276,232,232,163,163,44,44,-7,0,24,1,0,0,0,0
1240,SQUARE,294,266,242,275,174,130,52,-9,-7,2,16,1,0,0,0,0
1260,SQUARE,297,273,276,234,157,159,21,39,-7,2,16,1,0,0,0,0
1280,SQUARE,301,277,234,243,185,158,67,34,-7,2,16,1,0,0,0,0
1300,SQUARE,306,282,286,243,160,162,20,39,-7,2,16,1,0,0,0,0
1320,SQUARE,289,307,278,276,149,166,11,31,-5,0,24,1,0,0,0,0
1340,SQUARE,303,303,245,278,181,162,58,25,-6,0,24,1,0,0,0,0
1360,SQUARE,308,308,287,245,161,185,21,63,-6,0,24,1,0,0,0,0
1380,SQUARE,326,298,278,287,182,152,48,11,-6,2,16,1,0,0,0,0
1400,SQUARE,329,305,289,289,179,157,40,16,-6,2,16,1,0,0,0,0
1420,SQUARE,335,307,289,246,184,184,46,61,-6,2,16,1,0,0,0,0
