time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
43680,1,188,119,-52,-41,38243,0.0,0.0,19
44073,1,191,108,-49,-52,37620,0.0,0.0,127
44178,1,191,102,-49,-58,38076,0.0,0.0,14
44282,1,191,103,-49,-57,38076,0.0,0.0,20
44398,1,191,104,-49,-56,38304,0.0,0.0,33
44498,1,191,105,-49,-55,38076,0.0,0.0,13
44598,1,213,105,-27,-55,38136,0.0,0.0,15
44698,1,229,104,-11,-56,39216,0.0,0.0,43
44798,1,227,105,-13,-55,39044,0.0,0.0,33
44898,1,225,105,-15,-55,39044,0.0,0.0,13
45001,1,225,105,-15,-55,39044,0.0,0.0,18
45107,1,211,104,-29,-56,38194,0.0,0.0,16
45231,1,191,103,-49,-57,37848,0.0,0.0,46
45398,1,189,104,-51,-56,38076,0.0,0.0,27
45498,1,190,104,-50,-56,38076,0.0,0.0,15
45598,1,190,105,-50,-55,38304,0.0,0.0,13
45704,1,190,104,-50,-56,38243,13.69,0.0,17
45831,1,219,106,-21,-54,27738,10.22,0.0,16
45931,1,261,104,21,-56,42042,-1.36,0.0,33
46031,1,258,105,18,-55,41630,-4.81,0.0,30
46131,1,239,105,-1,-55,40128,-1.14,0.0,35
46231,1,232,105,-8,-55,39498,2.23,0.0,16
46333,1,238,105,-2,-55,39952,1.0,0.0,13
46445,1,243,105,3,-55,40356,-1.0,0.0,18
46548,1,242,104,2,-56,40356,0.0,0.0,15
46664,1,243,104,3,-56,40533,0.0,0.0,18
46764,1,242,105,2,-55,40356,0.0,0.0,33
46864,1,242,105,2,-55,40356,0.0,0.0,15
46964,1,253,104,13,-56,40991,7.31,0.0,19
47070,1,285,102,45,-58,44694,1.69,0.0,21
47180,1,291,101,51,-59,45741,-8.97,0.0,16
47297,1,260,103,20,-57,41907,-6.57,0.0,39
47497,1,237,103,-3,-57,39900,-1.0,0.0,32
47597,1,226,105,-14,-55,38817,1.97,0.0,14
47700,1,234,105,-6,-55,39725,1.0,0.0,17
47804,1,238,105,-2,-55,40128,-7.61,0.0,13
47931,1,243,105,3,-55,40356,-8.18,0.0,39
48050,1,215,103,-25,-57,38194,-6.31,0.0,17
48164,1,204,104,-36,-56,38076,6.12,0.0,14
48272,1,229,105,-11,-55,39271,1.72,0.0,16
48397,1,238,105,-2,-55,39900,1.0,0.0,34
48497,1,241,105,1,-55,40356,0.0,0.0,15
48599,1,241,105,1,-55,40584,0.0,0.0,13
48714,1,242,105,2,-55,28420,0.0,0.0,16
48820,1,241,106,1,-54,40356,0.0,0.0,18
48931,1,241,106,1,-54,40356,0.0,0.0,52
49063,1,241,106,1,-54,40356,0.0,0.0,43
49163,1,241,106,1,-54,40356,0.0,0.0,33
49264,1,242,105,2,-55,40356,0.0,0.0,13
49412,1,242,105,2,-55,40356,0.0,0.0,17
49530,1,249,105,9,-55,40812,7.32,0.0,20
49630,1,274,104,34,-56,43384,2.87,0.0,20
49730,1,290,102,50,-58,45312,-2.09,0.0,33
49830,1,286,103,46,-57,45120,-10.2,0.0,14
49938,1,262,103,22,-57,42090,-4.04,0.0,17
50047,1,234,104,-6,-56,39725,1.25,0.0,19
50152,1,234,103,-6,-57,39900,1.11,0.0,20
50263,1,236,104,-4,-56,40128,1.0,0.0,44
50363,1,239,104,-1,-56,40128,-7.55,0.0,36
50463,1,223,104,-17,-56,38646,-6.8,0.0,17
50563,1,197,104,-43,-56,37909,-1.71,0.0,33
50671,1,190,104,-50,-56,38076,11.49,0.0,18
50796,1,233,105,-7,-55,39271,4.37,0.0,39
50896,1,253,105,13,-55,41449,-1.59,0.0,33
50996,1,250,104,10,-56,41220,-1.91,0.0,16
51098,1,241,105,1,-55,40356,-1.0,0.0,14
51211,1,239,105,-1,-55,40356,0.0,0.0,19
51329,1,239,105,-1,-55,40356,0.0,0.0,40
51448,1,238,104,-2,-56,40128,0.0,0.0,39
51569,1,239,105,-1,-55,40128,0.0,0.0,25
51677,1,239,105,-1,-55,40128,0.0,0.0,22
51781,1,239,105,-1,-55,40128,0.0,0.0,19
51886,1,239,105,-1,-55,40128,0.0,0.0,18
51997,1,239,104,-1,-56,40075,8.2,0.0,17
52129,1,276,104,36,-56,43616,2.52,0.0,31
52229,1,296,102,56,-58,46215,-6.91,0.0,33
52330,1,282,102,42,-58,44460,-11.09,0.0,23
52431,1,211,104,-29,-56,38194,2.44,0.0,17
52546,1,214,105,-26,-55,26989,7.26,0.0,19
52650,1,245,105,5,-55,40584,0.0,0.0,19
52762,1,247,104,7,-56,40762,-1.66,0.0,18
52862,1,244,105,4,-55,40356,-1.14,0.0,32
52962,1,235,104,-5,-56,39725,-8.11,0.0,37
53062,1,201,103,-39,-57,38076,0.09,0.0,18
53167,1,197,105,-43,-55,37909,11.75,0.0,17
53295,1,235,106,-5,-54,28171,3.36,0.0,17
53461,1,251,105,11,-55,41220,-1.0,0.0,29
53564,1,249,105,9,-55,41220,-2.45,0.0,17
53675,1,238,105,-2,-55,40128,0.0,0.0,15
53795,1,238,105,-2,-55,40128,0.0,0.0,33
53895,1,236,104,-4,-56,40128,0.0,0.0,33
53996,1,237,105,-3,-55,40179,1.0,0.0,29
54104,1,237,104,-3,-56,40128,0.0,0.0,15
54228,1,238,104,-2,-56,39725,0.0,0.0,34
54328,1,237,104,-3,-56,39952,0.0,0.0,13
54428,1,237,104,-3,-56,39952,0.0,0.0,14
54532,1,244,104,4,-56,40356,7.91,0.0,16
54635,1,272,103,32,-57,43197,1.9,0.0,18
54761,1,280,102,40,-58,44460,-3.85,0.0,32
54864,1,249,102,9,-58,40991,-5.15,0.0,20
54968,1,234,104,-6,-56,39498,1.79,0.0,19
55075,1,237,104,-3,-56,39900,1.0,0.0,21
55179,1,240,104,0,-56,40356,0.0,0.0,18
55294,1,241,105,1,-55,40356,0.0,0.0,33
55475,1,241,104,1,-56,40128,-8.27,0.0,16
55585,1,190,104,-50,-56,38076,4.98,0.0,17
55694,1,198,104,-42,-56,37682,12.0,0.0,13
55794,1,255,104,15,-56,41220,1.09,0.0,18
55894,1,260,104,20,-56,42273,-5.19,0.0,14
55994,1,244,104,4,-56,40584,-1.61,0.0,20
56094,1,235,104,-5,-56,39672,1.28,0.0,18
56197,1,237,105,-3,-55,40128,1.0,0.0,22
56327,1,238,105,-2,-55,40128,0.0,0.0,34
56427,1,239,105,-1,-55,40128,0.0,0.0,34
56527,1,240,105,0,-55,40128,0.0,0.0,45
56627,1,240,105,0,-55,40128,0.0,0.0,15
56729,1,239,104,-1,-56,40356,0.0,0.0,13
56844,1,239,104,-1,-56,40356,0.0,0.0,17
56960,1,239,104,-1,-56,40356,0.0,0.0,33
57060,1,240,105,0,-55,40128,8.05,0.0,14
57163,1,263,104,23,-56,42090,4.59,0.0,19
57267,1,281,103,41,-57,44460,-4.27,0.0,17
57393,1,270,103,30,-57,42966,-10.0,0.0,18
57578,1,221,103,-19,-57,38590,0.0,0.0,32
57693,1,225,105,-15,-55,39044,5.29,0.0,18
57826,1,246,105,6,-55,40812,0.0,0.0,16
57926,1,247,105,7,-55,40812,-1.39,0.0,30
58026,1,242,104,2,-56,40356,-8.9,0.0,32
58126,1,205,104,-35,-56,37968,-4.41,0.0,34
58228,1,193,104,-47,-56,37909,12.0,0.0,13
58332,1,217,104,-23,-56,38701,6.03,0.0,13
58441,1,260,104,20,-56,41860,-4.59,0.0,17
58559,1,242,104,2,-56,40128,-2.49,0.0,33
58667,1,232,105,-8,-55,39672,2.06,0.0,12
58774,1,236,105,-4,-55,39900,1.21,0.0,22
58893,1,239,105,-1,-55,40128,0.0,0.0,13
58993,1,243,105,3,-55,40584,0.0,0.0,33
59093,1,247,105,7,-55,40812,-1.61,0.0,43
59193,1,247,105,7,-55,40991,-1.38,0.0,15
59297,1,242,104,2,-56,40356,0.0,0.0,18
59426,1,240,105,0,-55,40356,0.0,0.0,12
59543,1,240,105,0,-55,40356,0.0,0.0,45
59659,1,239,105,-1,-55,40356,0.0,0.0,14
59759,1,239,105,-1,-55,40356,8.25,0.0,15
59859,1,263,104,23,-56,30200,4.35,0.0,19
59964,1,283,103,43,-57,44694,-5.22,0.0,19
60093,1,264,104,24,-56,42735,-8.0,0.0,18
60225,1,220,103,-20,-57,38817,3.3,0.0,32
