time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
102270,1,203,96,-37,-64,36573,10.37,0.0,19
102393,1,246,97,6,-63,28077,1.0,0.0,34
102493,1,257,97,17,-63,40626,-3.8,0.0,36
102593,1,246,97,6,-63,39559,-2.72,0.0,34
102695,1,230,97,-10,-63,38500,1.87,0.0,16
102860,1,232,97,-8,-63,38500,2.29,0.0,25
102960,1,249,97,9,-63,39780,-1.0,0.0,35
103093,1,243,97,3,-63,39338,-1.8,0.0,44
103193,1,242,97,2,-63,39338,0.0,0.0,14
103293,1,243,97,3,-63,39380,0.0,0.0,13
103396,1,243,97,3,-63,39380,0.0,0.0,16
103502,1,243,97,3,-63,39380,0.0,0.0,17
103626,1,243,97,3,-63,39559,7.28,0.0,38
103728,1,259,97,19,-63,40586,5.64,0.0,20
103834,1,283,95,43,-65,30810,-3.71,0.0,18
103936,1,271,96,31,-64,41701,-10.9,0.0,20
104059,1,226,97,-14,-63,37887,1.36,0.0,16
104159,1,228,97,-12,-63,38106,3.16,0.0,34
104262,1,241,97,1,-63,39338,1.0,0.0,33
104377,1,247,97,7,-63,39600,-1.85,0.0,31
104479,1,239,97,-1,-63,38896,0.0,0.0,15
104626,1,233,96,-7,-64,38500,-7.06,0.0,19
104759,1,195,95,-45,-65,36300,2.94,0.0,32
104962,1,201,96,-39,-64,36573,12.0,0.0,33
105068,1,301,93,61,-67,32437,-12.0,0.0,18
105184,1,250,97,10,-63,39780,-5.97,0.0,22
105294,1,219,98,-21,-62,37449,5.17,0.0,17
105394,1,236,97,-4,-63,38325,2.76,0.0,14
105525,1,244,97,4,-63,39338,-1.14,0.0,18
105627,1,242,97,2,-63,39338,-1.09,0.0,34
105751,1,241,97,1,-63,39338,0.0,0.0,29
105892,1,241,97,1,-63,39338,0.0,0.0,17
105992,1,241,97,1,-63,39338,0.0,0.0,35
106092,1,241,97,1,-63,39338,0.0,0.0,18
106192,1,241,97,1,-63,39338,7.76,0.0,33
106293,1,267,96,27,-64,41255,5.14,0.0,33
106409,1,285,95,45,-65,31164,-12.0,0.0,31
106514,1,259,96,19,-64,40809,-8.64,0.0,19
106614,1,221,97,-19,-63,37668,4.42,0.0,19
106715,1,234,97,-6,-63,38500,2.54,0.0,18
106825,1,243,97,3,-63,39559,0.0,0.0,31
106958,1,244,97,4,-63,39559,0.0,0.0,37
107059,1,243,97,3,-63,39338,-9.15,0.0,17
107164,1,215,97,-25,-63,37230,-4.27,0.0,17
107265,1,194,96,-46,-64,36023,5.8,0.0,17
107391,1,205,97,-35,-63,36573,10.55,0.0,50
107498,1,277,95,37,-65,42525,-8.63,0.0,21
107608,1,248,96,8,-64,28712,-6.1,0.0,29
107724,1,227,97,-13,-63,38106,3.56,0.0,21
107827,1,237,97,-3,-63,38720,1.48,0.0,18
107929,1,244,97,4,-63,39338,-1.41,0.0,19
108029,1,243,97,3,-63,39338,-1.0,0.0,18
108143,1,240,97,0,-63,38940,0.0,0.0,20
108257,1,241,97,1,-63,39160,0.0,0.0,33
108358,1,241,97,1,-63,39117,0.0,0.0,17
108474,1,242,97,2,-63,38940,0.0,0.0,18
108591,1,241,97,1,-63,38940,0.0,0.0,14
108692,1,241,97,1,-63,38940,0.0,0.0,14
108792,1,248,97,8,-63,39559,6.98,0.0,14
108997,1,275,96,35,-64,42112,-0.27,0.0,20
109124,1,267,96,27,-64,41478,-10.88,0.0,35
109227,1,222,97,-18,-63,37668,2.36,0.0,18
109332,1,226,97,-14,-63,38060,4.81,0.0,20
109432,1,247,97,7,-63,39780,-1.5,0.0,18
109546,1,241,97,1,-63,39338,-1.0,0.0,22
109657,1,239,97,-1,-63,39117,-7.71,0.0,37
109757,1,222,96,-18,-64,37840,-6.76,0.0,35
109861,1,194,96,-46,-64,35860,6.49,0.0,18
109974,1,226,97,-14,-63,37668,9.63,0.0,31
110090,1,261,96,21,-64,40848,-5.63,0.0,19
110195,1,237,98,-3,-62,38720,-1.0,0.0,16
110296,1,235,96,-5,-64,38940,1.74,0.0,20
110423,1,241,97,1,-63,38896,0.0,0.0,33
110523,1,241,97,1,-63,39338,0.0,0.0,33
110623,1,241,97,1,-63,39338,0.0,0.0,33
110725,1,242,97,2,-63,39160,0.0,0.0,13
110849,1,241,97,1,-63,39338,0.0,0.0,27
110956,1,242,97,2,-63,39338,0.0,0.0,40
111136,1,241,97,1,-63,39338,0.0,0.0,33
111243,1,241,97,1,-63,39338,7.72,0.0,19
111346,1,260,97,20,-63,29143,4.29,0.0,19
111447,1,278,95,38,-65,42940,-5.03,0.0,19
111556,1,263,96,23,-64,41255,-11.22,0.0,52
111656,1,234,96,-6,-64,38500,-3.21,0.0,36
111756,1,220,96,-20,-64,37840,5.41,0.0,19
111861,1,242,97,2,-63,39160,1.0,0.0,17
111989,1,246,96,6,-64,39738,-2.39,0.0,52
112091,1,240,97,0,-63,39117,-1.0,0.0,34
112191,1,232,97,-8,-63,38325,-6.26,0.0,14
112297,1,206,95,-34,-65,36960,0.66,0.0,20
112397,1,209,97,-31,-63,36792,11.33,0.0,18
112513,1,245,96,5,-64,39380,1.99,0.0,18
112622,1,253,97,13,-63,40222,-3.3,0.0,34
112726,1,239,96,-1,-64,38940,-1.52,0.0,17
112827,1,233,96,-7,-64,38720,2.24,0.0,19
112928,1,239,97,-1,-63,38940,1.22,0.0,16
113033,1,243,96,3,-64,39559,0.0,0.0,16
113167,1,243,97,3,-63,39559,0.0,0.0,13
113289,1,243,97,3,-63,39380,0.0,0.0,16
113394,1,243,97,3,-63,39380,0.0,0.0,16
113503,1,243,97,3,-63,39380,0.0,0.0,32
113609,1,243,97,3,-63,39380,0.0,0.0,19
113722,1,243,97,3,-63,39380,0.0,0.0,16
113822,1,243,97,3,-63,39380,7.16,0.0,37
113925,1,271,96,31,-64,41888,-0.04,0.0,14
114030,1,273,96,33,-64,42336,-12.0,0.0,20
114155,1,229,97,-11,-63,38106,-4.26,0.0,49
114255,1,216,97,-24,-63,37449,6.13,0.0,29
114355,1,228,98,-12,-62,37932,5.02,0.0,19
114457,1,254,97,14,-63,40182,-2.99,0.0,21
114567,1,244,96,4,-64,39160,-2.18,0.0,18
114678,1,235,96,-5,-64,38720,-6.21,0.0,18
114789,1,214,96,-26,-64,37400,-2.91,0.0,34
114922,1,206,96,-34,-64,36792,4.91,0.0,33
115141,1,240,97,0,-63,27695,5.2,0.0,28
115242,1,274,96,34,-64,42112,-12.0,0.0,18
115343,1,232,96,-8,-64,38280,-2.53,0.0,18
115455,1,219,96,-21,-64,37620,5.93,0.0,33
115560,1,243,97,3,-63,39380,1.0,0.0,18
115661,1,247,97,7,-63,39780,-2.18,0.0,17
115788,1,239,97,-1,-63,38896,-1.0,0.0,57
115888,1,239,97,-1,-63,38896,0.0,0.0,14
115988,1,240,97,0,-63,39338,0.0,0.0,15
116098,1,240,97,0,-63,39338,0.0,0.0,13
116221,1,240,97,0,-63,39338,0.0,0.0,34
116321,1,240,97,0,-63,39338,8.0,0.0,39
116422,1,258,97,18,-63,40222,4.65,0.0,18
116528,1,276,96,36,-64,42525,-5.91,0.0,18
116654,1,252,96,12,-64,40140,-8.38,0.0,32
116754,1,210,97,-30,-63,36960,5.25,0.0,35
116854,1,224,98,-16,-62,37714,9.58,0.0,35
116962,1,267,96,27,-64,41664,-8.19,0.0,20
117077,1,245,97,5,-63,39380,-2.92,0.0,18
117255,1,224,97,-16,-63,38060,5.43,0.0,19
117387,1,258,96,18,-64,40626,-11.55,0.0,34
117493,1,205,96,-35,-64,36573,7.68,0.0,17
117620,1,195,98,-45,-62,35916,12.0,0.0,37
117720,1,263,97,23,-63,29294,0.0,0.0,36
117821,1,271,96,31,-64,41888,-12.0,0.0,20
117930,1,216,97,-24,-63,37449,2.28,0.0,17
118053,1,226,98,-14,-62,37840,7.83,0.0,19
118153,1,267,97,27,-63,41255,-2.89,0.0,35
118253,1,260,96,20,-64,40848,-10.08,0.0,31
118353,1,219,97,-21,-63,37400,0.0,0.0,45
118453,1,220,97,-20,-63,37668,4.31,0.0,20
118553,1,237,97,-3,-63,38720,1.0,0.0,19
118664,1,244,97,4,-63,39559,0.0,0.0,28
118787,1,242,97,2,-63,39338,0.0,0.0,48
118920,1,242,98,2,-62,39160,0.0,0.0,34
119020,1,240,97,0,-63,39338,0.0,0.0,15
119125,1,241,98,1,-62,39160,8.0,0.0,18
119226,1,271,96,31,-64,41888,3.47,0.0,19
119353,1,285,95,45,-65,31164,-9.24,0.0,32
119453,1,270,95,30,-65,42075,-10.21,0.0,33
119637,1,230,97,-10,-63,38106,-2.78,0.0,34
119741,1,215,97,-25,-63,37011,4.93,0.0,19
119842,1,231,97,-9,-63,38106,2.46,0.0,21
119955,1,243,97,3,-63,39380,-8.22,0.0,18
120058,1,224,97,-16,-63,37668,-7.12,0.0,17
120186,1,200,96,-40,-64,36354,-1.19,0.0,18
120286,1,195,96,-45,-64,36300,10.64,0.0,17
120391,1,237,97,-3,-63,38720,2.17,0.0,15
120520,1,251,97,11,-63,40182,-2.09,0.0,18
120652,1,241,97,1,-63,39160,-1.0,0.0,32
120752,1,238,97,-2,-63,38940,0.0,0.0,17
120863,1,238,96,-2,-64,38896,0.0,0.0,13
120986,1,237,97,-3,-63,38940,0.0,0.0,31
121086,1,237,97,-3,-63,38940,0.0,0.0,44
121186,1,237,97,-3,-63,38940,0.0,0.0,27
121286,1,237,97,-3,-63,38940,0.0,0.0,13
121419,1,237,97,-3,-63,38940,0.0,0.0,18
121519,1,237,97,-3,-63,38940,0.0,0.0,19
121635,1,237,97,-3,-63,38940,0.0,0.0,37
121752,1,247,98,7,-62,39201,7.95,0.0,18
121860,1,280,96,40,-64,43166,-7.08,0.0,17
121985,1,257,97,17,-63,40626,-4.76,0.0,18
122085,1,234,96,-6,-64,38720,0.0,0.0,34
122192,1,231,97,-9,-63,38500,1.75,0.0,18
122295,1,239,97,-1,-63,39117,1.0,0.0,19
122404,1,241,97,1,-63,38940,0.0,0.0,17
122517,1,236,97,-4,-63,38720,-8.05,0.0,19
122618,1,210,97,-30,-63,37011,-5.15,0.0,33
122718,1,189,95,-51,-65,36244,1.5,0.0,35
122821,1,189,96,-51,-64,25536,12.0,0.0,17
122926,1,240,98,0,-62,38720,1.36,0.0,19
123051,1,248,97,8,-63,39780,-1.74,0.0,18
123151,1,242,97,2,-63,39338,-1.0,0.0,33
123253,1,236,97,-4,-63,38940,0.0,0.0,15
123369,1,238,97,-2,-63,38940,0.0,0.0,27
123485,1,241,97,1,-63,39559,0.0,0.0,47
123585,1,246,97,6,-63,39559,-1.0,0.0,35
123718,1,246,97,6,-63,39559,-1.03,0.0,148
123823,1,245,97,5,-63,39780,-1.2,0.0,18
123953,1,241,97,1,-63,39117,0.0,0.0,34
124066,1,240,97,0,-63,39338,0.0,0.0,22
124167,1,240,97,0,-63,39117,0.0,0.0,18
124285,1,240,97,0,-63,39338,0.0,0.0,14
124418,1,240,97,0,-63,39117,0.0,0.0,16
124518,1,240,97,0,-63,39338,8.0,0.0,33
124621,1,269,97,29,-63,41255,4.52,0.0,18
124737,1,288,95,48,-65,31164,-11.78,0.0,28
124854,1,243,97,3,-63,39338,-1.83,0.0,18
124969,1,231,97,-9,-63,38500,1.99,0.0,18
125084,1,239,97,-1,-63,38940,1.0,0.0,32
125184,1,246,97,6,-63,39600,0.0,0.0,33
125285,1,252,97,12,-63,40222,-2.24,0.0,33
125401,1,237,96,-3,-64,38896,-9.22,0.0,32
125506,1,205,96,-35,-64,36573,-2.24,0.0,18
125617,1,194,95,-46,-65,36465,2.93,0.0,20
125817,1,210,97,-30,-63,36960,9.02,0.0,32
125922,1,284,95,44,-65,30810,-6.86,0.0,18
126024,1,262,96,22,-64,41032,-5.76,0.0,17
126150,1,236,96,-4,-64,38720,-1.0,0.0,47
126250,1,232,96,-8,-64,38720,1.23,0.0,36
126350,1,236,97,-4,-63,38940,1.05,0.0,34
126460,1,242,96,2,-64,39117,0.0,0.0,27
126583,1,241,97,1,-63,39160,0.0,0.0,23
126686,1,241,97,1,-63,39160,0.0,0.0,34
126816,1,241,97,1,-63,39160,0.0,0.0,33
126917,1,241,97,1,-63,39160,0.0,0.0,33
127020,1,242,97,2,-63,39160,7.8,0.0,18
127122,1,274,95,34,-65,42300,1.98,0.0,18
127225,1,283,95,43,-65,30810,-11.28,0.0,17
127352,1,253,96,13,-64,40404,-9.44,0.0,49
127483,1,218,96,-22,-64,37620,3.52,0.0,35
127583,1,225,97,-15,-63,37668,4.04,0.0,33
127688,1,244,96,4,-64,39559,0.0,0.0,20
127793,1,245,96,5,-64,39559,-1.01,0.0,18
127906,1,238,96,-2,-64,38720,-8.32,0.0,21
128019,1,209,95,-31,-65,36792,-4.64,0.0,34
128140,1,200,95,-40,-65,36520,-2.25,0.0,40
128283,1,194,96,-46,-64,25536,12.0,0.0,20
128385,1,245,97,5,-63,39160,3.51,0.0,34
128516,1,264,96,24,-64,41032,-5.04,0.0,30
128616,1,249,97,9,-63,40001,-3.73,0.0,33
128719,1,232,97,-8,-63,38500,0.0,0.0,33
128820,1,233,97,-7,-63,38500,1.63,0.0,17
128923,1,238,97,-2,-63,38940,1.0,0.0,15
129050,1,240,97,0,-63,38940,0.0,0.0,45
129163,1,239,97,-1,-63,39117,0.0,0.0,18
129264,1,239,97,-1,-63,39117,0.0,0.0,18
129383,1,239,98,-1,-62,38940,0.0,0.0,13
129502,1,239,97,-1,-63,39117,8.2,0.0,20
129616,1,256,97,16,-63,28800,7.09,0.0,38
129716,1,287,95,47,-65,31164,-0.27,0.0,33
129849,1,274,95,34,-65,42300,-12.0,0.0,34
129949,1,231,96,-9,-64,38280,-1.0,0.0,20
130057,1,223,97,-17,-63,37840,4.06,0.0,18
130173,1,241,97,1,-63,39160,0.0,0.0,19
130348,1,241,97,1,-63,39338,0.0,0.0,38
130454,1,239,96,-1,-64,38940,-8.56,0.0,18
130570,1,199,96,-41,-64,36300,0.89,0.0,18
130682,1,199,95,-41,-65,36573,11.36,0.0,17
130782,1,238,96,-2,-64,38896,8.27,0.0,36
130888,1,266,96,26,-64,41664,-6.73,0.0,17
130989,1,246,97,6,-63,39559,-2.17,0.0,20
131102,1,235,96,-5,-64,38720,1.39,0.0,20
131215,1,237,97,-3,-63,38720,1.0,0.0,20
131315,1,241,97,1,-63,39160,0.0,0.0,30
131415,1,241,96,1,-64,39338,0.0,0.0,13
131525,1,243,97,3,-63,39160,0.0,0.0,27
131637,1,242,97,2,-63,39338,0.0,0.0,14
131743,1,241,97,1,-63,39338,0.0,0.0,18
131848,1,241,97,1,-63,39338,0.0,0.0,33
131948,1,241,97,1,-63,39338,0.0,0.0,34
132048,1,241,97,1,-63,39338,7.77,0.0,20
132155,1,268,96,28,-64,41664,3.69,0.0,18
132357,1,284,95,44,-65,30772,-4.73,0.0,18
132481,1,241,96,1,-64,39117,-4.41,0.0,48
132581,1,225,97,-15,-63,37887,2.44,0.0,30
132689,1,227,97,-13,-63,38106,3.58,0.0,18
132801,1,244,97,4,-63,39160,0.0,0.0,16
132948,1,242,97,2,-63,39117,-8.78,0.0,17
133081,1,204,96,-36,-64,36740,-3.16,0.0,33
133181,1,190,95,-50,-65,36080,12.0,0.0,19
133286,1,237,96,-3,-64,38720,5.47,0.0,17
133414,1,256,97,16,-63,40404,-3.48,0.0,33
133514,1,245,97,5,-63,39559,-3.09,0.0,35
133614,1,231,97,-9,-63,38500,1.47,0.0,16
133714,1,231,97,-9,-63,38500,2.45,0.0,33
133818,1,240,97,0,-63,39338,1.0,0.0,19
133934,1,243,97,3,-63,39338,-1.0,0.0,22
134038,1,241,97,1,-63,39160,0.0,0.0,28
134148,1,241,97,1,-63,39338,0.0,0.0,35
134280,1,242,97,2,-63,39338,0.0,0.0,33
134380,1,242,97,2,-63,39338,0.0,0.0,33
134482,1,242,97,2,-63,39338,0.0,0.0,13
134680,1,242,97,2,-63,39338,0.0,0.0,19
134780,1,244,97,4,-63,39380,7.54,0.0,34
134891,1,279,96,39,-64,42750,-9.2,0.0,18
135013,1,265,96,25,-64,29876,-7.44,0.0,50
135113,1,215,96,-25,-64,37400,2.25,0.0,34
135213,1,218,97,-22,-63,37449,6.49,0.0,34
135313,1,241,97,1,-63,39338,1.45,0.0,33
135413,1,253,97,13,-63,40404,-2.68,0.0,36
135513,1,243,97,3,-63,39559,-9.62,0.0,20
135616,1,207,96,-33,-64,36792,-1.64,0.0,21
135729,1,200,96,-40,-64,36520,5.58,0.0,18
135849,1,221,97,-19,-63,37887,7.44,0.0,33
135980,1,252,97,12,-63,40182,-1.66,0.0,30
136080,1,253,97,13,-63,39960,-3.85,0.0,33
136181,1,235,97,-5,-63,38500,-1.02,0.0,34
136281,1,232,97,-8,-63,38500,2.19,0.0,14
136396,1,238,97,-2,-63,38896,1.0,0.0,22
136514,1,243,98,3,-62,39338,0.0,0.0,13
136623,1,242,97,2,-63,39338,0.0,0.0,27
136746,1,242,97,2,-63,39338,0.0,0.0,13
136879,1,242,97,2,-63,39338,0.0,0.0,15
136982,1,242,97,2,-63,39338,0.0,0.0,18
137113,1,242,97,2,-63,39338,0.0,0.0,45
137246,1,257,98,17,-62,28608,6.99,0.0,35
137351,1,287,95,47,-65,31200,-6.11,0.0,14
137454,1,266,96,26,-64,29682,-10.21,0.0,18
137579,1,219,97,-21,-63,37840,1.33,0.0,37
137682,1,218,96,-22,-64,37620,6.13,0.0,19
137787,1,242,97,2,-63,39160,1.0,0.0,20
137912,1,246,97,6,-63,39559,-2.22,0.0,52
138012,1,240,97,0,-63,39160,-8.54,0.0,30
138112,1,220,96,-20,-64,26600,-6.02,0.0,34
138214,1,195,95,-45,-65,36300,4.01,0.0,21
138345,1,213,97,-27,-63,37011,9.39,0.0,17
138445,1,256,97,16,-63,40222,0.0,0.0,34
138551,1,257,96,17,-64,40443,-4.89,0.0,20
138660,1,237,96,-3,-64,38896,0.0,0.0,23
138770,1,236,97,-4,-63,38940,1.38,0.0,22
138978,1,240,97,0,-63,39338,0.0,0.0,51
139084,1,242,97,2,-63,39160,0.0,0.0,17
139192,1,241,97,1,-63,39160,0.0,0.0,17
139295,1,241,97,1,-63,39160,0.0,0.0,16
139412,1,242,97,2,-63,39338,0.0,0.0,48
139512,1,242,97,2,-63,39160,0.0,0.0,33
139612,1,241,97,1,-63,39338,7.59,0.0,26
139717,1,263,96,23,-64,40848,4.82,0.0,17
139820,1,279,95,39,-65,43166,-1.68,0.0,20
139945,1,273,96,33,-64,42112,-9.61,0.0,50
140045,1,233,96,-7,-64,38720,-2.18,0.0,32
140145,1,221,96,-19,-64,37840,4.13,0.0,33
140245,1,234,97,-6,-63,38500,3.17,0.0,34
140348,1,247,98,7,-62,39338,-1.37,0.0,18
140451,1,244,97,4,-63,39380,-1.42,0.0,15
140567,1,232,96,-8,-64,38500,-6.98,0.0,19
140678,1,203,96,-37,-64,36792,-1.32,0.0,40
140778,1,198,96,-42,-64,36300,3.78,0.0,33
140878,1,215,97,-25,-63,26496,7.64,0.0,21
140978,1,252,97,12,-63,39960,-1.13,0.0,19
141101,1,257,96,17,-64,40626,-2.46,0.0,35
141201,1,242,97,2,-63,39160,-1.0,0.0,19
141308,1,238,97,-2,-63,39117,0.0,0.0,17
141411,1,238,97,-2,-63,39117,0.0,0.0,34
141511,1,238,97,-2,-63,38940,0.0,0.0,34
141613,1,238,97,-2,-63,38940,0.0,0.0,13
141744,1,238,97,-2,-63,38940,0.0,0.0,26
141844,1,238,97,-2,-63,38940,0.0,0.0,16
141945,1,238,97,-2,-63,38940,0.0,0.0,34
142077,1,238,97,-2,-63,38940,0.0,0.0,33
142177,1,238,97,-2,-63,38940,8.34,0.0,34
142278,1,253,97,13,-63,39780,7.95,0.0,34
142381,1,286,95,46,-65,30968,-0.45,0.0,18
142510,1,288,95,48,-65,31284,-11.52,0.0,17
142611,1,227,97,-13,-63,38106,-1.98,0.0,34
142727,1,220,97,-20,-63,37840,4.1,0.0,32
142833,1,235,97,-5,-63,38720,1.42,0.0,21
142945,1,242,97,2,-63,38896,0.0,0.0,33
143162,1,243,97,3,-63,39380,-8.67,0.0,30
143272,1,192,95,-48,-65,36465,1.85,0.0,19
143377,1,202,96,-38,-64,25920,11.01,0.0,32
143477,1,241,97,1,-63,38940,3.51,0.0,33
143577,1,263,97,23,-63,41032,-3.37,0.0,33
143686,1,250,96,10,-64,39960,-2.21,0.0,17
143810,1,240,97,0,-63,39380,0.0,0.0,47
143910,1,238,96,-2,-64,38896,0.0,0.0,34
144010,1,237,96,-3,-64,38940,0.0,0.0,14
144112,1,237,96,-3,-64,38720,0.0,0.0,16
144231,1,237,96,-3,-64,38720,0.0,0.0,25
144343,1,237,97,-3,-63,38940,0.0,0.0,34
144443,1,237,97,-3,-63,38940,0.0,0.0,33
144543,1,237,97,-3,-63,38940,0.0,0.0,15
144643,1,237,97,-3,-63,38940,8.6,0.0,50
144744,1,262,97,22,-63,40626,5.97,0.0,18
144848,1,283,95,43,-65,30968,-2.11,0.0,18
144953,1,277,95,37,-65,42750,-10.22,0.0,18
145076,1,229,96,-11,-64,38106,-2.46,0.0,35
145176,1,213,97,-27,-63,37400,5.56,0.0,30
145329,1,221,97,-19,-63,37620,5.12,0.0,27
145476,1,260,97,20,-63,40848,-4.43,0.0,18
145576,1,244,97,4,-63,39380,-10.47,0.0,33
145679,1,206,96,-34,-64,36740,-4.74,0.0,33
145784,1,186,95,-54,-65,36023,12.0,0.0,18
145900,1,236,96,-4,-64,38544,3.42,0.0,20
146010,1,250,96,10,-64,40001,-2.39,0.0,20
146142,1,242,97,2,-63,39338,-1.0,0.0,34
146247,1,236,96,-4,-64,38720,1.0,0.0,18
146361,1,238,97,-2,-63,38940,1.0,0.0,29
146473,1,241,97,1,-63,39338,0.0,0.0,16
146575,1,240,96,0,-64,39117,0.0,0.0,36
146676,1,242,97,2,-63,39338,0.0,0.0,43
146809,1,241,97,1,-63,39338,0.0,0.0,33
146909,1,240,97,0,-63,39338,0.0,0.0,28
147010,1,240,97,0,-63,39338,0.0,0.0,14
